 Curly R     I/F(total)  I/F(solar)   I/F(saturn)
 ---------------------------------------------------
  0.010    2.8280E-03    2.8022E-03    2.5799E-05
  0.020    5.6617E-03    5.6099E-03    5.1733E-05
  0.030    8.5011E-03    8.4233E-03    7.7807E-05
  0.040    1.1347E-02    1.1243E-02    1.0402E-04
  0.050    1.4199E-02    1.4068E-02    1.3038E-04
  0.060    1.7057E-02    1.6900E-02    1.5689E-04
  0.070    1.9922E-02    1.9739E-02    1.8355E-04
  0.080    2.2795E-02    2.2584E-02    2.1037E-04
  0.090    2.5675E-02    2.5437E-02    2.3734E-04
  0.100    2.8562E-02    2.8297E-02    2.6448E-04
  0.110    3.1457E-02    3.1166E-02    2.9178E-04
  0.120    3.4361E-02    3.4042E-02    3.1925E-04
  0.130    3.7273E-02    3.6926E-02    3.4689E-04
  0.140    4.0194E-02    3.9819E-02    3.7471E-04
  0.150    4.3124E-02    4.2721E-02    4.0272E-04
  0.160    4.6063E-02    4.5632E-02    4.3090E-04
  0.170    4.9012E-02    4.8553E-02    4.5928E-04
  0.180    5.1972E-02    5.1484E-02    4.8785E-04
  0.190    5.4941E-02    5.4424E-02    5.1662E-04
  0.200    5.7921E-02    5.7376E-02    5.4559E-04
  0.210    6.0913E-02    6.0338E-02    5.7477E-04
  0.220    6.3915E-02    6.3311E-02    6.0416E-04
  0.230    6.6930E-02    6.6296E-02    6.3377E-04
  0.240    6.9956E-02    6.9293E-02    6.6360E-04
  0.250    7.2995E-02    7.2302E-02    6.9366E-04
  0.260    7.6047E-02    7.5323E-02    7.2395E-04
  0.270    7.9112E-02    7.8358E-02    7.5448E-04
  0.280    8.2191E-02    8.1406E-02    7.8525E-04
  0.290    8.5284E-02    8.4468E-02    8.1628E-04
  0.300    8.8392E-02    8.7544E-02    8.4756E-04
  0.310    9.1514E-02    9.0635E-02    8.7910E-04
  0.320    9.4652E-02    9.3741E-02    9.1090E-04
  0.330    9.7806E-02    9.6863E-02    9.4299E-04
  0.340    1.0098E-01    1.0000E-01    9.7535E-04
  0.350    1.0416E-01    1.0315E-01    1.0080E-03
  0.360    1.0737E-01    1.0633E-01    1.0410E-03
  0.370    1.1059E-01    1.0952E-01    1.0742E-03
  0.380    1.1383E-01    1.1272E-01    1.1078E-03
  0.390    1.1709E-01    1.1595E-01    1.1417E-03
  0.400    1.2037E-01    1.1919E-01    1.1759E-03
  0.410    1.2367E-01    1.2246E-01    1.2104E-03
  0.420    1.2699E-01    1.2574E-01    1.2453E-03
  0.430    1.3033E-01    1.2905E-01    1.2805E-03
  0.440    1.3369E-01    1.3237E-01    1.3161E-03
  0.450    1.3708E-01    1.3572E-01    1.3521E-03
  0.460    1.4048E-01    1.3910E-01    1.3885E-03
  0.470    1.4392E-01    1.4249E-01    1.4252E-03
  0.480    1.4737E-01    1.4591E-01    1.4624E-03
  0.490    1.5086E-01    1.4936E-01    1.5000E-03
  0.500    1.5436E-01    1.5283E-01    1.5380E-03
  0.510    1.5790E-01    1.5632E-01    1.5764E-03
  0.520    1.6146E-01    1.5985E-01    1.6153E-03
  0.530    1.6506E-01    1.6340E-01    1.6547E-03
  0.540    1.6868E-01    1.6698E-01    1.6945E-03
  0.550    1.7233E-01    1.7060E-01    1.7348E-03
  0.560    1.7602E-01    1.7424E-01    1.7757E-03
  0.570    1.7973E-01    1.7792E-01    1.8170E-03
  0.580    1.8348E-01    1.8162E-01    1.8589E-03
  0.590    1.8727E-01    1.8537E-01    1.9014E-03
  0.600    1.9109E-01    1.8914E-01    1.9444E-03
  0.610    1.9495E-01    1.9296E-01    1.9880E-03
  0.620    1.9884E-01    1.9681E-01    2.0323E-03
  0.630    2.0278E-01    2.0070E-01    2.0771E-03
  0.640    2.0675E-01    2.0463E-01    2.1226E-03
  0.650    2.1077E-01    2.0860E-01    2.1688E-03
  0.660    2.1483E-01    2.1262E-01    2.2157E-03
  0.670    2.1894E-01    2.1668E-01    2.2633E-03
  0.680    2.2310E-01    2.2078E-01    2.3116E-03
  0.690    2.2730E-01    2.2494E-01    2.3607E-03
  0.700    2.3155E-01    2.2914E-01    2.4106E-03
  0.710    2.3586E-01    2.3340E-01    2.4614E-03
  0.720    2.4022E-01    2.3771E-01    2.5130E-03
  0.730    2.4464E-01    2.4207E-01    2.5655E-03
  0.740    2.4911E-01    2.4649E-01    2.6189E-03
  0.750    2.5365E-01    2.5097E-01    2.6732E-03
  0.760    2.5824E-01    2.5552E-01    2.7286E-03
  0.770    2.6291E-01    2.6012E-01    2.7850E-03
  0.780    2.6764E-01    2.6480E-01    2.8424E-03
