 Curly R     I/F(total)  I/F(solar)   I/F(saturn)
 ---------------------------------------------------
  0.010    2.7894E-03    2.7635E-03    2.5881E-05
  0.020    5.5842E-03    5.5323E-03    5.1887E-05
  0.030    8.3846E-03    8.3066E-03    7.8020E-05
  0.040    1.1191E-02    1.1087E-02    1.0428E-04
  0.050    1.4004E-02    1.3873E-02    1.3068E-04
  0.060    1.6822E-02    1.6665E-02    1.5722E-04
  0.070    1.9648E-02    1.9464E-02    1.8390E-04
  0.080    2.2480E-02    2.2270E-02    2.1072E-04
  0.090    2.5320E-02    2.5082E-02    2.3769E-04
  0.100    2.8167E-02    2.7902E-02    2.6481E-04
  0.110    3.1021E-02    3.0729E-02    2.9208E-04
  0.120    3.3884E-02    3.3565E-02    3.1951E-04
  0.130    3.6755E-02    3.6408E-02    3.4711E-04
  0.140    3.9634E-02    3.9259E-02    3.7487E-04
  0.150    4.2522E-02    4.2119E-02    4.0281E-04
  0.160    4.5419E-02    4.4988E-02    4.3092E-04
  0.170    4.8326E-02    4.7867E-02    4.5920E-04
  0.180    5.1242E-02    5.0754E-02    4.8768E-04
  0.190    5.4168E-02    5.3652E-02    5.1634E-04
  0.200    5.7105E-02    5.6560E-02    5.4519E-04
  0.210    6.0052E-02    5.9478E-02    5.7424E-04
  0.220    6.3011E-02    6.2407E-02    6.0349E-04
  0.230    6.5980E-02    6.5347E-02    6.3296E-04
  0.240    6.8962E-02    6.8299E-02    6.6263E-04
  0.250    7.1955E-02    7.1263E-02    6.9252E-04
  0.260    7.4961E-02    7.4239E-02    7.2264E-04
  0.270    7.7980E-02    7.7227E-02    7.5299E-04
  0.280    8.1012E-02    8.0229E-02    7.8357E-04
  0.290    8.4058E-02    8.3244E-02    8.1440E-04
  0.300    8.7118E-02    8.6273E-02    8.4547E-04
  0.310    9.0193E-02    8.9316E-02    8.7680E-04
  0.320    9.3282E-02    9.2374E-02    9.0839E-04
  0.330    9.6387E-02    9.5447E-02    9.4025E-04
  0.340    9.9508E-02    9.8535E-02    9.7238E-04
  0.350    1.0264E-01    1.0164E-01    1.0048E-03
  0.360    1.0580E-01    1.0476E-01    1.0375E-03
  0.370    1.0897E-01    1.0790E-01    1.0705E-03
  0.380    1.1216E-01    1.1106E-01    1.1038E-03
  0.390    1.1537E-01    1.1423E-01    1.1375E-03
  0.400    1.1859E-01    1.1742E-01    1.1714E-03
  0.410    1.2184E-01    1.2064E-01    1.2057E-03
  0.420    1.2511E-01    1.2387E-01    1.2403E-03
  0.430    1.2840E-01    1.2712E-01    1.2753E-03
  0.440    1.3170E-01    1.3039E-01    1.3106E-03
  0.450    1.3504E-01    1.3369E-01    1.3464E-03
  0.460    1.3839E-01    1.3701E-01    1.3825E-03
  0.470    1.4177E-01    1.4035E-01    1.4189E-03
  0.480    1.4517E-01    1.4371E-01    1.4558E-03
  0.490    1.4860E-01    1.4710E-01    1.4932E-03
  0.500    1.5205E-01    1.5052E-01    1.5309E-03
  0.510    1.5553E-01    1.5396E-01    1.5691E-03
  0.520    1.5904E-01    1.5743E-01    1.6077E-03
  0.530    1.6257E-01    1.6093E-01    1.6469E-03
  0.540    1.6614E-01    1.6445E-01    1.6865E-03
  0.550    1.6973E-01    1.6801E-01    1.7266E-03
  0.560    1.7336E-01    1.7159E-01    1.7672E-03
  0.570    1.7702E-01    1.7521E-01    1.8084E-03
  0.580    1.8071E-01    1.7886E-01    1.8501E-03
  0.590    1.8444E-01    1.8255E-01    1.8924E-03
  0.600    1.8820E-01    1.8627E-01    1.9352E-03
  0.610    1.9200E-01    1.9002E-01    1.9787E-03
  0.620    1.9584E-01    1.9381E-01    2.0228E-03
  0.630    1.9971E-01    1.9765E-01    2.0676E-03
  0.640    2.0363E-01    2.0152E-01    2.1130E-03
  0.650    2.0759E-01    2.0543E-01    2.1591E-03
  0.660    2.1160E-01    2.0939E-01    2.2060E-03
  0.670    2.1565E-01    2.1339E-01    2.2536E-03
  0.680    2.1974E-01    2.1744E-01    2.3019E-03
  0.690    2.2389E-01    2.2154E-01    2.3511E-03
  0.700    2.2808E-01    2.2568E-01    2.4011E-03
  0.710    2.3233E-01    2.2988E-01    2.4519E-03
  0.720    2.3663E-01    2.3413E-01    2.5037E-03
  0.730    2.4099E-01    2.3844E-01    2.5564E-03
  0.740    2.4541E-01    2.4280E-01    2.6100E-03
  0.750    2.4989E-01    2.4722E-01    2.6646E-03
  0.760    2.5443E-01    2.5171E-01    2.7203E-03
  0.770    2.5904E-01    2.5626E-01    2.7771E-03
  0.780    2.6371E-01    2.6088E-01    2.8350E-03
  0.790    2.6846E-01    2.6557E-01    2.8941E-03
  0.800    2.7328E-01    2.7033E-01    2.9544E-03
  0.810    2.7818E-01    2.7516E-01    3.0159E-03
  0.820    2.8316E-01    2.8008E-01    3.0788E-03
  0.830    2.8822E-01    2.8508E-01    3.1431E-03
  0.840    2.9338E-01    2.9017E-01    3.2089E-03
  0.850    2.9862E-01    2.9534E-01    3.2762E-03
  0.860    3.0396E-01    3.0061E-01    3.3450E-03
  0.870    3.0940E-01    3.0598E-01    3.4155E-03
  0.880    3.1494E-01    3.1145E-01    3.4878E-03
  0.890    3.2060E-01    3.1703E-01    3.5619E-03
  0.900    3.2636E-01    3.2273E-01    3.6379E-03
  0.910    3.3225E-01    3.2854E-01    3.7159E-03
  0.920    3.3827E-01    3.3447E-01    3.7961E-03
  0.930    3.4442E-01    3.4054E-01    3.8785E-03
  0.940    3.5071E-01    3.4675E-01    3.9632E-03
  0.950    3.5714E-01    3.5309E-01    4.0504E-03
  0.960    3.6373E-01    3.5959E-01    4.1401E-03
  0.970    3.7049E-01    3.6626E-01    4.2327E-03
  0.980    3.7741E-01    3.7308E-01    4.3281E-03
  0.990    3.8452E-01    3.8009E-01    4.4267E-03
  1.000    3.9182E-01    3.8729E-01    4.5284E-03
