 Curly R     I/F(total)  I/F(solar)   I/F(saturn)
 ---------------------------------------------------
  0.010    2.7710E-03    2.7457E-03    2.5320E-05
  0.020    5.5477E-03    5.4970E-03    5.0771E-05
  0.030    8.3303E-03    8.2540E-03    7.6355E-05
  0.040    1.1119E-02    1.1017E-02    1.0208E-04
  0.050    1.3914E-02    1.3786E-02    1.2794E-04
  0.060    1.6716E-02    1.6562E-02    1.5394E-04
  0.070    1.9525E-02    1.9345E-02    1.8009E-04
  0.080    2.2341E-02    2.2134E-02    2.0639E-04
  0.090    2.5164E-02    2.4931E-02    2.3285E-04
  0.100    2.7995E-02    2.7736E-02    2.5946E-04
  0.110    3.0834E-02    3.0548E-02    2.8624E-04
  0.120    3.3681E-02    3.3368E-02    3.1318E-04
  0.130    3.6537E-02    3.6197E-02    3.4028E-04
  0.140    3.9402E-02    3.9034E-02    3.6757E-04
  0.150    4.2275E-02    4.1880E-02    3.9503E-04
  0.160    4.5159E-02    4.4736E-02    4.2267E-04
  0.170    4.8052E-02    4.7601E-02    4.5050E-04
  0.180    5.0955E-02    5.0476E-02    4.7851E-04
  0.190    5.3868E-02    5.3361E-02    5.0673E-04
  0.200    5.6792E-02    5.6257E-02    5.3514E-04
  0.210    5.9727E-02    5.9163E-02    5.6376E-04
  0.220    6.2674E-02    6.2081E-02    5.9258E-04
  0.230    6.5632E-02    6.5010E-02    6.2163E-04
  0.240    6.8602E-02    6.7952E-02    6.5089E-04
  0.250    7.1585E-02    7.0905E-02    6.8037E-04
  0.260    7.4581E-02    7.3871E-02    7.1009E-04
  0.270    7.7590E-02    7.6850E-02    7.4005E-04
  0.280    8.0613E-02    7.9843E-02    7.7024E-04
  0.290    8.3650E-02    8.2850E-02    8.0069E-04
  0.300    8.6702E-02    8.5871E-02    8.3139E-04
  0.310    8.9768E-02    8.8906E-02    8.6235E-04
  0.320    9.2850E-02    9.1957E-02    8.9358E-04
  0.330    9.5948E-02    9.5023E-02    9.2508E-04
  0.340    9.9063E-02    9.8106E-02    9.5686E-04
  0.350    1.0219E-01    1.0120E-01    9.8894E-04
  0.360    1.0534E-01    1.0432E-01    1.0213E-03
  0.370    1.0851E-01    1.0745E-01    1.0540E-03
  0.380    1.1169E-01    1.1061E-01    1.0870E-03
  0.390    1.1490E-01    1.1378E-01    1.1203E-03
  0.400    1.1812E-01    1.1697E-01    1.1539E-03
  0.410    1.2137E-01    1.2018E-01    1.1879E-03
  0.420    1.2463E-01    1.2341E-01    1.2222E-03
  0.430    1.2792E-01    1.2666E-01    1.2568E-03
  0.440    1.3122E-01    1.2993E-01    1.2919E-03
  0.450    1.3455E-01    1.3323E-01    1.3273E-03
  0.460    1.3791E-01    1.3655E-01    1.3631E-03
  0.470    1.4129E-01    1.3989E-01    1.3992E-03
  0.480    1.4469E-01    1.4325E-01    1.4358E-03
  0.490    1.4812E-01    1.4665E-01    1.4728E-03
  0.500    1.5158E-01    1.5007E-01    1.5103E-03
  0.510    1.5506E-01    1.5351E-01    1.5482E-03
  0.520    1.5857E-01    1.5698E-01    1.5865E-03
  0.530    1.6211E-01    1.6049E-01    1.6253E-03
  0.540    1.6568E-01    1.6402E-01    1.6646E-03
  0.550    1.6928E-01    1.6758E-01    1.7043E-03
  0.560    1.7292E-01    1.7117E-01    1.7446E-03
  0.570    1.7658E-01    1.7480E-01    1.7854E-03
  0.580    1.8028E-01    1.7846E-01    1.8268E-03
  0.590    1.8402E-01    1.8215E-01    1.8687E-03
  0.600    1.8779E-01    1.8588E-01    1.9112E-03
  0.610    1.9160E-01    1.8965E-01    1.9542E-03
  0.620    1.9545E-01    1.9346E-01    1.9979E-03
  0.630    1.9934E-01    1.9730E-01    2.0422E-03
  0.640    2.0328E-01    2.0119E-01    2.0872E-03
  0.650    2.0725E-01    2.0512E-01    2.1328E-03
  0.660    2.1127E-01    2.0909E-01    2.1792E-03
  0.670    2.1534E-01    2.1311E-01    2.2262E-03
  0.680    2.1945E-01    2.1718E-01    2.2740E-03
  0.690    2.2362E-01    2.2129E-01    2.3226E-03
  0.700    2.2783E-01    2.2546E-01    2.3719E-03
  0.710    2.3210E-01    2.2968E-01    2.4221E-03
  0.720    2.3643E-01    2.3395E-01    2.4731E-03
  0.730    2.4081E-01    2.3828E-01    2.5251E-03
  0.740    2.4525E-01    2.4267E-01    2.5779E-03
  0.750    2.4976E-01    2.4713E-01    2.6316E-03
  0.760    2.5433E-01    2.5164E-01    2.6864E-03
  0.770    2.5897E-01    2.5622E-01    2.7422E-03
  0.780    2.6367E-01    2.6087E-01    2.7990E-03
  0.790    2.6846E-01    2.6560E-01    2.8569E-03
  0.800    2.7331E-01    2.7040E-01    2.9160E-03
  0.810    2.7825E-01    2.7527E-01    2.9763E-03
  0.820    2.8327E-01    2.8023E-01    3.0378E-03
  0.830    2.8838E-01    2.8528E-01    3.1006E-03
  0.840    2.9357E-01    2.9041E-01    3.1647E-03
  0.850    2.9886E-01    2.9563E-01    3.2303E-03
  0.860    3.0425E-01    3.0096E-01    3.2973E-03
  0.870    3.0975E-01    3.0638E-01    3.3658E-03
  0.880    3.1535E-01    3.1191E-01    3.4359E-03
