 Curly R     I/F(total)  I/F(solar)   I/F(saturn)
 ---------------------------------------------------
  0.010    2.9114E-03    2.8855E-03    2.5895E-05
  0.020    5.8286E-03    5.7767E-03    5.1917E-05
  0.030    8.7517E-03    8.6736E-03    7.8067E-05
  0.040    1.1681E-02    1.1577E-02    1.0435E-04
  0.050    1.4617E-02    1.4486E-02    1.3077E-04
  0.060    1.7559E-02    1.7402E-02    1.5732E-04
  0.070    2.0508E-02    2.0324E-02    1.8402E-04
  0.080    2.3465E-02    2.3254E-02    2.1086E-04
  0.090    2.6429E-02    2.6191E-02    2.3785E-04
  0.100    2.9400E-02    2.9135E-02    2.6499E-04
  0.110    3.2380E-02    3.2087E-02    2.9229E-04
  0.120    3.5367E-02    3.5047E-02    3.1974E-04
  0.130    3.8363E-02    3.8016E-02    3.4736E-04
  0.140    4.1368E-02    4.0993E-02    3.7514E-04
  0.150    4.4383E-02    4.3979E-02    4.0309E-04
  0.160    4.7406E-02    4.6975E-02    4.3122E-04
  0.170    5.0439E-02    4.9980E-02    4.5952E-04
  0.180    5.3482E-02    5.2994E-02    4.8801E-04
  0.190    5.6536E-02    5.6019E-02    5.1668E-04
  0.200    5.9600E-02    5.9054E-02    5.4554E-04
  0.210    6.2675E-02    6.2100E-02    5.7460E-04
  0.220    6.5761E-02    6.5158E-02    6.0386E-04
  0.230    6.8860E-02    6.8226E-02    6.3332E-04
  0.240    7.1970E-02    7.1307E-02    6.6299E-04
  0.250    7.5092E-02    7.4399E-02    6.9288E-04
  0.260    7.8228E-02    7.7505E-02    7.2299E-04
  0.270    8.1376E-02    8.0623E-02    7.5332E-04
  0.280    8.4538E-02    8.3754E-02    7.8389E-04
  0.290    8.7714E-02    8.6900E-02    8.1469E-04
  0.300    9.0905E-02    9.0059E-02    8.4574E-04
  0.310    9.4110E-02    9.3233E-02    8.7703E-04
  0.320    9.7331E-02    9.6422E-02    9.0858E-04
  0.330    1.0057E-01    9.9627E-02    9.4040E-04
  0.340    1.0382E-01    1.0285E-01    9.7248E-04
  0.350    1.0709E-01    1.0608E-01    1.0048E-03
  0.360    1.1038E-01    1.0934E-01    1.0375E-03
  0.370    1.1368E-01    1.1261E-01    1.0704E-03
  0.380    1.1700E-01    1.1590E-01    1.1036E-03
  0.390    1.2034E-01    1.1921E-01    1.1372E-03
  0.400    1.2370E-01    1.2253E-01    1.1710E-03
  0.410    1.2708E-01    1.2588E-01    1.2052E-03
  0.420    1.3048E-01    1.2924E-01    1.2397E-03
  0.430    1.3391E-01    1.3263E-01    1.2746E-03
  0.440    1.3735E-01    1.3604E-01    1.3097E-03
  0.450    1.4081E-01    1.3947E-01    1.3453E-03
  0.460    1.4430E-01    1.4292E-01    1.3812E-03
  0.470    1.4782E-01    1.4640E-01    1.4175E-03
