 Curly R     I/F(total)  I/F(solar)   I/F(saturn)
 ---------------------------------------------------
  0.010    2.7966E-03    2.7715E-03    2.5087E-05
  0.020    5.5988E-03    5.5485E-03    5.0299E-05
  0.030    8.4069E-03    8.3313E-03    7.5640E-05
  0.040    1.1221E-02    1.1120E-02    1.0111E-04
  0.050    1.4042E-02    1.3915E-02    1.2672E-04
  0.060    1.6869E-02    1.6716E-02    1.5247E-04
  0.070    1.9703E-02    1.9525E-02    1.7835E-04
  0.080    2.2544E-02    2.2340E-02    2.0439E-04
  0.090    2.5393E-02    2.5163E-02    2.3057E-04
  0.100    2.8250E-02    2.7993E-02    2.5690E-04
  0.110    3.1114E-02    3.0831E-02    2.8340E-04
  0.120    3.3987E-02    3.3677E-02    3.1005E-04
  0.130    3.6869E-02    3.6532E-02    3.3686E-04
  0.140    3.9760E-02    3.9396E-02    3.6384E-04
  0.150    4.2659E-02    4.2268E-02    3.9100E-04
  0.160    4.5569E-02    4.5150E-02    4.1833E-04
  0.170    4.8488E-02    4.8042E-02    4.4584E-04
  0.180    5.1418E-02    5.0944E-02    4.7354E-04
  0.190    5.4358E-02    5.3857E-02    5.0142E-04
  0.200    5.7309E-02    5.6780E-02    5.2950E-04
  0.210    6.0272E-02    5.9714E-02    5.5778E-04
  0.220    6.3246E-02    6.2660E-02    5.8626E-04
  0.230    6.6233E-02    6.5618E-02    6.1495E-04
  0.240    6.9231E-02    6.8588E-02    6.4385E-04
  0.250    7.2243E-02    7.1570E-02    6.7297E-04
  0.260    7.5268E-02    7.4566E-02    7.0232E-04
  0.270    7.8307E-02    7.7575E-02    7.3190E-04
  0.280    8.1359E-02    8.0598E-02    7.6171E-04
  0.290    8.4427E-02    8.3635E-02    7.9177E-04
  0.300    8.7509E-02    8.6687E-02    8.2207E-04
  0.310    9.0606E-02    8.9754E-02    8.5263E-04
  0.320    9.3720E-02    9.2837E-02    8.8345E-04
  0.330    9.6850E-02    9.5936E-02    9.1453E-04
  0.340    9.9997E-02    9.9051E-02    9.4589E-04
  0.350    1.0316E-01    1.0218E-01    9.7754E-04
  0.360    1.0634E-01    1.0533E-01    1.0095E-03
  0.370    1.0954E-01    1.0850E-01    1.0417E-03
  0.380    1.1276E-01    1.1169E-01    1.0742E-03
  0.390    1.1600E-01    1.1490E-01    1.1071E-03
