 Curly R     I/F(total)  I/F(solar)   I/F(saturn)
 ---------------------------------------------------
  0.010    2.8508E-03    2.8246E-03    2.6182E-05
  0.020    5.7075E-03    5.6550E-03    5.2494E-05
  0.030    8.5704E-03    8.4915E-03    7.8939E-05
  0.040    1.1440E-02    1.1334E-02    1.0552E-04
  0.050    1.4316E-02    1.4184E-02    1.3224E-04
  0.060    1.7199E-02    1.7040E-02    1.5911E-04
  0.070    2.0089E-02    1.9903E-02    1.8613E-04
  0.080    2.2987E-02    2.2774E-02    2.1329E-04
  0.090    2.5893E-02    2.5652E-02    2.4061E-04
  0.100    2.8807E-02    2.8539E-02    2.6809E-04
  0.110    3.1729E-02    3.1433E-02    2.9573E-04
  0.120    3.4660E-02    3.4336E-02    3.2354E-04
  0.130    3.7600E-02    3.7248E-02    3.5151E-04
  0.140    4.0549E-02    4.0169E-02    3.7966E-04
  0.150    4.3507E-02    4.3099E-02    4.0799E-04
  0.160    4.6476E-02    4.6039E-02    4.3651E-04
  0.170    4.9455E-02    4.8989E-02    4.6521E-04
  0.180    5.2444E-02    5.1950E-02    4.9410E-04
  0.190    5.5444E-02    5.4921E-02    5.2319E-04
  0.200    5.8456E-02    5.7903E-02    5.5248E-04
  0.210    6.1479E-02    6.0897E-02    5.8198E-04
  0.220    6.4514E-02    6.3902E-02    6.1169E-04
  0.230    6.7562E-02    6.6920E-02    6.4161E-04
  0.240    7.0622E-02    6.9950E-02    6.7176E-04
  0.250    7.3695E-02    7.2993E-02    7.0214E-04
  0.260    7.6782E-02    7.6049E-02    7.3275E-04
  0.270    7.9883E-02    7.9119E-02    7.6359E-04
  0.280    8.2998E-02    8.2203E-02    7.9469E-04
  0.290    8.6128E-02    8.5302E-02    8.2603E-04
  0.300    8.9273E-02    8.8416E-02    8.5763E-04
  0.310    9.2435E-02    9.1545E-02    8.8949E-04
  0.320    9.5612E-02    9.4690E-02    9.2163E-04
  0.330    9.8806E-02    9.7852E-02    9.5404E-04
  0.340    1.0202E-01    1.0103E-01    9.8674E-04
  0.350    1.0525E-01    1.0423E-01    1.0197E-03
  0.360    1.0849E-01    1.0744E-01    1.0530E-03
  0.370    1.1176E-01    1.1067E-01    1.0866E-03
  0.380    1.1504E-01    1.1392E-01    1.1205E-03
  0.390    1.1835E-01    1.1720E-01    1.1547E-03
  0.400    1.2168E-01    1.2049E-01    1.1893E-03
  0.410    1.2502E-01    1.2380E-01    1.2242E-03
  0.420    1.2839E-01    1.2713E-01    1.2595E-03
  0.430    1.3178E-01    1.3049E-01    1.2951E-03
  0.440    1.3520E-01    1.3387E-01    1.3311E-03
  0.450    1.3864E-01    1.3727E-01    1.3674E-03
  0.460    1.4210E-01    1.4070E-01    1.4042E-03
  0.470    1.4559E-01    1.4415E-01    1.4413E-03
  0.480    1.4910E-01    1.4763E-01    1.4789E-03
  0.490    1.5265E-01    1.5113E-01    1.5169E-03
  0.500    1.5622E-01    1.5466E-01    1.5553E-03
  0.510    1.5982E-01    1.5822E-01    1.5941E-03
  0.520    1.6344E-01    1.6181E-01    1.6335E-03
  0.530    1.6710E-01    1.6543E-01    1.6733E-03
  0.540    1.7079E-01    1.6908E-01    1.7136E-03
