 Curly R     I/F(total)  I/F(solar)   I/F(saturn)
 ---------------------------------------------------
  0.010    2.8506E-03    2.8251E-03    2.5502E-05
  0.020    5.7072E-03    5.6560E-03    5.1130E-05
  0.030    8.5699E-03    8.4930E-03    7.6887E-05
  0.040    1.1439E-02    1.1336E-02    1.0278E-04
  0.050    1.4315E-02    1.4186E-02    1.2880E-04
  0.060    1.7198E-02    1.7043E-02    1.5497E-04
  0.070    2.0088E-02    1.9907E-02    1.8127E-04
  0.080    2.2986E-02    2.2778E-02    2.0772E-04
  0.090    2.5891E-02    2.5657E-02    2.3433E-04
  0.100    2.8805E-02    2.8544E-02    2.6108E-04
  0.110    3.1727E-02    3.1439E-02    2.8799E-04
  0.120    3.4658E-02    3.4343E-02    3.1507E-04
  0.130    3.7597E-02    3.7255E-02    3.4231E-04
  0.140    4.0546E-02    4.0176E-02    3.6971E-04
  0.150    4.3504E-02    4.3107E-02    3.9729E-04
  0.160    4.6473E-02    4.6047E-02    4.2505E-04
  0.170    4.9451E-02    4.8998E-02    4.5299E-04
  0.180    5.2440E-02    5.1959E-02    4.8111E-04
  0.190    5.5440E-02    5.4930E-02    5.0942E-04
  0.200    5.8451E-02    5.7913E-02    5.3793E-04
  0.210    6.1474E-02    6.0907E-02    5.6664E-04
  0.220    6.4508E-02    6.3913E-02    5.9556E-04
  0.230    6.7555E-02    6.6931E-02    6.2468E-04
  0.240    7.0615E-02    6.9961E-02    6.5402E-04
  0.250    7.3688E-02    7.3004E-02    6.8358E-04
  0.260    7.6774E-02    7.6061E-02    7.1336E-04
  0.270    7.9875E-02    7.9131E-02    7.4337E-04
  0.280    8.2990E-02    8.2216E-02    7.7363E-04
  0.290    8.6119E-02    8.5315E-02    8.0412E-04
  0.300    8.9264E-02    8.8429E-02    8.3487E-04
  0.310    9.2424E-02    9.1559E-02    8.6587E-04
  0.320    9.5601E-02    9.4704E-02    8.9713E-04
  0.330    9.8795E-02    9.7866E-02    9.2866E-04
  0.340    1.0201E-01    1.0104E-01    9.6047E-04
  0.350    1.0523E-01    1.0424E-01    9.9256E-04
  0.360    1.0848E-01    1.0746E-01    1.0249E-03
  0.370    1.1175E-01    1.1069E-01    1.0576E-03
  0.380    1.1503E-01    1.1394E-01    1.0906E-03
  0.390    1.1834E-01    1.1721E-01    1.1239E-03
  0.400    1.2166E-01    1.2050E-01    1.1575E-03
  0.410    1.2501E-01    1.2382E-01    1.1915E-03
  0.420    1.2838E-01    1.2715E-01    1.2257E-03
  0.430    1.3177E-01    1.3051E-01    1.2604E-03
  0.440    1.3518E-01    1.3389E-01    1.2954E-03
  0.450    1.3862E-01    1.3729E-01    1.3307E-03
  0.460    1.4208E-01    1.4072E-01    1.3665E-03
  0.470    1.4557E-01    1.4417E-01    1.4026E-03
  0.480    1.4909E-01    1.4765E-01    1.4391E-03
  0.490    1.5263E-01    1.5115E-01    1.4761E-03
  0.500    1.5620E-01    1.5468E-01    1.5134E-03
  0.510    1.5980E-01    1.5824E-01    1.5512E-03
  0.520    1.6342E-01    1.6183E-01    1.5895E-03
  0.530    1.6708E-01    1.6545E-01    1.6282E-03
  0.540    1.7077E-01    1.6911E-01    1.6674E-03
