 Curly R     I/F(total)  I/F(solar)   I/F(saturn)
 ---------------------------------------------------
  0.010    2.7787E-03    2.7534E-03    2.5356E-05
  0.020    5.5628E-03    5.5120E-03    5.0839E-05
  0.030    8.3526E-03    8.2762E-03    7.6452E-05
  0.040    1.1148E-02    1.1046E-02    1.0220E-04
  0.050    1.3950E-02    1.3822E-02    1.2808E-04
  0.060    1.6758E-02    1.6604E-02    1.5411E-04
  0.070    1.9573E-02    1.9393E-02    1.8027E-04
  0.080    2.2395E-02    2.2189E-02    2.0659E-04
  0.090    2.5224E-02    2.4991E-02    2.3305E-04
  0.100    2.8061E-02    2.7801E-02    2.5967E-04
  0.110    3.0905E-02    3.0619E-02    2.8645E-04
  0.120    3.3757E-02    3.3444E-02    3.1338E-04
  0.130    3.6618E-02    3.6278E-02    3.4049E-04
  0.140    3.9487E-02    3.9120E-02    3.6776E-04
  0.150    4.2365E-02    4.1970E-02    3.9521E-04
  0.160    4.5253E-02    4.4830E-02    4.2283E-04
  0.170    4.8150E-02    4.7699E-02    4.5064E-04
  0.180    5.1057E-02    5.0578E-02    4.7863E-04
  0.190    5.3974E-02    5.3467E-02    5.0682E-04
  0.200    5.6902E-02    5.6367E-02    5.3520E-04
  0.210    5.9840E-02    5.9277E-02    5.6378E-04
  0.220    6.2790E-02    6.2198E-02    5.9256E-04
  0.230    6.5752E-02    6.5130E-02    6.2156E-04
  0.240    6.8725E-02    6.8075E-02    6.5077E-04
  0.250    7.1711E-02    7.1031E-02    6.8021E-04
  0.260    7.4710E-02    7.4000E-02    7.0987E-04
  0.270    7.7722E-02    7.6982E-02    7.3976E-04
  0.280    8.0748E-02    7.9978E-02    7.6989E-04
  0.290    8.3787E-02    8.2987E-02    8.0027E-04
  0.300    8.6841E-02    8.6010E-02    8.3089E-04
  0.310    8.9910E-02    8.9048E-02    8.6177E-04
  0.320    9.2995E-02    9.2102E-02    8.9292E-04
  0.330    9.6095E-02    9.5171E-02    9.2433E-04
  0.340    9.9211E-02    9.8255E-02    9.5602E-04
  0.350    1.0235E-01    1.0136E-01    9.8800E-04
  0.360    1.0550E-01    1.0448E-01    1.0203E-03
  0.370    1.0866E-01    1.0761E-01    1.0528E-03
  0.380    1.1185E-01    1.1077E-01    1.0857E-03
  0.390    1.1506E-01    1.1394E-01    1.1189E-03
  0.400    1.1828E-01    1.1713E-01    1.1524E-03
  0.410    1.2153E-01    1.2034E-01    1.1862E-03
  0.420    1.2480E-01    1.2358E-01    1.2204E-03
  0.430    1.2809E-01    1.2683E-01    1.2550E-03
  0.440    1.3140E-01    1.3011E-01    1.2898E-03
  0.450    1.3473E-01    1.3341E-01    1.3251E-03
  0.460    1.3809E-01    1.3673E-01    1.3608E-03
  0.470    1.4147E-01    1.4007E-01    1.3968E-03
  0.480    1.4488E-01    1.4344E-01    1.4332E-03
  0.490    1.4831E-01    1.4684E-01    1.4701E-03
  0.500    1.5177E-01    1.5026E-01    1.5073E-03
  0.510    1.5525E-01    1.5371E-01    1.5450E-03
  0.520    1.5877E-01    1.5719E-01    1.5832E-03
  0.530    1.6231E-01    1.6069E-01    1.6218E-03
  0.540    1.6589E-01    1.6423E-01    1.6609E-03
  0.550    1.6949E-01    1.6779E-01    1.7005E-03
  0.560    1.7313E-01    1.7139E-01    1.7406E-03
  0.570    1.7680E-01    1.7502E-01    1.7812E-03
  0.580    1.8051E-01    1.7869E-01    1.8224E-03
  0.590    1.8425E-01    1.8239E-01    1.8641E-03
  0.600    1.8803E-01    1.8612E-01    1.9063E-03
  0.610    1.9185E-01    1.8990E-01    1.9492E-03
  0.620    1.9570E-01    1.9371E-01    1.9927E-03
  0.630    1.9960E-01    1.9756E-01    2.0368E-03
  0.640    2.0354E-01    2.0146E-01    2.0815E-03
  0.650    2.0752E-01    2.0539E-01    2.1269E-03
  0.660    2.1155E-01    2.0937E-01    2.1730E-03
  0.670    2.1562E-01    2.1340E-01    2.2199E-03
  0.680    2.1974E-01    2.1747E-01    2.2674E-03
  0.690    2.2391E-01    2.2160E-01    2.3158E-03
  0.700    2.2814E-01    2.2577E-01    2.3649E-03
  0.710    2.3242E-01    2.3000E-01    2.4148E-03
  0.720    2.3675E-01    2.3428E-01    2.4656E-03
  0.730    2.4114E-01    2.3863E-01    2.5173E-03
  0.740    2.4559E-01    2.4302E-01    2.5699E-03
  0.750    2.5011E-01    2.4749E-01    2.6234E-03
  0.760    2.5469E-01    2.5201E-01    2.6779E-03
  0.770    2.5934E-01    2.5660E-01    2.7335E-03
  0.780    2.6405E-01    2.6126E-01    2.7900E-03
  0.790    2.6884E-01    2.6600E-01    2.8477E-03
  0.800    2.7371E-01    2.7080E-01    2.9066E-03
  0.810    2.7866E-01    2.7569E-01    2.9666E-03
  0.820    2.8368E-01    2.8066E-01    3.0279E-03
