 Curly R     I/F(total)  I/F(solar)   I/F(saturn)
 ---------------------------------------------------
  0.010    2.8616E-03    2.8359E-03    2.5700E-05
  0.020    5.7291E-03    5.6776E-03    5.1526E-05
  0.030    8.6028E-03    8.5253E-03    7.7482E-05
  0.040    1.1483E-02    1.1379E-02    1.0357E-04
  0.050    1.4370E-02    1.4240E-02    1.2980E-04
  0.060    1.7264E-02    1.7107E-02    1.5616E-04
  0.070    2.0165E-02    1.9982E-02    1.8266E-04
  0.080    2.3073E-02    2.2864E-02    2.0932E-04
  0.090    2.5989E-02    2.5753E-02    2.3612E-04
  0.100    2.8913E-02    2.8650E-02    2.6307E-04
  0.110    3.1846E-02    3.1556E-02    2.9019E-04
  0.120    3.4787E-02    3.4470E-02    3.1746E-04
  0.130    3.7737E-02    3.7392E-02    3.4489E-04
  0.140    4.0696E-02    4.0323E-02    3.7250E-04
  0.150    4.3664E-02    4.3264E-02    4.0028E-04
  0.160    4.6642E-02    4.6214E-02    4.2823E-04
  0.170    4.9631E-02    4.9174E-02    4.5637E-04
  0.180    5.2629E-02    5.2145E-02    4.8469E-04
  0.190    5.5639E-02    5.5126E-02    5.1320E-04
  0.200    5.8659E-02    5.8117E-02    5.4191E-04
  0.210    6.1691E-02    6.1120E-02    5.7082E-04
  0.220    6.4734E-02    6.4134E-02    5.9993E-04
  0.230    6.7790E-02    6.7161E-02    6.2925E-04
  0.240    7.0858E-02    7.0199E-02    6.5879E-04
  0.250    7.3939E-02    7.3251E-02    6.8854E-04
  0.260    7.7033E-02    7.6315E-02    7.1853E-04
  0.270    8.0141E-02    7.9392E-02    7.4874E-04
  0.280    8.3263E-02    8.2484E-02    7.7919E-04
  0.290    8.6399E-02    8.5590E-02    8.0989E-04
  0.300    8.9551E-02    8.8710E-02    8.4083E-04
  0.310    9.2717E-02    9.1845E-02    8.7203E-04
  0.320    9.5900E-02    9.4996E-02    9.0349E-04
  0.330    9.9099E-02    9.8163E-02    9.3523E-04
  0.340    1.0231E-01    1.0135E-01    9.6723E-04
  0.350    1.0555E-01    1.0455E-01    9.9953E-04
  0.360    1.0880E-01    1.0777E-01    1.0321E-03
  0.370    1.1207E-01    1.1100E-01    1.0650E-03
  0.380    1.1535E-01    1.1426E-01    1.0982E-03
  0.390    1.1866E-01    1.1753E-01    1.1317E-03
  0.400    1.2199E-01    1.2082E-01    1.1655E-03
  0.410    1.2534E-01    1.2414E-01    1.1997E-03
  0.420    1.2871E-01    1.2747E-01    1.2342E-03
  0.430    1.3210E-01    1.3083E-01    1.2690E-03
  0.440    1.3551E-01    1.3421E-01    1.3042E-03
  0.450    1.3895E-01    1.3761E-01    1.3398E-03
  0.460    1.4241E-01    1.4103E-01    1.3758E-03
  0.470    1.4589E-01    1.4448E-01    1.4122E-03
  0.480    1.4940E-01    1.4796E-01    1.4489E-03
  0.490    1.5294E-01    1.5146E-01    1.4861E-03
  0.500    1.5651E-01    1.5498E-01    1.5237E-03
  0.510    1.6010E-01    1.5854E-01    1.5617E-03
  0.520    1.6372E-01    1.6212E-01    1.6002E-03
  0.530    1.6737E-01    1.6573E-01    1.6392E-03
  0.540    1.7105E-01    1.6937E-01    1.6786E-03
  0.550    1.7476E-01    1.7305E-01    1.7186E-03
  0.560    1.7851E-01    1.7675E-01    1.7590E-03
  0.570    1.8229E-01    1.8049E-01    1.8000E-03
  0.580    1.8610E-01    1.8426E-01    1.8415E-03
  0.590    1.8996E-01    1.8807E-01    1.8836E-03
  0.600    1.9384E-01    1.9192E-01    1.9262E-03
  0.610    1.9777E-01    1.9580E-01    1.9695E-03
  0.620    2.0174E-01    1.9972E-01    2.0133E-03
  0.630    2.0574E-01    2.0369E-01    2.0578E-03
  0.640    2.0979E-01    2.0769E-01    2.1030E-03
  0.650    2.1389E-01    2.1174E-01    2.1488E-03
  0.660    2.1803E-01    2.1583E-01    2.1954E-03
  0.670    2.2222E-01    2.1998E-01    2.2426E-03
  0.680    2.2646E-01    2.2416E-01    2.2907E-03
  0.690    2.3074E-01    2.2840E-01    2.3395E-03
  0.700    2.3508E-01    2.3270E-01    2.3891E-03
  0.710    2.3948E-01    2.3704E-01    2.4395E-03
  0.720    2.4393E-01    2.4144E-01    2.4908E-03
  0.730    2.4845E-01    2.4590E-01    2.5430E-03
  0.740    2.5302E-01    2.5042E-01    2.5962E-03
  0.750    2.5766E-01    2.5501E-01    2.6503E-03
  0.760    2.6236E-01    2.5966E-01    2.7055E-03
  0.770    2.6714E-01    2.6438E-01    2.7617E-03
  0.780    2.7198E-01    2.6917E-01    2.8189E-03
  0.790    2.7691E-01    2.7403E-01    2.8774E-03
  0.800    2.8191E-01    2.7897E-01    2.9370E-03
  0.810    2.8699E-01    2.8399E-01    2.9978E-03
  0.820    2.9215E-01    2.8909E-01    3.0600E-03
  0.830    2.9741E-01    2.9429E-01    3.1235E-03
  0.840    3.0276E-01    2.9957E-01    3.1884E-03
  0.850    3.0820E-01    3.0495E-01    3.2548E-03
  0.860    3.1375E-01    3.1043E-01    3.3227E-03
