Albedo  I/F(total)      I/F(solar)      I/F(saturn)	    I/F(total)^2    I/F(solar)^2    I/F(saturn)^2
-----------------------------------------------------------------------------------------------------
0.530	1.640676e-01	1.624154e-01	1.652330e-03	2.692523e-02	2.638577e-02	2.731052e-06
0.540	1.676624e-01	1.659694e-01	1.692036e-03	2.811794e-02	2.755306e-02	2.863882e-06
0.550	1.712866e-01	1.695540e-01	1.732248e-03	2.934664e-02	2.875607e-02	3.001619e-06
0.560	1.749426e-01	1.731690e-01	1.772964e-03	3.061275e-02	2.999527e-02	3.144378e-06
0.570	1.786302e-01	1.768162e-01	1.814218e-03	3.191688e-02	3.127204e-02	3.292407e-06
0.580	1.823522e-01	1.804954e-01	1.856002e-03	3.326075e-02	3.258693e-02	3.445802e-06
0.590	1.861072e-01	1.842084e-01	1.898350e-03	3.464462e-02	3.394142e-02	3.604840e-06
0.600	1.898984e-01	1.879562e-01	1.941268e-03	3.607041e-02	3.533646e-02	3.769673e-06
0.610	1.937250e-01	1.917410e-01	1.984798e-03	3.753862e-02	3.677381e-02	3.940621e-06
0.620	1.975904e-01	1.955618e-01	2.028928e-03	3.905157e-02	3.825389e-02	4.117799e-06
0.630	2.014952e-01	1.994222e-01	2.073708e-03	4.061023e-02	3.977899e-02	4.301562e-06
0.640	2.054408e-01	2.033216e-01	2.119134e-03	4.221612e-02	4.134979e-02	4.492084e-06
0.650	2.094270e-01	2.072620e-01	2.165256e-03	4.387029e-02	4.296800e-02	4.689737e-06
0.660	2.134580e-01	2.112452e-01	2.212068e-03	4.557519e-02	4.463526e-02	4.894707e-06
0.670	2.175326e-01	2.152718e-01	2.259596e-03	4.733163e-02	4.635300e-02	5.107299e-06
0.680	2.216522e-01	2.193450e-01	2.307894e-03	4.914123e-02	4.812364e-02	5.327954e-06
0.690	2.258226e-01	2.234654e-01	2.356966e-03	5.100778e-02	4.994857e-02	5.556933e-06
0.700	2.300412e-01	2.276350e-01	2.406848e-03	5.293120e-02	5.182981e-02	5.794631e-06
0.710	2.343122e-01	2.318544e-01	2.457568e-03	5.491486e-02	5.376895e-02	6.041411e-06
0.720	2.386352e-01	2.361272e-01	2.509144e-03	5.695969e-02	5.576887e-02	6.297649e-06
0.730	2.430152e-01	2.404544e-01	2.561624e-03	5.906973e-02	5.783156e-02	6.563839e-06
0.740	2.474532e-01	2.448380e-01	2.615054e-03	6.124678e-02	5.995919e-02	6.840512e-06
0.750	2.519500e-01	2.492800e-01	2.669432e-03	6.349291e-02	6.215454e-02	7.127944e-06
0.760	2.565090e-01	2.537844e-01	2.724832e-03	6.581138e-02	6.442089e-02	7.426874e-06
0.770	2.611332e-01	2.583514e-01	2.781262e-03	6.820550e-02	6.676021e-02	7.737673e-06
0.780	2.658228e-01	2.629842e-01	2.838798e-03	7.067712e-02	6.917581e-02	8.061122e-06
0.790	2.705834e-01	2.676862e-01	2.897456e-03	7.323119e-02	7.167154e-02	8.397691e-06
0.800	2.754166e-01	2.724590e-01	2.957298e-03	7.587054e-02	7.424993e-02	8.748154e-06
0.810	2.803252e-01	2.773064e-01	3.018358e-03	7.859889e-02	7.691535e-02	9.113136e-06
0.820	2.853122e-01	2.822316e-01	3.080706e-03	8.142019e-02	7.967159e-02	9.493514e-06
0.830	2.903816e-01	2.872370e-01	3.144398e-03	8.433909e-02	8.252256e-02	9.890130e-06
0.840	2.955374e-01	2.923274e-01	3.209472e-03	8.736046e-02	8.547319e-02	1.030372e-05
0.850	3.007812e-01	2.975050e-01	3.276010e-03	9.048793e-02	8.852763e-02	1.073540e-05
0.860	3.061188e-01	3.027746e-01	3.344068e-03	9.372790e-02	9.169143e-02	1.118609e-05
0.870	3.115532e-01	3.081408e-01	3.413714e-03	9.708507e-02	9.497027e-02	1.165689e-05
0.880	3.170904e-01	3.136050e-01	3.485030e-03	1.005666e-01	9.836819e-02	1.214905e-05
0.890	3.227328e-01	3.191756e-01	3.558080e-03	1.041774e-01	1.018937e-01	1.266373e-05
0.900	3.284890e-01	3.248554e-01	3.632968e-03	1.079266e-01	1.055524e-01	1.320244e-05
0.910	3.343600e-01	3.306508e-01	3.709772e-03	1.118189e-01	1.093519e-01	1.376659e-05
0.920	3.403552e-01	3.365660e-01	3.788602e-03	1.158647e-01	1.132994e-01	1.435790e-05
0.930	3.464770e-01	3.426082e-01	3.869544e-03	1.200700e-01	1.174038e-01	1.497801e-05
0.940	3.527366e-01	3.487824e-01	3.952700e-03	1.244476e-01	1.216734e-01	1.562873e-05
0.950	3.591350e-01	3.550966e-01	4.038212e-03	1.290033e-01	1.261187e-01	1.631232e-05
0.960	3.656838e-01	3.615572e-01	4.126184e-03	1.337510e-01	1.307497e-01	1.703086e-05
0.970	3.723900e-01	3.681728e-01	4.216770e-03	1.387017e-01	1.355783e-01	1.778694e-05
0.980	3.792612e-01	3.749504e-01	4.310088e-03	1.438675e-01	1.406159e-01	1.858300e-05
0.990	3.863060e-01	3.818996e-01	4.406318e-03	1.492620e-01	1.458767e-01	1.942216e-05
1.000	3.935354e-01	3.890300e-01	4.505612e-03	1.549011e-01	1.513749e-01	2.030749e-05
