 Curly R     I/F(total)  I/F(solar)   I/F(saturn)
 ---------------------------------------------------
  0.010    2.6343E-03    2.6091E-03    2.5223E-05
  0.020    5.2739E-03    5.2233E-03    5.0572E-05
  0.030    7.9191E-03    7.8430E-03    7.6050E-05
  0.040    1.0570E-02    1.0468E-02    1.0166E-04
  0.050    1.3227E-02    1.3100E-02    1.2741E-04
  0.060    1.5891E-02    1.5737E-02    1.5330E-04
  0.070    1.8560E-02    1.8381E-02    1.7933E-04
  0.080    2.1237E-02    2.1032E-02    2.0550E-04
  0.090    2.3921E-02    2.3689E-02    2.3183E-04
  0.100    2.6612E-02    2.6354E-02    2.5831E-04
  0.110    2.9310E-02    2.9025E-02    2.8495E-04
  0.120    3.2017E-02    3.1705E-02    3.1175E-04
  0.130    3.4732E-02    3.4393E-02    3.3872E-04
  0.140    3.7455E-02    3.7089E-02    3.6586E-04
  0.150    4.0186E-02    3.9793E-02    3.9317E-04
  0.160    4.2927E-02    4.2506E-02    4.2066E-04
  0.170    4.5677E-02    4.5229E-02    4.4833E-04
  0.180    4.8437E-02    4.7960E-02    4.7619E-04
  0.190    5.1206E-02    5.0702E-02    5.0424E-04
  0.200    5.3986E-02    5.3454E-02    5.3249E-04
  0.210    5.6777E-02    5.6216E-02    5.6094E-04
  0.220    5.9578E-02    5.8988E-02    5.8959E-04
  0.230    6.2391E-02    6.1772E-02    6.1846E-04
  0.240    6.5215E-02    6.4567E-02    6.4754E-04
  0.250    6.8051E-02    6.7374E-02    6.7685E-04
  0.260    7.0900E-02    7.0193E-02    7.0638E-04
  0.270    7.3761E-02    7.3025E-02    7.3615E-04
  0.280    7.6636E-02    7.5870E-02    7.6616E-04
  0.290    7.9524E-02    7.8728E-02    7.9641E-04
  0.300    8.2426E-02    8.1599E-02    8.2691E-04
  0.310    8.5343E-02    8.4485E-02    8.5768E-04
  0.320    8.8274E-02    8.7386E-02    8.8871E-04
  0.330    9.1221E-02    9.0301E-02    9.2000E-04
  0.340    9.4184E-02    9.3232E-02    9.5158E-04
  0.350    9.7162E-02    9.6179E-02    9.8345E-04
  0.360    1.0016E-01    9.9142E-02    1.0156E-03
  0.370    1.0317E-01    1.0212E-01    1.0481E-03
  0.380    1.0620E-01    1.0512E-01    1.0808E-03
  0.390    1.0925E-01    1.0814E-01    1.1139E-03
  0.400    1.1232E-01    1.1117E-01    1.1473E-03
  0.410    1.1540E-01    1.1422E-01    1.1811E-03
  0.420    1.1851E-01    1.1730E-01    1.2152E-03
  0.430    1.2164E-01    1.2039E-01    1.2496E-03
  0.440    1.2479E-01    1.2350E-01    1.2844E-03
  0.450    1.2796E-01    1.2664E-01    1.3196E-03
  0.460    1.3115E-01    1.2980E-01    1.3551E-03
  0.470    1.3437E-01    1.3298E-01    1.3911E-03
  0.480    1.3761E-01    1.3618E-01    1.4275E-03
  0.490    1.4088E-01    1.3941E-01    1.4642E-03
  0.500    1.4417E-01    1.4267E-01    1.5014E-03
  0.510    1.4749E-01    1.4595E-01    1.5391E-03
  0.520    1.5083E-01    1.4925E-01    1.5772E-03
  0.530    1.5420E-01    1.5259E-01    1.6157E-03
  0.540    1.5760E-01    1.5595E-01    1.6548E-03
  0.550    1.6104E-01    1.5934E-01    1.6943E-03
  0.560    1.6450E-01    1.6276E-01    1.7344E-03
  0.570    1.6799E-01    1.6622E-01    1.7750E-03
  0.580    1.7152E-01    1.6970E-01    1.8161E-03
  0.590    1.7508E-01    1.7322E-01    1.8578E-03
  0.600    1.7868E-01    1.7678E-01    1.9000E-03
  0.610    1.8231E-01    1.8036E-01    1.9429E-03
  0.620    1.8598E-01    1.8399E-01    1.9863E-03
  0.630    1.8968E-01    1.8765E-01    2.0304E-03
  0.640    1.9343E-01    1.9136E-01    2.0752E-03
  0.650    1.9722E-01    1.9510E-01    2.1206E-03
  0.660    2.0105E-01    1.9889E-01    2.1668E-03
  0.670    2.0493E-01    2.0272E-01    2.2136E-03
  0.680    2.0885E-01    2.0659E-01    2.2613E-03
  0.690    2.1282E-01    2.1051E-01    2.3096E-03
  0.700    2.1684E-01    2.1448E-01    2.3588E-03
  0.710    2.2091E-01    2.1850E-01    2.4089E-03
  0.720    2.2504E-01    2.2258E-01    2.4597E-03
  0.730    2.2921E-01    2.2670E-01    2.5115E-03
  0.740    2.3345E-01    2.3088E-01    2.5642E-03
  0.750    2.3774E-01    2.3513E-01    2.6179E-03
  0.760    2.4210E-01    2.3943E-01    2.6726E-03
  0.770    2.4652E-01    2.4379E-01    2.7283E-03
  0.780    2.5100E-01    2.4822E-01    2.7851E-03
  0.790    2.5556E-01    2.5272E-01    2.8430E-03
  0.800    2.6019E-01    2.5728E-01    2.9021E-03
  0.810    2.6489E-01    2.6193E-01    2.9624E-03
  0.820    2.6967E-01    2.6664E-01    3.0240E-03
  0.830    2.7453E-01    2.7144E-01    3.0869E-03
  0.840    2.7948E-01    2.7632E-01    3.1511E-03
  0.850    2.8451E-01    2.8129E-01    3.2169E-03
  0.860    2.8964E-01    2.8635E-01    3.2841E-03
  0.870    2.9486E-01    2.9151E-01    3.3530E-03
  0.880    3.0018E-01    2.9676E-01    3.4234E-03
  0.890    3.0561E-01    3.0212E-01    3.4957E-03
  0.900    3.1115E-01    3.0759E-01    3.5697E-03
  0.910    3.1681E-01    3.1317E-01    3.6457E-03
  0.920    3.2259E-01    3.1886E-01    3.7236E-03
  0.930    3.2849E-01    3.2469E-01    3.8037E-03
  0.940    3.3453E-01    3.3064E-01    3.8861E-03
  0.950    3.4071E-01    3.3674E-01    3.9707E-03
  0.960    3.4703E-01    3.4298E-01    4.0579E-03
  0.970    3.5352E-01    3.4937E-01    4.1477E-03
  0.980    3.6016E-01    3.5592E-01    4.2403E-03
  0.990    3.6698E-01    3.6264E-01    4.3358E-03
  1.000    3.7397E-01    3.6954E-01    4.4345E-03
