 Curly R     I/F(total)  I/F(solar)   I/F(saturn)
 ---------------------------------------------------
  0.010    2.8206E-03    2.7944E-03    2.6264E-05
  0.020    5.6469E-03    5.5942E-03    5.2650E-05
  0.030    8.4790E-03    8.3998E-03    7.9161E-05
  0.040    1.1317E-02    1.1211E-02    1.0580E-04
  0.050    1.4162E-02    1.4029E-02    1.3257E-04
  0.060    1.7013E-02    1.6853E-02    1.5948E-04
  0.070    1.9871E-02    1.9684E-02    1.8653E-04
  0.080    2.2736E-02    2.2522E-02    2.1371E-04
  0.090    2.5608E-02    2.5367E-02    2.4105E-04
  0.100    2.8488E-02    2.8219E-02    2.6853E-04
  0.110    3.1376E-02    3.1079E-02    2.9617E-04
  0.120    3.4272E-02    3.3948E-02    3.2397E-04
  0.130    3.7176E-02    3.6824E-02    3.5193E-04
  0.140    4.0089E-02    3.9709E-02    3.8005E-04
  0.150    4.3012E-02    4.2603E-02    4.0834E-04
  0.160    4.5943E-02    4.5506E-02    4.3681E-04
  0.170    4.8885E-02    4.8419E-02    4.6546E-04
  0.180    5.1836E-02    5.1342E-02    4.9428E-04
  0.190    5.4797E-02    5.4274E-02    5.2330E-04
  0.200    5.7770E-02    5.7217E-02    5.5251E-04
  0.210    6.0753E-02    6.0171E-02    5.8192E-04
  0.220    6.3748E-02    6.3136E-02    6.1153E-04
  0.230    6.6754E-02    6.6113E-02    6.4134E-04
  0.240    6.9773E-02    6.9101E-02    6.7137E-04
  0.250    7.2804E-02    7.2102E-02    7.0162E-04
  0.260    7.5847E-02    7.5115E-02    7.3209E-04
  0.270    7.8904E-02    7.8142E-02    7.6279E-04
  0.280    8.1975E-02    8.1181E-02    7.9372E-04
  0.290    8.5060E-02    8.4235E-02    8.2490E-04
  0.300    8.8159E-02    8.7303E-02    8.5632E-04
  0.310    9.1274E-02    9.0386E-02    8.8800E-04
  0.320    9.4403E-02    9.3483E-02    9.1993E-04
  0.330    9.7549E-02    9.6597E-02    9.5213E-04
  0.340    1.0071E-01    9.9726E-02    9.8461E-04
  0.350    1.0389E-01    1.0287E-01    1.0174E-03
  0.360    1.0709E-01    1.0604E-01    1.0504E-03
  0.370    1.1030E-01    1.0922E-01    1.0837E-03
  0.380    1.1353E-01    1.1242E-01    1.1174E-03
  0.390    1.1678E-01    1.1563E-01    1.1513E-03
  0.400    1.2006E-01    1.1887E-01    1.1856E-03
  0.410    1.2335E-01    1.2213E-01    1.2202E-03
  0.420    1.2666E-01    1.2540E-01    1.2551E-03
  0.430    1.2999E-01    1.2870E-01    1.2904E-03
  0.440    1.3335E-01    1.3202E-01    1.3261E-03
  0.450    1.3673E-01    1.3537E-01    1.3621E-03
  0.460    1.4013E-01    1.3873E-01    1.3984E-03
  0.470    1.4356E-01    1.4212E-01    1.4352E-03
  0.480    1.4701E-01    1.4554E-01    1.4724E-03
  0.490    1.5049E-01    1.4898E-01    1.5099E-03
  0.500    1.5399E-01    1.5244E-01    1.5479E-03
  0.510    1.5752E-01    1.5593E-01    1.5863E-03
  0.520    1.6108E-01    1.5946E-01    1.6252E-03
  0.530    1.6467E-01    1.6300E-01    1.6645E-03
  0.540    1.6829E-01    1.6658E-01    1.7042E-03
  0.550    1.7194E-01    1.7019E-01    1.7445E-03
  0.560    1.7562E-01    1.7383E-01    1.7853E-03
  0.570    1.7933E-01    1.7751E-01    1.8265E-03
  0.580    1.8308E-01    1.8122E-01    1.8683E-03
  0.590    1.8687E-01    1.8496E-01    1.9107E-03
  0.600    1.9069E-01    1.8874E-01    1.9535E-03
  0.610    1.9455E-01    1.9255E-01    1.9970E-03
  0.620    1.9845E-01    1.9641E-01    2.0411E-03
  0.630    2.0239E-01    2.0030E-01    2.0858E-03
  0.640    2.0637E-01    2.0423E-01    2.1311E-03
  0.650    2.1039E-01    2.0821E-01    2.1771E-03
  0.660    2.1446E-01    2.1223E-01    2.2237E-03
  0.670    2.1857E-01    2.1630E-01    2.2711E-03
  0.680    2.2273E-01    2.2041E-01    2.3192E-03
  0.690    2.2694E-01    2.2458E-01    2.3680E-03
  0.700    2.3121E-01    2.2879E-01    2.4176E-03
  0.710    2.3552E-01    2.3306E-01    2.4680E-03
  0.720    2.3990E-01    2.3738E-01    2.5193E-03
  0.730    2.4433E-01    2.4175E-01    2.5714E-03
  0.740    2.4881E-01    2.4619E-01    2.6244E-03
  0.750    2.5337E-01    2.5069E-01    2.6783E-03
  0.760    2.5798E-01    2.5525E-01    2.7332E-03
  0.770    2.6266E-01    2.5987E-01    2.7891E-03
  0.780    2.6741E-01    2.6457E-01    2.8461E-03
  0.790    2.7224E-01    2.6933E-01    2.9041E-03
  0.800    2.7714E-01    2.7417E-01    2.9633E-03
  0.810    2.8211E-01    2.7909E-01    3.0236E-03
  0.820    2.8717E-01    2.8409E-01    3.0852E-03
  0.830    2.9232E-01    2.8917E-01    3.1481E-03
  0.840    2.9755E-01    2.9434E-01    3.2123E-03
  0.850    3.0288E-01    2.9960E-01    3.2779E-03
  0.860    3.0830E-01    3.0495E-01    3.3450E-03
  0.870    3.1382E-01    3.1041E-01    3.4136E-03
  0.880    3.1945E-01    3.1597E-01    3.4838E-03
  0.890    3.2519E-01    3.2163E-01    3.5557E-03
  0.900    3.3104E-01    3.2741E-01    3.6294E-03
  0.910    3.3702E-01    3.3332E-01    3.7050E-03
