 Curly R     I/F(total)  I/F(solar)   I/F(saturn)
 ---------------------------------------------------
  0.010    2.8350E-03    2.8096E-03    2.5336E-05
  0.020    5.6756E-03    5.6248E-03    5.0806E-05
  0.030    8.5222E-03    8.4457E-03    7.6414E-05
  0.040    1.1375E-02    1.1273E-02    1.0216E-04
  0.050    1.4234E-02    1.4106E-02    1.2805E-04
  0.060    1.7100E-02    1.6946E-02    1.5409E-04
  0.070    1.9973E-02    1.9792E-02    1.8028E-04
  0.080    2.2853E-02    2.2646E-02    2.0662E-04
  0.090    2.5740E-02    2.5507E-02    2.3311E-04
  0.100    2.8635E-02    2.8375E-02    2.5977E-04
  0.110    3.1538E-02    3.1252E-02    2.8659E-04
  0.120    3.4450E-02    3.4136E-02    3.1358E-04
  0.130    3.7370E-02    3.7029E-02    3.4073E-04
  0.140    4.0299E-02    3.9931E-02    3.6807E-04
  0.150    4.3237E-02    4.2841E-02    3.9558E-04
  0.160    4.6185E-02    4.5761E-02    4.2327E-04
  0.170    4.9142E-02    4.8691E-02    4.5115E-04
  0.180    5.2110E-02    5.1631E-02    4.7922E-04
  0.190    5.5088E-02    5.4580E-02    5.0749E-04
  0.200    5.8077E-02    5.7541E-02    5.3596E-04
  0.210    6.1077E-02    6.0512E-02    5.6463E-04
  0.220    6.4089E-02    6.3495E-02    5.9351E-04
  0.230    6.7112E-02    6.6490E-02    6.2261E-04
  0.240    7.0148E-02    6.9496E-02    6.5192E-04
  0.250    7.3196E-02    7.2515E-02    6.8146E-04
  0.260    7.6258E-02    7.5547E-02    7.1123E-04
  0.270    7.9333E-02    7.8591E-02    7.4124E-04
  0.280    8.2421E-02    8.1650E-02    7.7148E-04
  0.290    8.5524E-02    8.4722E-02    8.0197E-04
  0.300    8.8642E-02    8.7809E-02    8.3272E-04
  0.310    9.1775E-02    9.0911E-02    8.6372E-04
  0.320    9.4923E-02    9.4028E-02    8.9499E-04
  0.330    9.8088E-02    9.7161E-02    9.2653E-04
  0.340    1.0127E-01    1.0031E-01    9.5836E-04
  0.350    1.0447E-01    1.0348E-01    9.9046E-04
  0.360    1.0768E-01    1.0666E-01    1.0229E-03
  0.370    1.1092E-01    1.0986E-01    1.0556E-03
  0.380    1.1417E-01    1.1308E-01    1.0886E-03
  0.390    1.1744E-01    1.1632E-01    1.1219E-03
  0.400    1.2073E-01    1.1958E-01    1.1555E-03
  0.410    1.2404E-01    1.2286E-01    1.1895E-03
  0.420    1.2738E-01    1.2615E-01    1.2239E-03
  0.430    1.3073E-01    1.2947E-01    1.2585E-03
  0.440    1.3411E-01    1.3282E-01    1.2936E-03
  0.450    1.3751E-01    1.3618E-01    1.3290E-03
  0.460    1.4093E-01    1.3957E-01    1.3648E-03
  0.470    1.4438E-01    1.4298E-01    1.4009E-03
  0.480    1.4786E-01    1.4642E-01    1.4375E-03
  0.490    1.5135E-01    1.4988E-01    1.4745E-03
  0.500    1.5488E-01    1.5337E-01    1.5119E-03
  0.510    1.5843E-01    1.5688E-01    1.5498E-03
  0.520    1.6202E-01    1.6043E-01    1.5881E-03
  0.530    1.6563E-01    1.6400E-01    1.6269E-03
  0.540    1.6927E-01    1.6760E-01    1.6662E-03
  0.550    1.7294E-01    1.7124E-01    1.7059E-03
  0.560    1.7665E-01    1.7490E-01    1.7462E-03
  0.570    1.8039E-01    1.7860E-01    1.7869E-03
  0.580    1.8416E-01    1.8233E-01    1.8283E-03
  0.590    1.8797E-01    1.8610E-01    1.8701E-03
  0.600    1.9181E-01    1.8990E-01    1.9126E-03
  0.610    1.9570E-01    1.9374E-01    1.9556E-03
  0.620    1.9962E-01    1.9762E-01    1.9993E-03
  0.630    2.0358E-01    2.0154E-01    2.0436E-03
  0.640    2.0759E-01    2.0550E-01    2.0885E-03
  0.650    2.1164E-01    2.0950E-01    2.1341E-03
  0.660    2.1573E-01    2.1355E-01    2.1804E-03
  0.670    2.1987E-01    2.1764E-01    2.2275E-03
  0.680    2.2406E-01    2.2178E-01    2.2753E-03
  0.690    2.2830E-01    2.2597E-01    2.3238E-03
  0.700    2.3259E-01    2.3021E-01    2.3732E-03
  0.710    2.3693E-01    2.3451E-01    2.4234E-03
  0.720    2.4133E-01    2.3885E-01    2.4745E-03
  0.730    2.4579E-01    2.4326E-01    2.5264E-03
  0.740    2.5030E-01    2.4772E-01    2.5793E-03
  0.750    2.5488E-01    2.5225E-01    2.6332E-03
  0.760    2.5952E-01    2.5684E-01    2.6881E-03
  0.770    2.6424E-01    2.6149E-01    2.7440E-03
  0.780    2.6902E-01    2.6622E-01    2.8010E-03
  0.790    2.7387E-01    2.7101E-01    2.8591E-03
  0.800    2.7880E-01    2.7588E-01    2.9185E-03
  0.810    2.8381E-01    2.8083E-01    2.9790E-03
  0.820    2.8890E-01    2.8586E-01    3.0408E-03
  0.830    2.9407E-01    2.9097E-01    3.1040E-03
  0.840    2.9934E-01    2.9617E-01    3.1686E-03
  0.850    3.0470E-01    3.0147E-01    3.2347E-03
  0.860    3.1016E-01    3.0686E-01    3.3023E-03
  0.870    3.1572E-01    3.1235E-01    3.3715E-03
  0.880    3.2139E-01    3.1794E-01    3.4424E-03
  0.890    3.2717E-01    3.2365E-01    3.5150E-03
  0.900    3.3307E-01    3.2948E-01    3.5895E-03
  0.910    3.3909E-01    3.3542E-01    3.6660E-03
  0.920    3.4524E-01    3.4149E-01    3.7446E-03
  0.930    3.5153E-01    3.4770E-01    3.8253E-03
  0.940    3.5796E-01    3.5405E-01    3.9083E-03
  0.950    3.6454E-01    3.6055E-01    3.9937E-03
  0.960    3.7129E-01    3.6721E-01    4.0817E-03
  0.970    3.7820E-01    3.7403E-01    4.1724E-03
  0.980    3.8529E-01    3.8102E-01    4.2660E-03
  0.990    3.9256E-01    3.8820E-01    4.3626E-03
  1.000    4.0004E-01    3.9558E-01    4.4624E-03
