 Curly R     I/F(total)  I/F(solar)   I/F(saturn)
 ---------------------------------------------------
  0.010    2.8140E-03    2.7878E-03    2.6153E-05
  0.020    5.6336E-03    5.5812E-03    5.2439E-05
  0.030    8.4591E-03    8.3802E-03    7.8861E-05
  0.040    1.1291E-02    1.1185E-02    1.0542E-04
  0.050    1.4128E-02    1.3996E-02    1.3213E-04
  0.060    1.6973E-02    1.6814E-02    1.5898E-04
  0.070    1.9824E-02    1.9638E-02    1.8598E-04
  0.080    2.2682E-02    2.2469E-02    2.1313E-04
  0.090    2.5548E-02    2.5308E-02    2.4044E-04
  0.100    2.8421E-02    2.8153E-02    2.6791E-04
  0.110    3.1302E-02    3.1007E-02    2.9554E-04
  0.120    3.4192E-02    3.3868E-02    3.2335E-04
  0.130    3.7089E-02    3.6738E-02    3.5132E-04
  0.140    3.9996E-02    3.9616E-02    3.7947E-04
  0.150    4.2911E-02    4.2503E-02    4.0780E-04
  0.160    4.5836E-02    4.5399E-02    4.3632E-04
  0.170    4.8770E-02    4.8305E-02    4.6502E-04
  0.180    5.1714E-02    5.1220E-02    4.9392E-04
  0.190    5.4668E-02    5.4145E-02    5.2302E-04
  0.200    5.7633E-02    5.7081E-02    5.5232E-04
  0.210    6.0609E-02    6.0027E-02    5.8182E-04
  0.220    6.3596E-02    6.2985E-02    6.1154E-04
  0.230    6.6595E-02    6.5953E-02    6.4148E-04
  0.240    6.9605E-02    6.8934E-02    6.7164E-04
  0.250    7.2628E-02    7.1926E-02    7.0203E-04
  0.260    7.5664E-02    7.4931E-02    7.3266E-04
  0.270    7.8712E-02    7.7949E-02    7.6352E-04
  0.280    8.1774E-02    8.0980E-02    7.9463E-04
  0.290    8.4850E-02    8.4024E-02    8.2599E-04
  0.300    8.7941E-02    8.7083E-02    8.5761E-04
  0.310    9.1046E-02    9.0156E-02    8.8950E-04
  0.320    9.4166E-02    9.3244E-02    9.2166E-04
  0.330    9.7302E-02    9.6348E-02    9.5409E-04
  0.340    1.0045E-01    9.9467E-02    9.8682E-04
  0.350    1.0362E-01    1.0260E-01    1.0198E-03
  0.360    1.0681E-01    1.0575E-01    1.0531E-03
  0.370    1.1001E-01    1.0892E-01    1.0868E-03
  0.380    1.1323E-01    1.1211E-01    1.1207E-03
  0.390    1.1647E-01    1.1532E-01    1.1550E-03
  0.400    1.1973E-01    1.1854E-01    1.1896E-03
  0.410    1.2301E-01    1.2179E-01    1.2245E-03
  0.420    1.2631E-01    1.2505E-01    1.2598E-03
  0.430    1.2963E-01    1.2834E-01    1.2954E-03
  0.440    1.3297E-01    1.3164E-01    1.3315E-03
  0.450    1.3634E-01    1.3497E-01    1.3679E-03
  0.460    1.3973E-01    1.3832E-01    1.4046E-03
  0.470    1.4314E-01    1.4170E-01    1.4418E-03
  0.480    1.4657E-01    1.4509E-01    1.4794E-03
  0.490    1.5004E-01    1.4852E-01    1.5175E-03
  0.500    1.5352E-01    1.5197E-01    1.5559E-03
  0.510    1.5704E-01    1.5544E-01    1.5948E-03
  0.520    1.6058E-01    1.5894E-01    1.6342E-03
  0.530    1.6415E-01    1.6248E-01    1.6741E-03
  0.540    1.6775E-01    1.6604E-01    1.7144E-03
  0.550    1.7138E-01    1.6963E-01    1.7552E-03
  0.560    1.7504E-01    1.7325E-01    1.7966E-03
  0.570    1.7874E-01    1.7690E-01    1.8385E-03
  0.580    1.8246E-01    1.8058E-01    1.8809E-03
  0.590    1.8623E-01    1.8430E-01    1.9239E-03
  0.600    1.9003E-01    1.8806E-01    1.9675E-03
  0.610    1.9386E-01    1.9185E-01    2.0117E-03
  0.620    1.9774E-01    1.9568E-01    2.0566E-03
  0.630    2.0165E-01    1.9955E-01    2.1020E-03
  0.640    2.0560E-01    2.0346E-01    2.1481E-03
  0.650    2.0960E-01    2.0741E-01    2.1949E-03
  0.660    2.1364E-01    2.1140E-01    2.2425E-03
  0.670    2.1773E-01    2.1544E-01    2.2907E-03
  0.680    2.2186E-01    2.1952E-01    2.3397E-03
  0.690    2.2604E-01    2.2365E-01    2.3895E-03
  0.700    2.3028E-01    2.2784E-01    2.4401E-03
  0.710    2.3456E-01    2.3207E-01    2.4915E-03
  0.720    2.3890E-01    2.3636E-01    2.5438E-03
  0.730    2.4330E-01    2.4070E-01    2.5970E-03
  0.740    2.4775E-01    2.4510E-01    2.6511E-03
  0.750    2.5227E-01    2.4956E-01    2.7062E-03
  0.760    2.5685E-01    2.5408E-01    2.7623E-03
  0.770    2.6149E-01    2.5867E-01    2.8194E-03
  0.780    2.6620E-01    2.6333E-01    2.8776E-03
  0.790    2.7099E-01    2.6805E-01    2.9370E-03
  0.800    2.7585E-01    2.7285E-01    2.9974E-03
  0.810    2.8078E-01    2.7772E-01    3.0592E-03
  0.820    2.8580E-01    2.8268E-01    3.1221E-03
  0.830    2.9090E-01    2.8771E-01    3.1864E-03
  0.840    2.9608E-01    2.9283E-01    3.2521E-03
  0.850    3.0136E-01    2.9804E-01    3.3192E-03
  0.860    3.0673E-01    3.0335E-01    3.3878E-03
  0.870    3.1221E-01    3.0875E-01    3.4579E-03
  0.880    3.1778E-01    3.1425E-01    3.5297E-03
  0.890    3.2347E-01    3.1987E-01    3.6032E-03
  0.900    3.2927E-01    3.2559E-01    3.6784E-03
  0.910    3.3519E-01    3.3143E-01    3.7556E-03
  0.920    3.4123E-01    3.3739E-01    3.8347E-03
  0.930    3.4740E-01    3.4349E-01    3.9159E-03
  0.940    3.5371E-01    3.4972E-01    3.9992E-03
  0.950    3.6017E-01    3.5609E-01    4.0848E-03
  0.960    3.6678E-01    3.6260E-01    4.1729E-03
  0.970    3.7354E-01    3.6928E-01    4.2634E-03
  0.980    3.8048E-01    3.7612E-01    4.3566E-03
  0.990    3.8759E-01    3.8313E-01    4.4526E-03
  1.000    3.9488E-01    3.9033E-01    4.5516E-03
