 Curly R     I/F(total)  I/F(solar)   I/F(saturn)
 ---------------------------------------------------
  0.010    2.9459E-03    2.9204E-03    2.5492E-05
  0.020    5.8970E-03    5.8459E-03    5.1117E-05
  0.030    8.8536E-03    8.7767E-03    7.6879E-05
  0.040    1.1816E-02    1.1713E-02    1.0278E-04
  0.050    1.4784E-02    1.4655E-02    1.2883E-04
  0.060    1.7759E-02    1.7604E-02    1.5502E-04
  0.070    2.0740E-02    2.0558E-02    1.8136E-04
  0.080    2.3728E-02    2.3520E-02    2.0785E-04
  0.090    2.6722E-02    2.6488E-02    2.3450E-04
  0.100    2.9725E-02    2.9463E-02    2.6131E-04
  0.110    3.2734E-02    3.2446E-02    2.8828E-04
  0.120    3.5752E-02    3.5436E-02    3.1542E-04
  0.130    3.8777E-02    3.8435E-02    3.4273E-04
  0.140    4.1812E-02    4.1441E-02    3.7022E-04
  0.150    4.4855E-02    4.4457E-02    3.9788E-04
  0.160    4.7906E-02    4.7481E-02    4.2573E-04
  0.170    5.0968E-02    5.0514E-02    4.5377E-04
  0.180    5.4039E-02    5.3557E-02    4.8199E-04
  0.190    5.7120E-02    5.6609E-02    5.1041E-04
  0.200    6.0211E-02    5.9672E-02    5.3904E-04
  0.210    6.3313E-02    6.2746E-02    5.6786E-04
  0.220    6.6427E-02    6.5830E-02    5.9690E-04
  0.230    6.9551E-02    6.8925E-02    6.2615E-04
  0.240    7.2688E-02    7.2032E-02    6.5563E-04
  0.250    7.5836E-02    7.5151E-02    6.8533E-04
  0.260    7.8997E-02    7.8282E-02    7.1525E-04
  0.270    8.2171E-02    8.1426E-02    7.4542E-04
  0.280    8.5358E-02    8.4583E-02    7.7583E-04
  0.290    8.8560E-02    8.7753E-02    8.0648E-04
  0.300    9.1775E-02    9.0937E-02    8.3739E-04
  0.310    9.5005E-02    9.4136E-02    8.6856E-04
  0.320    9.8250E-02    9.7350E-02    9.0000E-04
  0.330    1.0151E-01    1.0058E-01    9.3171E-04
  0.340    1.0479E-01    1.0382E-01    9.6370E-04
  0.350    1.0808E-01    1.0708E-01    9.9597E-04
  0.360    1.1139E-01    1.1036E-01    1.0285E-03
  0.370    1.1472E-01    1.1366E-01    1.0614E-03
  0.380    1.1806E-01    1.1697E-01    1.0946E-03
  0.390    1.2143E-01    1.2030E-01    1.1281E-03
  0.400    1.2481E-01    1.2365E-01    1.1619E-03
  0.410    1.2821E-01    1.2702E-01    1.1961E-03
  0.420    1.3164E-01    1.3041E-01    1.2306E-03
