 Curly R     I/F(total)  I/F(solar)   I/F(saturn)
 ---------------------------------------------------
  0.010    2.8181E-03    2.7927E-03    2.5438E-05
  0.020    5.6415E-03    5.5905E-03    5.1007E-05
  0.030    8.4705E-03    8.3938E-03    7.6709E-05
  0.040    1.1305E-02    1.1203E-02    1.0255E-04
  0.050    1.4146E-02    1.4018E-02    1.2853E-04
  0.060    1.6993E-02    1.6839E-02    1.5465E-04
  0.070    1.9847E-02    1.9666E-02    1.8092E-04
  0.080    2.2708E-02    2.2500E-02    2.0733E-04
  0.090    2.5576E-02    2.5342E-02    2.3391E-04
  0.100    2.8451E-02    2.8190E-02    2.6063E-04
  0.110    3.1333E-02    3.1046E-02    2.8753E-04
  0.120    3.4224E-02    3.3910E-02    3.1458E-04
  0.130    3.7123E-02    3.6781E-02    3.4180E-04
  0.140    4.0031E-02    3.9662E-02    3.6920E-04
  0.150    4.2947E-02    4.2551E-02    3.9678E-04
  0.160    4.5873E-02    4.5448E-02    4.2453E-04
  0.170    4.8808E-02    4.8356E-02    4.5247E-04
  0.180    5.1753E-02    5.1272E-02    4.8061E-04
  0.190    5.4708E-02    5.4199E-02    5.0893E-04
  0.200    5.7674E-02    5.7136E-02    5.3746E-04
  0.210    6.0650E-02    6.0084E-02    5.6619E-04
  0.220    6.3638E-02    6.3043E-02    5.9513E-04
  0.230    6.6637E-02    6.6013E-02    6.2429E-04
  0.240    6.9648E-02    6.8995E-02    6.5367E-04
  0.250    7.2672E-02    7.1989E-02    6.8327E-04
  0.260    7.5708E-02    7.4995E-02    7.1310E-04
  0.270    7.8758E-02    7.8014E-02    7.4317E-04
  0.280    8.1821E-02    8.1047E-02    7.7348E-04
  0.290    8.4898E-02    8.4094E-02    8.0405E-04
  0.300    8.7989E-02    8.7154E-02    8.3487E-04
  0.310    9.1095E-02    9.0229E-02    8.6595E-04
  0.320    9.4217E-02    9.3320E-02    8.9729E-04
  0.330    9.7354E-02    9.6426E-02    9.2892E-04
  0.340    1.0051E-01    9.9547E-02    9.6083E-04
  0.350    1.0368E-01    1.0269E-01    9.9303E-04
  0.360    1.0687E-01    1.0584E-01    1.0255E-03
  0.370    1.1007E-01    1.0901E-01    1.0583E-03
  0.380    1.1330E-01    1.1221E-01    1.0914E-03
  0.390    1.1654E-01    1.1542E-01    1.1249E-03
  0.400    1.1980E-01    1.1864E-01    1.1587E-03
  0.410    1.2309E-01    1.2189E-01    1.1928E-03
  0.420    1.2639E-01    1.2516E-01    1.2272E-03
  0.430    1.2972E-01    1.2845E-01    1.2620E-03
  0.440    1.3306E-01    1.3177E-01    1.2972E-03
  0.450    1.3643E-01    1.3510E-01    1.3328E-03
  0.460    1.3983E-01    1.3846E-01    1.3688E-03
  0.470    1.4325E-01    1.4184E-01    1.4051E-03
  0.480    1.4669E-01    1.4525E-01    1.4419E-03
  0.490    1.5016E-01    1.4868E-01    1.4791E-03
  0.500    1.5366E-01    1.5214E-01    1.5168E-03
  0.510    1.5718E-01    1.5563E-01    1.5548E-03
  0.520    1.6074E-01    1.5914E-01    1.5934E-03
  0.530    1.6432E-01    1.6268E-01    1.6324E-03
  0.540    1.6793E-01    1.6626E-01    1.6720E-03
  0.550    1.7157E-01    1.6986E-01    1.7120E-03
  0.560    1.7525E-01    1.7350E-01    1.7526E-03
  0.570    1.7896E-01    1.7717E-01    1.7937E-03
  0.580    1.8271E-01    1.8087E-01    1.8353E-03
