 Curly R     I/F(total)  I/F(solar)   I/F(saturn)
 ---------------------------------------------------
  0.010    2.9801E-03    2.9543E-03    2.5792E-05
  0.020    5.9658E-03    5.9141E-03    5.1721E-05
  0.030    8.9573E-03    8.8795E-03    7.7790E-05
  0.040    1.1955E-02    1.1851E-02    1.0400E-04
  0.050    1.4959E-02    1.4828E-02    1.3036E-04
  0.060    1.7969E-02    1.7812E-02    1.5687E-04
  0.070    2.0986E-02    2.0803E-02    1.8353E-04
  0.080    2.4011E-02    2.3800E-02    2.1034E-04
  0.090    2.7042E-02    2.6805E-02    2.3731E-04
  0.100    3.0082E-02    2.9817E-02    2.6444E-04
  0.110    3.3129E-02    3.2837E-02    2.9174E-04
  0.120    3.6185E-02    3.5865E-02    3.1920E-04
  0.130    3.9249E-02    3.8902E-02    3.4684E-04
  0.140    4.2321E-02    4.1947E-02    3.7465E-04
  0.150    4.5403E-02    4.5001E-02    4.0264E-04
  0.160    4.8494E-02    4.8064E-02    4.3081E-04
  0.170    5.1595E-02    5.1136E-02    4.5916E-04
  0.180    5.4707E-02    5.4219E-02    4.8771E-04
  0.190    5.7828E-02    5.7311E-02    5.1645E-04
  0.200    6.0960E-02    6.0415E-02    5.4538E-04
  0.210    6.4103E-02    6.3529E-02    5.7452E-04
  0.220    6.7258E-02    6.6654E-02    6.0387E-04
  0.230    7.0424E-02    6.9791E-02    6.3342E-04
  0.240    7.3603E-02    7.2939E-02    6.6320E-04
  0.250    7.6794E-02    7.6101E-02    6.9319E-04
  0.260    7.9998E-02    7.9274E-02    7.2341E-04
  0.270    8.3215E-02    8.2461E-02    7.5386E-04
  0.280    8.6446E-02    8.5661E-02    7.8454E-04
  0.290    8.9691E-02    8.8876E-02    8.1546E-04
  0.300    9.2951E-02    9.2104E-02    8.4663E-04
  0.310    9.6226E-02    9.5348E-02    8.7805E-04
  0.320    9.9516E-02    9.8606E-02    9.0973E-04
  0.330    1.0282E-01    1.0188E-01    9.4168E-04
  0.340    1.0614E-01    1.0517E-01    9.7389E-04
  0.350    1.0948E-01    1.0848E-01    1.0064E-03
  0.360    1.1284E-01    1.1180E-01    1.0391E-03
  0.370    1.1622E-01    1.1514E-01    1.0722E-03
  0.380    1.1961E-01    1.1850E-01    1.1056E-03
  0.390    1.2302E-01    1.2188E-01    1.1392E-03
  0.400    1.2645E-01    1.2528E-01    1.1732E-03
  0.410    1.2991E-01    1.2870E-01    1.2075E-03
  0.420    1.3338E-01    1.3214E-01    1.2421E-03
  0.430    1.3687E-01    1.3560E-01    1.2771E-03
  0.440    1.4039E-01    1.3908E-01    1.3124E-03
  0.450    1.4393E-01    1.4258E-01    1.3480E-03
  0.460    1.4749E-01    1.4611E-01    1.3840E-03
  0.470    1.5108E-01    1.4966E-01    1.4204E-03
  0.480    1.5469E-01    1.5324E-01    1.4572E-03
  0.490    1.5833E-01    1.5684E-01    1.4943E-03
  0.500    1.6200E-01    1.6046E-01    1.5319E-03
  0.510    1.6569E-01    1.6412E-01    1.5699E-03
  0.520    1.6941E-01    1.6780E-01    1.6082E-03
  0.530    1.7316E-01    1.7151E-01    1.6471E-03
  0.540    1.7694E-01    1.7525E-01    1.6864E-03
  0.550    1.8075E-01    1.7902E-01    1.7261E-03
