 Curly R     I/F(total)  I/F(solar)   I/F(saturn)
 ---------------------------------------------------
  0.010    2.8495E-03    2.8235E-03    2.5944E-05
  0.020    5.7041E-03    5.6521E-03    5.2015E-05
  0.030    8.5642E-03    8.4859E-03    7.8218E-05
  0.040    1.1430E-02    1.1325E-02    1.0455E-04
  0.050    1.4302E-02    1.4171E-02    1.3103E-04
  0.060    1.7179E-02    1.7022E-02    1.5764E-04
  0.070    2.0064E-02    1.9879E-02    1.8440E-04
  0.080    2.2955E-02    2.2744E-02    2.1130E-04
  0.090    2.5853E-02    2.5615E-02    2.3836E-04
  0.100    2.8758E-02    2.8493E-02    2.6557E-04
  0.110    3.1671E-02    3.1378E-02    2.9294E-04
  0.120    3.4592E-02    3.4272E-02    3.2047E-04
  0.130    3.7521E-02    3.7173E-02    3.4816E-04
  0.140    4.0459E-02    4.0083E-02    3.7603E-04
  0.150    4.3405E-02    4.3001E-02    4.0407E-04
  0.160    4.6360E-02    4.5928E-02    4.3228E-04
  0.170    4.9325E-02    4.8864E-02    4.6068E-04
  0.180    5.2299E-02    5.1810E-02    4.8926E-04
  0.190    5.5284E-02    5.4766E-02    5.1803E-04
  0.200    5.8279E-02    5.7732E-02    5.4700E-04
  0.210    6.1284E-02    6.0708E-02    5.7617E-04
  0.220    6.4301E-02    6.3695E-02    6.0554E-04
  0.230    6.7329E-02    6.6694E-02    6.3512E-04
  0.240    7.0369E-02    6.9704E-02    6.6492E-04
  0.250    7.3421E-02    7.2727E-02    6.9493E-04
  0.260    7.6486E-02    7.5761E-02    7.2517E-04
  0.270    7.9564E-02    7.8809E-02    7.5564E-04
  0.280    8.2655E-02    8.1869E-02    7.8635E-04
  0.290    8.5761E-02    8.4943E-02    8.1730E-04
  0.300    8.8880E-02    8.8031E-02    8.4849E-04
  0.310    9.2014E-02    9.1134E-02    8.7994E-04
  0.320    9.5163E-02    9.4252E-02    9.1165E-04
  0.330    9.8328E-02    9.7384E-02    9.4362E-04
  0.340    1.0151E-01    1.0053E-01    9.7587E-04
  0.350    1.0471E-01    1.0370E-01    1.0084E-03
  0.360    1.0792E-01    1.0688E-01    1.0412E-03
  0.370    1.1115E-01    1.1008E-01    1.0743E-03
  0.380    1.1440E-01    1.1330E-01    1.1077E-03
  0.390    1.1767E-01    1.1653E-01    1.1414E-03
  0.400    1.2096E-01    1.1979E-01    1.1755E-03
  0.410    1.2427E-01    1.2306E-01    1.2098E-03
  0.420    1.2760E-01    1.2635E-01    1.2445E-03
  0.430    1.3095E-01    1.2967E-01    1.2796E-03
  0.440    1.3432E-01    1.3300E-01    1.3150E-03
  0.450    1.3771E-01    1.3636E-01    1.3507E-03
  0.460    1.4113E-01    1.3974E-01    1.3869E-03
  0.470    1.4457E-01    1.4314E-01    1.4234E-03
  0.480    1.4803E-01    1.4657E-01    1.4603E-03
  0.490    1.5152E-01    1.5003E-01    1.4976E-03
  0.500    1.5504E-01    1.5350E-01    1.5353E-03
  0.510    1.5858E-01    1.5701E-01    1.5735E-03
  0.520    1.6215E-01    1.6054E-01    1.6120E-03
  0.530    1.6575E-01    1.6410E-01    1.6511E-03
  0.540    1.6938E-01    1.6769E-01    1.6906E-03
  0.550    1.7304E-01    1.7131E-01    1.7306E-03
  0.560    1.7673E-01    1.7495E-01    1.7711E-03
  0.570    1.8045E-01    1.7863E-01    1.8120E-03
  0.580    1.8420E-01    1.8235E-01    1.8536E-03
  0.590    1.8799E-01    1.8610E-01    1.8956E-03
  0.600    1.9182E-01    1.8988E-01    1.9382E-03
  0.610    1.9568E-01    1.9370E-01    1.9814E-03
  0.620    1.9958E-01    1.9755E-01    2.0252E-03
  0.630    2.0351E-01    2.0144E-01    2.0696E-03
  0.640    2.0749E-01    2.0538E-01    2.1146E-03
  0.650    2.1151E-01    2.0935E-01    2.1602E-03
  0.660    2.1558E-01    2.1337E-01    2.2066E-03
  0.670    2.1969E-01    2.1743E-01    2.2536E-03
  0.680    2.2384E-01    2.2154E-01    2.3014E-03
  0.690    2.2804E-01    2.2569E-01    2.3499E-03
  0.700    2.3229E-01    2.2990E-01    2.3992E-03
  0.710    2.3660E-01    2.3415E-01    2.4493E-03
  0.720    2.4096E-01    2.3845E-01    2.5002E-03
  0.730    2.4537E-01    2.4282E-01    2.5520E-03
  0.740    2.4984E-01    2.4723E-01    2.6047E-03
  0.750    2.5437E-01    2.5171E-01    2.6583E-03
  0.760    2.5896E-01    2.5624E-01    2.7129E-03
  0.770    2.6361E-01    2.6084E-01    2.7684E-03
  0.780    2.6833E-01    2.6551E-01    2.8250E-03
  0.790    2.7313E-01    2.7024E-01    2.8827E-03
  0.800    2.7799E-01    2.7505E-01    2.9416E-03
  0.810    2.8293E-01    2.7993E-01    3.0016E-03
  0.820    2.8795E-01    2.8488E-01    3.0628E-03
  0.830    2.9305E-01    2.8992E-01    3.1253E-03
  0.840    2.9823E-01    2.9504E-01    3.1892E-03
  0.850    3.0350E-01    3.0025E-01    3.2544E-03
  0.860    3.0887E-01    3.0555E-01    3.3211E-03
  0.870    3.1433E-01    3.1094E-01    3.3893E-03
  0.880    3.1990E-01    3.1644E-01    3.4592E-03
  0.890    3.2557E-01    3.2204E-01    3.5307E-03
  0.900    3.3135E-01    3.2775E-01    3.6039E-03
  0.910    3.3725E-01    3.3357E-01    3.6791E-03
  0.920    3.4327E-01    3.3952E-01    3.7561E-03
  0.930    3.4942E-01    3.4559E-01    3.8352E-03
  0.940    3.5571E-01    3.5179E-01    3.9164E-03
  0.950    3.6213E-01    3.5813E-01    3.9999E-03
  0.960    3.6871E-01    3.6462E-01    4.0858E-03
  0.970    3.7544E-01    3.7126E-01    4.1742E-03
  0.980    3.8234E-01    3.7807E-01    4.2653E-03
  0.990    3.8941E-01    3.8505E-01    4.3592E-03
  1.000    3.9667E-01    3.9221E-01    4.4561E-03
