 Curly R     I/F(total)  I/F(solar)   I/F(saturn)
 ---------------------------------------------------
  0.010    2.8514E-03    2.8261E-03    2.5298E-05
  0.020    5.7082E-03    5.6574E-03    5.0730E-05
  0.030    8.5706E-03    8.4943E-03    7.6297E-05
  0.040    1.1439E-02    1.1337E-02    1.0200E-04
  0.050    1.4313E-02    1.4186E-02    1.2785E-04
  0.060    1.7194E-02    1.7040E-02    1.5385E-04
  0.070    2.0082E-02    1.9902E-02    1.7999E-04
  0.080    2.2976E-02    2.2769E-02    2.0628E-04
  0.090    2.5877E-02    2.5644E-02    2.3274E-04
  0.100    2.8785E-02    2.8526E-02    2.5935E-04
  0.110    3.1702E-02    3.1415E-02    2.8612E-04
  0.120    3.4626E-02    3.4312E-02    3.1306E-04
  0.130    3.7558E-02    3.7217E-02    3.4017E-04
  0.140    4.0498E-02    4.0130E-02    3.6746E-04
  0.150    4.3447E-02    4.3052E-02    3.9493E-04
  0.160    4.6405E-02    4.5982E-02    4.2258E-04
  0.170    4.9372E-02    4.8922E-02    4.5041E-04
  0.180    5.2349E-02    5.1870E-02    4.7844E-04
  0.190    5.5335E-02    5.4828E-02    5.0667E-04
  0.200    5.8332E-02    5.7797E-02    5.3510E-04
  0.210    6.1339E-02    6.0775E-02    5.6373E-04
  0.220    6.4357E-02    6.3764E-02    5.9257E-04
  0.230    6.7385E-02    6.6764E-02    6.2163E-04
  0.240    7.0426E-02    6.9775E-02    6.5091E-04
  0.250    7.3478E-02    7.2798E-02    6.8041E-04
  0.260    7.6542E-02    7.5832E-02    7.1015E-04
  0.270    7.9619E-02    7.8879E-02    7.4013E-04
  0.280    8.2709E-02    8.1939E-02    7.7034E-04
  0.290    8.5812E-02    8.5011E-02    8.0081E-04
  0.300    8.8929E-02    8.8097E-02    8.3153E-04
  0.310    9.2060E-02    9.1197E-02    8.6251E-04
  0.320    9.5205E-02    9.4312E-02    8.9376E-04
  0.330    9.8366E-02    9.7441E-02    9.2529E-04
  0.340    1.0154E-01    1.0058E-01    9.5709E-04
  0.350    1.0473E-01    1.0374E-01    9.8919E-04
  0.360    1.0794E-01    1.0692E-01    1.0216E-03
  0.370    1.1117E-01    1.1011E-01    1.0543E-03
  0.380    1.1441E-01    1.1332E-01    1.0873E-03
  0.390    1.1767E-01    1.1655E-01    1.1206E-03
  0.400    1.2095E-01    1.1979E-01    1.1543E-03
  0.410    1.2425E-01    1.2306E-01    1.1882E-03
  0.420    1.2756E-01    1.2634E-01    1.2226E-03
  0.430    1.3090E-01    1.2964E-01    1.2573E-03
  0.440    1.3426E-01    1.3297E-01    1.2923E-03
  0.450    1.3764E-01    1.3631E-01    1.3277E-03
  0.460    1.4104E-01    1.3968E-01    1.3636E-03
  0.470    1.4447E-01    1.4307E-01    1.3998E-03
  0.480    1.4791E-01    1.4648E-01    1.4364E-03
  0.490    1.5139E-01    1.4991E-01    1.4734E-03
  0.500    1.5488E-01    1.5337E-01    1.5109E-03
  0.510    1.5841E-01    1.5686E-01    1.5488E-03
  0.520    1.6195E-01    1.6037E-01    1.5871E-03
  0.530    1.6553E-01    1.6390E-01    1.6259E-03
  0.540    1.6914E-01    1.6747E-01    1.6653E-03
  0.550    1.7277E-01    1.7106E-01    1.7051E-03
  0.560    1.7643E-01    1.7469E-01    1.7454E-03
