 Curly R     I/F(total)  I/F(solar)   I/F(saturn)
 ---------------------------------------------------
  0.010    2.7570E-03    2.7319E-03    2.5055E-05
  0.020    5.5193E-03    5.4690E-03    5.0235E-05
  0.030    8.2871E-03    8.2115E-03    7.5542E-05
  0.040    1.1061E-02    1.0960E-02    1.0098E-04
  0.050    1.3840E-02    1.3714E-02    1.2655E-04
  0.060    1.6626E-02    1.6474E-02    1.5227E-04
  0.070    1.9419E-02    1.9240E-02    1.7812E-04
  0.080    2.2218E-02    2.2014E-02    2.0412E-04
  0.090    2.5024E-02    2.4794E-02    2.3026E-04
  0.100    2.7837E-02    2.7581E-02    2.5656E-04
  0.110    3.0658E-02    3.0375E-02    2.8301E-04
  0.120    3.3487E-02    3.3177E-02    3.0962E-04
  0.130    3.6324E-02    3.5987E-02    3.3640E-04
  0.140    3.9169E-02    3.8806E-02    3.6334E-04
  0.150    4.2023E-02    4.1632E-02    3.9046E-04
  0.160    4.4886E-02    4.4468E-02    4.1775E-04
  0.170    4.7758E-02    4.7312E-02    4.4522E-04
  0.180    5.0639E-02    5.0166E-02    4.7288E-04
  0.190    5.3531E-02    5.3030E-02    5.0072E-04
  0.200    5.6432E-02    5.5904E-02    5.2876E-04
  0.210    5.9345E-02    5.8788E-02    5.5700E-04
  0.220    6.2268E-02    6.1682E-02    5.8545E-04
  0.230    6.5202E-02    6.4588E-02    6.1410E-04
  0.240    6.8148E-02    6.7505E-02    6.4296E-04
  0.250    7.1106E-02    7.0434E-02    6.7205E-04
  0.260    7.4076E-02    7.3374E-02    7.0136E-04
  0.270    7.7058E-02    7.6328E-02    7.3090E-04
  0.280    8.0054E-02    7.9294E-02    7.6068E-04
  0.290    8.3063E-02    8.2273E-02    7.9070E-04
  0.300    8.6087E-02    8.5266E-02    8.2097E-04
  0.310    8.9124E-02    8.8273E-02    8.5149E-04
  0.320    9.2176E-02    9.1294E-02    8.8228E-04
  0.330    9.5244E-02    9.4330E-02    9.1333E-04
  0.340    9.8327E-02    9.7382E-02    9.4466E-04
  0.350    1.0143E-01    1.0045E-01    9.7627E-04
  0.360    1.0454E-01    1.0353E-01    1.0082E-03
  0.370    1.0767E-01    1.0663E-01    1.0404E-03
  0.380    1.1082E-01    1.0975E-01    1.0729E-03
  0.390    1.1399E-01    1.1289E-01    1.1057E-03
  0.400    1.1718E-01    1.1604E-01    1.1389E-03
