 Curly R     I/F(total)  I/F(solar)   I/F(saturn)
 ---------------------------------------------------
  0.010    2.8018E-03    2.7763E-03    2.5576E-05
  0.020    5.6090E-03    5.5577E-03    5.1278E-05
  0.030    8.4218E-03    8.3447E-03    7.7109E-05
  0.040    1.1240E-02    1.1137E-02    1.0307E-04
  0.050    1.4065E-02    1.3936E-02    1.2917E-04
  0.060    1.6896E-02    1.6741E-02    1.5541E-04
  0.070    1.9734E-02    1.9552E-02    1.8178E-04
  0.080    2.2578E-02    2.2370E-02    2.0831E-04
  0.090    2.5430E-02    2.5195E-02    2.3498E-04
  0.100    2.8289E-02    2.8027E-02    2.6181E-04
  0.110    3.1156E-02    3.0867E-02    2.8879E-04
  0.120    3.4030E-02    3.3714E-02    3.1593E-04
  0.130    3.6913E-02    3.6570E-02    3.4323E-04
  0.140    3.9805E-02    3.9434E-02    3.7071E-04
  0.150    4.2705E-02    4.2306E-02    3.9835E-04
  0.160    4.5614E-02    4.5188E-02    4.2618E-04
  0.170    4.8533E-02    4.8079E-02    4.5418E-04
  0.180    5.1461E-02    5.0979E-02    4.8237E-04
  0.190    5.4400E-02    5.3889E-02    5.1074E-04
  0.200    5.7349E-02    5.6809E-02    5.3931E-04
  0.210    6.0308E-02    5.9740E-02    5.6808E-04
  0.220    6.3279E-02    6.2682E-02    5.9706E-04
  0.230    6.6261E-02    6.5635E-02    6.2624E-04
  0.240    6.9255E-02    6.8600E-02    6.5563E-04
  0.250    7.2262E-02    7.1576E-02    6.8525E-04
  0.260    7.5280E-02    7.4565E-02    7.1509E-04
  0.270    7.8312E-02    7.7567E-02    7.4515E-04
  0.280    8.1357E-02    8.0582E-02    7.7546E-04
  0.290    8.4416E-02    8.3610E-02    8.0601E-04
  0.300    8.7489E-02    8.6653E-02    8.3680E-04
  0.310    9.0577E-02    8.9709E-02    8.6785E-04
  0.320    9.3680E-02    9.2781E-02    8.9915E-04
  0.330    9.6798E-02    9.5868E-02    9.3073E-04
  0.340    9.9933E-02    9.8970E-02    9.6258E-04
  0.350    1.0308E-01    1.0209E-01    9.9470E-04
  0.360    1.0625E-01    1.0522E-01    1.0271E-03
  0.370    1.0944E-01    1.0838E-01    1.0598E-03
  0.380    1.1264E-01    1.1155E-01    1.0928E-03
  0.390    1.1586E-01    1.1474E-01    1.1262E-03
  0.400    1.1910E-01    1.1794E-01    1.1598E-03
  0.410    1.2236E-01    1.2117E-01    1.1938E-03
  0.420    1.2565E-01    1.2442E-01    1.2281E-03
  0.430    1.2895E-01    1.2769E-01    1.2627E-03
  0.440    1.3227E-01    1.3097E-01    1.2977E-03
  0.450    1.3562E-01    1.3428E-01    1.3331E-03
  0.460    1.3899E-01    1.3762E-01    1.3688E-03
  0.470    1.4238E-01    1.4097E-01    1.4050E-03
  0.480    1.4580E-01    1.4436E-01    1.4415E-03
  0.490    1.4924E-01    1.4776E-01    1.4784E-03
  0.500    1.5271E-01    1.5119E-01    1.5158E-03
  0.510    1.5620E-01    1.5465E-01    1.5535E-03
  0.520    1.5972E-01    1.5813E-01    1.5917E-03
  0.530    1.6327E-01    1.6164E-01    1.6304E-03
  0.540    1.6685E-01    1.6518E-01    1.6695E-03
  0.550    1.7046E-01    1.6876E-01    1.7091E-03
  0.560    1.7411E-01    1.7236E-01    1.7492E-03
  0.570    1.7778E-01    1.7599E-01    1.7898E-03
  0.580    1.8149E-01    1.7965E-01    1.8310E-03
  0.590    1.8523E-01    1.8335E-01    1.8726E-03
  0.600    1.8900E-01    1.8709E-01    1.9149E-03
  0.610    1.9282E-01    1.9086E-01    1.9577E-03
  0.620    1.9667E-01    1.9467E-01    2.0011E-03
  0.630    2.0056E-01    1.9851E-01    2.0451E-03
  0.640    2.0449E-01    2.0240E-01    2.0897E-03
  0.650    2.0846E-01    2.0633E-01    2.1350E-03
  0.660    2.1248E-01    2.1030E-01    2.1810E-03
  0.670    2.1654E-01    2.1431E-01    2.2276E-03
  0.680    2.2065E-01    2.1837E-01    2.2750E-03
  0.690    2.2480E-01    2.2248E-01    2.3231E-03
  0.700    2.2901E-01    2.2664E-01    2.3720E-03
  0.710    2.3327E-01    2.3085E-01    2.4217E-03
  0.720    2.3758E-01    2.3511E-01    2.4722E-03
  0.730    2.4195E-01    2.3943E-01    2.5236E-03
  0.740    2.4637E-01    2.4380E-01    2.5759E-03
  0.750    2.5086E-01    2.4823E-01    2.6290E-03
  0.760    2.5541E-01    2.5273E-01    2.6832E-03
  0.770    2.6003E-01    2.5729E-01    2.7383E-03
  0.780    2.6471E-01    2.6191E-01    2.7945E-03
  0.790    2.6946E-01    2.6661E-01    2.8517E-03
  0.800    2.7429E-01    2.7138E-01    2.9101E-03
  0.810    2.7919E-01    2.7622E-01    2.9696E-03
  0.820    2.8418E-01    2.8115E-01    3.0303E-03
  0.830    2.8925E-01    2.8616E-01    3.0923E-03
  0.840    2.9441E-01    2.9125E-01    3.1557E-03
  0.850    2.9965E-01    2.9643E-01    3.2204E-03
  0.860    3.0500E-01    3.0171E-01    3.2865E-03
  0.870    3.1045E-01    3.0709E-01    3.3542E-03
  0.880    3.1600E-01    3.1258E-01    3.4235E-03
  0.890    3.2166E-01    3.1817E-01    3.4944E-03
  0.900    3.2745E-01    3.2388E-01    3.5671E-03
  0.910    3.3335E-01    3.2971E-01    3.6415E-03
  0.920    3.3938E-01    3.3567E-01    3.7180E-03
  0.930    3.4556E-01    3.4176E-01    3.7964E-03
  0.940    3.5187E-01    3.4799E-01    3.8770E-03
  0.950    3.5834E-01    3.5438E-01    3.9598E-03
  0.960    3.6497E-01    3.6092E-01    4.0450E-03
  0.970    3.7177E-01    3.6763E-01    4.1327E-03
  0.980    3.7875E-01    3.7453E-01    4.2231E-03
  0.990    3.8592E-01    3.8161E-01    4.3163E-03
  1.000    3.9330E-01    3.8889E-01    4.4124E-03
