 Curly R     I/F(total)  I/F(solar)   I/F(saturn)
 ---------------------------------------------------
  0.010    2.8644E-03    2.8373E-03    2.7171E-05
  0.020    5.7343E-03    5.6798E-03    5.4465E-05
  0.030    8.6098E-03    8.5280E-03    8.1884E-05
  0.040    1.1491E-02    1.1382E-02    1.0943E-04
  0.050    1.4379E-02    1.4242E-02    1.3711E-04
  0.060    1.7273E-02    1.7108E-02    1.6493E-04
  0.070    2.0174E-02    1.9981E-02    1.9289E-04
  0.080    2.3081E-02    2.2861E-02    2.2099E-04
  0.090    2.5996E-02    2.5747E-02    2.4923E-04
  0.100    2.8919E-02    2.8641E-02    2.7763E-04
  0.110    3.1849E-02    3.1543E-02    3.0619E-04
  0.120    3.4788E-02    3.4453E-02    3.3490E-04
  0.130    3.7734E-02    3.7371E-02    3.6378E-04
  0.140    4.0690E-02    4.0297E-02    3.9282E-04
  0.150    4.3654E-02    4.3232E-02    4.2204E-04
  0.160    4.6628E-02    4.6177E-02    4.5143E-04
  0.170    4.9611E-02    4.9130E-02    4.8101E-04
  0.180    5.2605E-02    5.2094E-02    5.1077E-04
  0.190    5.5608E-02    5.5068E-02    5.4072E-04
  0.200    5.8622E-02    5.8052E-02    5.7087E-04
  0.210    6.1648E-02    6.1046E-02    6.0123E-04
  0.220    6.4684E-02    6.4052E-02    6.3178E-04
  0.230    6.7732E-02    6.7069E-02    6.6255E-04
  0.240    7.0792E-02    7.0099E-02    6.9354E-04
  0.250    7.3865E-02    7.3140E-02    7.2475E-04
  0.260    7.6950E-02    7.6194E-02    7.5619E-04
  0.270    8.0048E-02    7.9260E-02    7.8787E-04
  0.280    8.3160E-02    8.2341E-02    8.1978E-04
  0.290    8.6286E-02    8.5435E-02    8.5195E-04
  0.300    8.9427E-02    8.8543E-02    8.8437E-04
  0.310    9.2582E-02    9.1665E-02    9.1705E-04
  0.320    9.5753E-02    9.4803E-02    9.5000E-04
  0.330    9.8939E-02    9.7956E-02    9.8323E-04
  0.340    1.0214E-01    1.0113E-01    1.0167E-03
  0.350    1.0536E-01    1.0431E-01    1.0505E-03
  0.360    1.0860E-01    1.0751E-01    1.0846E-03
  0.370    1.1185E-01    1.1073E-01    1.1190E-03
  0.380    1.1513E-01    1.1397E-01    1.1538E-03
  0.390    1.1842E-01    1.1723E-01    1.1888E-03
  0.400    1.2173E-01    1.2050E-01    1.2242E-03
  0.410    1.2506E-01    1.2380E-01    1.2599E-03
  0.420    1.2841E-01    1.2711E-01    1.2960E-03
  0.430    1.3178E-01    1.3045E-01    1.3324E-03
  0.440    1.3518E-01    1.3381E-01    1.3692E-03
  0.450    1.3859E-01    1.3719E-01    1.4064E-03
  0.460    1.4203E-01    1.4059E-01    1.4440E-03
  0.470    1.4550E-01    1.4401E-01    1.4820E-03
  0.480    1.4898E-01    1.4746E-01    1.5204E-03
  0.490    1.5250E-01    1.5094E-01    1.5592E-03
  0.500    1.5604E-01    1.5444E-01    1.5985E-03
  0.510    1.5960E-01    1.5796E-01    1.6382E-03
  0.520    1.6319E-01    1.6152E-01    1.6784E-03
  0.530    1.6682E-01    1.6510E-01    1.7191E-03
  0.540    1.7047E-01    1.6871E-01    1.7603E-03
  0.550    1.7415E-01    1.7235E-01    1.8020E-03
  0.560    1.7786E-01    1.7602E-01    1.8442E-03
  0.570    1.8161E-01    1.7972E-01    1.8870E-03
  0.580    1.8538E-01    1.8345E-01    1.9303E-03
  0.590    1.8920E-01    1.8722E-01    1.9742E-03
  0.600    1.9304E-01    1.9102E-01    2.0187E-03
  0.610    1.9693E-01    1.9486E-01    2.0639E-03
  0.620    2.0085E-01    1.9874E-01    2.1097E-03
  0.630    2.0481E-01    2.0265E-01    2.1561E-03
  0.640    2.0881E-01    2.0661E-01    2.2032E-03
  0.650    2.1285E-01    2.1060E-01    2.2510E-03
  0.660    2.1694E-01    2.1464E-01    2.2996E-03
  0.670    2.2107E-01    2.1872E-01    2.3489E-03
  0.680    2.2524E-01    2.2284E-01    2.3990E-03
  0.690    2.2947E-01    2.2702E-01    2.4499E-03
  0.700    2.3374E-01    2.3124E-01    2.5017E-03
  0.710    2.3806E-01    2.3551E-01    2.5543E-03
  0.720    2.4244E-01    2.3983E-01    2.6078E-03
  0.730    2.4687E-01    2.4421E-01    2.6623E-03
  0.740    2.5136E-01    2.4864E-01    2.7177E-03
  0.750    2.5590E-01    2.5313E-01    2.7741E-03
  0.760    2.6051E-01    2.5768E-01    2.8316E-03
  0.770    2.6518E-01    2.6229E-01    2.8902E-03
  0.780    2.6992E-01    2.6697E-01    2.9498E-03
  0.790    2.7473E-01    2.7171E-01    3.0107E-03
  0.800    2.7960E-01    2.7653E-01    3.0728E-03
  0.810    2.8455E-01    2.8142E-01    3.1361E-03
  0.820    2.8958E-01    2.8638E-01    3.2008E-03
  0.830    2.9469E-01    2.9143E-01    3.2668E-03
