 Curly R     I/F(total)  I/F(solar)   I/F(saturn)
 ---------------------------------------------------
  0.010    2.9063E-03    2.8802E-03    2.6135E-05
  0.020    5.8182E-03    5.7658E-03    5.2402E-05
  0.030    8.7359E-03    8.6571E-03    7.8802E-05
  0.040    1.1660E-02    1.1554E-02    1.0534E-04
  0.050    1.4590E-02    1.4458E-02    1.3202E-04
  0.060    1.7527E-02    1.7368E-02    1.5884E-04
  0.070    2.0470E-02    2.0284E-02    1.8581E-04
  0.080    2.3421E-02    2.3208E-02    2.1294E-04
  0.090    2.6379E-02    2.6138E-02    2.4021E-04
  0.100    2.9344E-02    2.9076E-02    2.6765E-04
  0.110    3.2317E-02    3.2022E-02    2.9525E-04
  0.120    3.5299E-02    3.4976E-02    3.2302E-04
  0.130    3.8289E-02    3.7938E-02    3.5096E-04
  0.140    4.1287E-02    4.0908E-02    3.7907E-04
  0.150    4.4295E-02    4.3887E-02    4.0736E-04
  0.160    4.7311E-02    4.6875E-02    4.3584E-04
  0.170    5.0338E-02    4.9873E-02    4.6451E-04
  0.180    5.3374E-02    5.2881E-02    4.9337E-04
  0.190    5.6420E-02    5.5898E-02    5.2242E-04
  0.200    5.9477E-02    5.8926E-02    5.5168E-04
  0.210    6.2545E-02    6.1964E-02    5.8115E-04
  0.220    6.5624E-02    6.5013E-02    6.1083E-04
  0.230    6.8715E-02    6.8074E-02    6.4073E-04
  0.240    7.1817E-02    7.1147E-02    6.7086E-04
  0.250    7.4932E-02    7.4231E-02    7.0121E-04
  0.260    7.8060E-02    7.7328E-02    7.3180E-04
  0.270    8.1200E-02    8.0438E-02    7.6263E-04
  0.280    8.4354E-02    8.3561E-02    7.9371E-04
  0.290    8.7522E-02    8.6697E-02    8.2504E-04
  0.300    9.0704E-02    8.9848E-02    8.5663E-04
  0.310    9.3901E-02    9.3012E-02    8.8849E-04
  0.320    9.7113E-02    9.6192E-02    9.2063E-04
  0.330    1.0034E-01    9.9387E-02    9.5304E-04
  0.340    1.0358E-01    1.0260E-01    9.8575E-04
  0.350    1.0684E-01    1.0583E-01    1.0187E-03
  0.360    1.1012E-01    1.0907E-01    1.0521E-03
  0.370    1.1342E-01    1.1233E-01    1.0857E-03
  0.380    1.1673E-01    1.1561E-01    1.1196E-03
  0.390    1.2006E-01    1.1891E-01    1.1539E-03
  0.400    1.2341E-01    1.2222E-01    1.1885E-03
  0.410    1.2678E-01    1.2556E-01    1.2234E-03
  0.420    1.3017E-01    1.2891E-01    1.2588E-03
  0.430    1.3358E-01    1.3229E-01    1.2944E-03
  0.440    1.3701E-01    1.3568E-01    1.3305E-03
  0.450    1.4047E-01    1.3910E-01    1.3670E-03
  0.460    1.4395E-01    1.4254E-01    1.4038E-03
  0.470    1.4745E-01    1.4601E-01    1.4411E-03
  0.480    1.5097E-01    1.4949E-01    1.4788E-03
  0.490    1.5452E-01    1.5301E-01    1.5169E-03
  0.500    1.5810E-01    1.5654E-01    1.5554E-03
  0.510    1.6170E-01    1.6011E-01    1.5945E-03
  0.520    1.6533E-01    1.6370E-01    1.6340E-03
  0.530    1.6899E-01    1.6731E-01    1.6740E-03
  0.540    1.7267E-01    1.7096E-01    1.7145E-03
  0.550    1.7639E-01    1.7463E-01    1.7555E-03
  0.560    1.8014E-01    1.7834E-01    1.7971E-03
  0.570    1.8392E-01    1.8208E-01    1.8392E-03
  0.580    1.8773E-01    1.8585E-01    1.8819E-03
  0.590    1.9157E-01    1.8965E-01    1.9252E-03
  0.600    1.9545E-01    1.9348E-01    1.9691E-03
  0.610    1.9937E-01    1.9735E-01    2.0136E-03
  0.620    2.0332E-01    2.0126E-01    2.0588E-03
  0.630    2.0731E-01    2.0521E-01    2.1046E-03
  0.640    2.1134E-01    2.0919E-01    2.1511E-03
  0.650    2.1542E-01    2.1322E-01    2.1984E-03
  0.660    2.1953E-01    2.1728E-01    2.2464E-03
