 Curly R     I/F(total)  I/F(solar)   I/F(saturn)
 ---------------------------------------------------
  0.010    2.8505E-03    2.8248E-03    2.5717E-05
  0.020    5.7069E-03    5.6554E-03    5.1561E-05
  0.030    8.5694E-03    8.4919E-03    7.7536E-05
  0.040    1.1438E-02    1.1335E-02    1.0365E-04
  0.050    1.4314E-02    1.4184E-02    1.2989E-04
  0.060    1.7196E-02    1.7040E-02    1.5628E-04
  0.070    2.0086E-02    1.9903E-02    1.8281E-04
  0.080    2.2982E-02    2.2773E-02    2.0948E-04
  0.090    2.5887E-02    2.5650E-02    2.3631E-04
  0.100    2.8799E-02    2.8536E-02    2.6329E-04
  0.110    3.1720E-02    3.1429E-02    2.9042E-04
  0.120    3.4649E-02    3.4331E-02    3.1772E-04
  0.130    3.7586E-02    3.7241E-02    3.4518E-04
  0.140    4.0533E-02    4.0160E-02    3.7281E-04
  0.150    4.3489E-02    4.3089E-02    4.0061E-04
  0.160    4.6455E-02    4.6026E-02    4.2858E-04
  0.170    4.9431E-02    4.8974E-02    4.5674E-04
  0.180    5.2417E-02    5.1932E-02    4.8508E-04
  0.190    5.5414E-02    5.4900E-02    5.1361E-04
  0.200    5.8421E-02    5.7879E-02    5.4233E-04
  0.210    6.1440E-02    6.0869E-02    5.7125E-04
  0.220    6.4471E-02    6.3871E-02    6.0037E-04
  0.230    6.7514E-02    6.6884E-02    6.2970E-04
  0.240    7.0569E-02    6.9910E-02    6.5924E-04
  0.250    7.3637E-02    7.2948E-02    6.8900E-04
  0.260    7.6718E-02    7.5999E-02    7.1898E-04
  0.270    7.9813E-02    7.9064E-02    7.4919E-04
  0.280    8.2922E-02    8.2142E-02    7.7964E-04
  0.290    8.6045E-02    8.5235E-02    8.1032E-04
  0.300    8.9183E-02    8.8342E-02    8.4125E-04
  0.310    9.2337E-02    9.1464E-02    8.7243E-04
  0.320    9.5506E-02    9.4602E-02    9.0387E-04
  0.330    9.8692E-02    9.7756E-02    9.3558E-04
  0.340    1.0189E-01    1.0093E-01    9.6755E-04
  0.350    1.0511E-01    1.0411E-01    9.9981E-04
  0.360    1.0835E-01    1.0732E-01    1.0324E-03
  0.370    1.1161E-01    1.1054E-01    1.0652E-03
  0.380    1.1488E-01    1.1378E-01    1.0983E-03
  0.390    1.1818E-01    1.1705E-01    1.1318E-03
  0.400    1.2149E-01    1.2033E-01    1.1655E-03
  0.410    1.2483E-01    1.2363E-01    1.1996E-03
  0.420    1.2818E-01    1.2695E-01    1.2340E-03
  0.430    1.3156E-01    1.3029E-01    1.2688E-03
  0.440    1.3496E-01    1.3366E-01    1.3039E-03
  0.450    1.3839E-01    1.3705E-01    1.3394E-03
  0.460    1.4184E-01    1.4046E-01    1.3753E-03
  0.470    1.4531E-01    1.4390E-01    1.4115E-03
  0.480    1.4881E-01    1.4736E-01    1.4481E-03
  0.490    1.5234E-01    1.5085E-01    1.4852E-03
  0.500    1.5589E-01    1.5437E-01    1.5226E-03
  0.510    1.5947E-01    1.5791E-01    1.5605E-03
  0.520    1.6309E-01    1.6149E-01    1.5989E-03
  0.530    1.6673E-01    1.6509E-01    1.6377E-03
  0.540    1.7040E-01    1.6872E-01    1.6769E-03
  0.550    1.7410E-01    1.7239E-01    1.7167E-03
  0.560    1.7784E-01    1.7608E-01    1.7569E-03
  0.570    1.8161E-01    1.7981E-01    1.7977E-03
  0.580    1.8542E-01    1.8358E-01    1.8390E-03
  0.590    1.8926E-01    1.8738E-01    1.8808E-03
  0.600    1.9314E-01    1.9122E-01    1.9232E-03
