 Curly R     I/F(total)  I/F(solar)   I/F(saturn)
 ---------------------------------------------------
  0.010    2.7970E-03    2.7713E-03    2.5729E-05
  0.020    5.5996E-03    5.5480E-03    5.1591E-05
  0.030    8.4081E-03    8.3305E-03    7.7590E-05
  0.040    1.1223E-02    1.1119E-02    1.0373E-04
  0.050    1.4043E-02    1.3913E-02    1.3001E-04
  0.060    1.6871E-02    1.6714E-02    1.5644E-04
  0.070    1.9705E-02    1.9522E-02    1.8302E-04
  0.080    2.2546E-02    2.2336E-02    2.0975E-04
  0.090    2.5394E-02    2.5158E-02    2.3664E-04
  0.100    2.8250E-02    2.7987E-02    2.6369E-04
  0.110    3.1114E-02    3.0823E-02    2.9091E-04
  0.120    3.3986E-02    3.3668E-02    3.1829E-04
  0.130    3.6866E-02    3.6520E-02    3.4585E-04
  0.140    3.9755E-02    3.9381E-02    3.7358E-04
  0.150    4.2652E-02    4.2251E-02    4.0150E-04
  0.160    4.5559E-02    4.5129E-02    4.2960E-04
  0.170    4.8475E-02    4.8017E-02    4.5789E-04
  0.180    5.1401E-02    5.0915E-02    4.8638E-04
  0.190    5.4337E-02    5.3822E-02    5.1506E-04
  0.200    5.7283E-02    5.6739E-02    5.4395E-04
  0.210    6.0240E-02    5.9667E-02    5.7305E-04
  0.220    6.3209E-02    6.2606E-02    6.0236E-04
  0.230    6.6188E-02    6.5556E-02    6.3189E-04
  0.240    6.9179E-02    6.8518E-02    6.6164E-04
  0.250    7.2183E-02    7.1491E-02    6.9162E-04
  0.260    7.5199E-02    7.4477E-02    7.2184E-04
  0.270    7.8228E-02    7.7475E-02    7.5230E-04
  0.280    8.1270E-02    8.0487E-02    7.8301E-04
  0.290    8.4325E-02    8.3511E-02    8.1397E-04
  0.300    8.7395E-02    8.6550E-02    8.4518E-04
  0.310    9.0479E-02    8.9602E-02    8.7667E-04
  0.320    9.3578E-02    9.2670E-02    9.0842E-04
  0.330    9.6692E-02    9.5752E-02    9.4046E-04
  0.340    9.9823E-02    9.8850E-02    9.7278E-04
  0.350    1.0297E-01    1.0196E-01    1.0054E-03
  0.360    1.0613E-01    1.0509E-01    1.0383E-03
  0.370    1.0931E-01    1.0824E-01    1.0715E-03
  0.380    1.1251E-01    1.1141E-01    1.1051E-03
  0.390    1.1573E-01    1.1459E-01    1.1389E-03
  0.400    1.1896E-01    1.1779E-01    1.1731E-03
  0.410    1.2222E-01    1.2101E-01    1.2077E-03
  0.420    1.2549E-01    1.2425E-01    1.2426E-03
  0.430    1.2879E-01    1.2751E-01    1.2778E-03
  0.440    1.3210E-01    1.3079E-01    1.3134E-03
  0.450    1.3544E-01    1.3409E-01    1.3494E-03
  0.460    1.3880E-01    1.3742E-01    1.3858E-03
  0.470    1.4219E-01    1.4077E-01    1.4226E-03
  0.480    1.4560E-01    1.4414E-01    1.4598E-03
  0.490    1.4903E-01    1.4753E-01    1.4974E-03
  0.500    1.5249E-01    1.5095E-01    1.5355E-03
  0.510    1.5597E-01    1.5440E-01    1.5740E-03
  0.520    1.5948E-01    1.5787E-01    1.6130E-03
  0.530    1.6302E-01    1.6137E-01    1.6524E-03
  0.540    1.6659E-01    1.6490E-01    1.6924E-03
  0.550    1.7019E-01    1.6846E-01    1.7328E-03
  0.560    1.7382E-01    1.7204E-01    1.7737E-03
  0.570    1.7748E-01    1.7566E-01    1.8152E-03
  0.580    1.8117E-01    1.7931E-01    1.8573E-03
  0.590    1.8490E-01    1.8300E-01    1.8999E-03
  0.600    1.8866E-01    1.8671E-01    1.9430E-03
  0.610    1.9245E-01    1.9047E-01    1.9868E-03
  0.620    1.9629E-01    1.9426E-01    2.0312E-03
  0.630    2.0016E-01    1.9808E-01    2.0763E-03
  0.640    2.0407E-01    2.0195E-01    2.1220E-03
  0.650    2.0803E-01    2.0586E-01    2.1684E-03
  0.660    2.1202E-01    2.0981E-01    2.2155E-03
  0.670    2.1606E-01    2.1380E-01    2.2634E-03
  0.680    2.2015E-01    2.1783E-01    2.3120E-03
  0.690    2.2428E-01    2.2192E-01    2.3613E-03
  0.700    2.2846E-01    2.2605E-01    2.4115E-03
  0.710    2.3269E-01    2.3023E-01    2.4626E-03
  0.720    2.3697E-01    2.3446E-01    2.5145E-03
  0.730    2.4131E-01    2.3875E-01    2.5673E-03
  0.740    2.4571E-01    2.4309E-01    2.6210E-03
  0.750    2.5016E-01    2.4749E-01    2.6757E-03
  0.760    2.5468E-01    2.5194E-01    2.7315E-03
  0.770    2.5925E-01    2.5647E-01    2.7883E-03
  0.780    2.6390E-01    2.6105E-01    2.8461E-03
  0.790    2.6861E-01    2.6570E-01    2.9051E-03
  0.800    2.7339E-01    2.7043E-01    2.9654E-03
  0.810    2.7825E-01    2.7522E-01    3.0268E-03
  0.820    2.8319E-01    2.8010E-01    3.0895E-03
  0.830    2.8820E-01    2.8505E-01    3.1536E-03
  0.840    2.9330E-01    2.9009E-01    3.2191E-03
  0.850    2.9849E-01    2.9521E-01    3.2860E-03
  0.860    3.0377E-01    3.0042E-01    3.3545E-03
  0.870    3.0915E-01    3.0573E-01    3.4246E-03
