 Curly R     I/F(total)  I/F(solar)   I/F(saturn)
 ---------------------------------------------------
  0.010    2.8748E-03    2.8481E-03    2.6684E-05
  0.020    5.7549E-03    5.7014E-03    5.3496E-05
  0.030    8.6405E-03    8.5601E-03    8.0438E-05
  0.040    1.1532E-02    1.1424E-02    1.0752E-04
  0.050    1.4429E-02    1.4295E-02    1.3473E-04
  0.060    1.7333E-02    1.7171E-02    1.6209E-04
  0.070    2.0243E-02    2.0054E-02    1.8959E-04
  0.080    2.3160E-02    2.2943E-02    2.1723E-04
  0.090    2.6084E-02    2.5839E-02    2.4503E-04
  0.100    2.9015E-02    2.8742E-02    2.7299E-04
  0.110    3.1954E-02    3.1652E-02    3.0110E-04
  0.120    3.4900E-02    3.4571E-02    3.2938E-04
  0.130    3.7854E-02    3.7497E-02    3.5782E-04
  0.140    4.0817E-02    4.0431E-02    3.8643E-04
  0.150    4.3789E-02    4.3373E-02    4.1522E-04
  0.160    4.6769E-02    4.6325E-02    4.4419E-04
  0.170    4.9759E-02    4.9285E-02    4.7334E-04
  0.180    5.2758E-02    5.2255E-02    5.0268E-04
  0.190    5.5767E-02    5.5234E-02    5.3221E-04
  0.200    5.8786E-02    5.8224E-02    5.6193E-04
  0.210    6.1815E-02    6.1223E-02    5.9186E-04
  0.220    6.4856E-02    6.4234E-02    6.2200E-04
  0.230    6.7907E-02    6.7255E-02    6.5234E-04
  0.240    7.0970E-02    7.0287E-02    6.8291E-04
  0.250    7.4045E-02    7.3332E-02    7.1369E-04
  0.260    7.7133E-02    7.6388E-02    7.4470E-04
  0.270    8.0232E-02    7.9457E-02    7.7595E-04
  0.280    8.3345E-02    8.2538E-02    8.0743E-04
  0.290    8.6472E-02    8.5633E-02    8.3916E-04
  0.300    8.9612E-02    8.8741E-02    8.7114E-04
  0.310    9.2766E-02    9.1863E-02    9.0337E-04
  0.320    9.5936E-02    9.5000E-02    9.3587E-04
  0.330    9.9120E-02    9.8151E-02    9.6864E-04
  0.340    1.0232E-01    1.0132E-01    1.0017E-03
  0.350    1.0554E-01    1.0450E-01    1.0350E-03
  0.360    1.0877E-01    1.0770E-01    1.0686E-03
  0.370    1.1202E-01    1.1092E-01    1.1025E-03
  0.380    1.1529E-01    1.1415E-01    1.1368E-03
  0.390    1.1857E-01    1.1740E-01    1.1713E-03
  0.400    1.2187E-01    1.2067E-01    1.2062E-03
  0.410    1.2520E-01    1.2396E-01    1.2413E-03
  0.420    1.2854E-01    1.2726E-01    1.2769E-03
  0.430    1.3190E-01    1.3059E-01    1.3127E-03
  0.440    1.3529E-01    1.3394E-01    1.3490E-03
  0.450    1.3870E-01    1.3731E-01    1.3856E-03
  0.460    1.4212E-01    1.4070E-01    1.4225E-03
  0.470    1.4558E-01    1.4412E-01    1.4599E-03
  0.480    1.4905E-01    1.4755E-01    1.4977E-03
  0.490    1.5255E-01    1.5102E-01    1.5358E-03
  0.500    1.5608E-01    1.5450E-01    1.5744E-03
  0.510    1.5963E-01    1.5801E-01    1.6135E-03
  0.520    1.6321E-01    1.6155E-01    1.6529E-03
  0.530    1.6681E-01    1.6512E-01    1.6929E-03
  0.540    1.7045E-01    1.6871E-01    1.7333E-03
  0.550    1.7411E-01    1.7233E-01    1.7741E-03
  0.560    1.7780E-01    1.7599E-01    1.8155E-03
  0.570    1.8153E-01    1.7967E-01    1.8574E-03
  0.580    1.8529E-01    1.8339E-01    1.8998E-03
  0.590    1.8908E-01    1.8713E-01    1.9428E-03
  0.600    1.9290E-01    1.9092E-01    1.9864E-03
  0.610    1.9676E-01    1.9473E-01    2.0305E-03
  0.620    2.0066E-01    1.9859E-01    2.0752E-03
  0.630    2.0460E-01    2.0248E-01    2.1205E-03
  0.640    2.0857E-01    2.0641E-01    2.1665E-03
  0.650    2.1259E-01    2.1038E-01    2.2131E-03
  0.660    2.1665E-01    2.1439E-01    2.2604E-03
  0.670    2.2075E-01    2.1844E-01    2.3084E-03
  0.680    2.2490E-01    2.2254E-01    2.3572E-03
  0.690    2.2909E-01    2.2669E-01    2.4067E-03
  0.700    2.3333E-01    2.3088E-01    2.4570E-03
  0.710    2.3763E-01    2.3512E-01    2.5080E-03
  0.720    2.4197E-01    2.3941E-01    2.5599E-03
  0.730    2.4637E-01    2.4376E-01    2.6127E-03
  0.740    2.5082E-01    2.4816E-01    2.6664E-03
  0.750    2.5533E-01    2.5261E-01    2.7210E-03
  0.760    2.5991E-01    2.5713E-01    2.7765E-03
  0.770    2.6454E-01    2.6171E-01    2.8331E-03
  0.780    2.6924E-01    2.6635E-01    2.8907E-03
  0.790    2.7401E-01    2.7106E-01    2.9494E-03
  0.800    2.7884E-01    2.7583E-01    3.0091E-03
  0.810    2.8375E-01    2.8068E-01    3.0701E-03
  0.820    2.8874E-01    2.8561E-01    3.1323E-03
  0.830    2.9381E-01    2.9061E-01    3.1957E-03
  0.840    2.9895E-01    2.9569E-01    3.2605E-03
  0.850    3.0419E-01    3.0086E-01    3.3266E-03
  0.860    3.0951E-01    3.0612E-01    3.3942E-03
  0.870    3.1493E-01    3.1147E-01    3.4633E-03
  0.880    3.2045E-01    3.1691E-01    3.5339E-03
  0.890    3.2606E-01    3.2246E-01    3.6062E-03
  0.900    3.3179E-01    3.2811E-01    3.6802E-03
  0.910    3.3763E-01    3.3387E-01    3.7560E-03
  0.920    3.4359E-01    3.3975E-01    3.8336E-03
  0.930    3.4967E-01    3.4575E-01    3.9133E-03
  0.940    3.5587E-01    3.5188E-01    3.9951E-03
  0.950    3.6222E-01    3.5814E-01    4.0790E-03
  0.960    3.6871E-01    3.6454E-01    4.1653E-03
  0.970    3.7534E-01    3.7109E-01    4.2540E-03
  0.980    3.8214E-01    3.7780E-01    4.3452E-03
  0.990    3.8910E-01    3.8466E-01    4.4392E-03
  1.000    3.9624E-01    3.9170E-01    4.5360E-03
