 Curly R     I/F(total)  I/F(solar)   I/F(saturn)
 ---------------------------------------------------
  0.010    2.9025E-03    2.8759E-03    2.6664E-05
  0.020    5.8104E-03    5.7569E-03    5.3463E-05
  0.030    8.7238E-03    8.6434E-03    8.0399E-05
  0.040    1.1643E-02    1.1535E-02    1.0748E-04
  0.050    1.4568E-02    1.4433E-02    1.3470E-04
  0.060    1.7500E-02    1.7338E-02    1.6206E-04
  0.070    2.0438E-02    2.0248E-02    1.8958E-04
  0.080    2.3382E-02    2.3165E-02    2.1725E-04
  0.090    2.6334E-02    2.6089E-02    2.4508E-04
  0.100    2.9293E-02    2.9020E-02    2.7306E-04
  0.110    3.2260E-02    3.1959E-02    3.0122E-04
  0.120    3.5234E-02    3.4905E-02    3.2954E-04
  0.130    3.8217E-02    3.7859E-02    3.5803E-04
  0.140    4.1208E-02    4.0821E-02    3.8669E-04
  0.150    4.4207E-02    4.3792E-02    4.1554E-04
  0.160    4.7216E-02    4.6772E-02    4.4457E-04
  0.170    5.0234E-02    4.9760E-02    4.7378E-04
  0.180    5.3262E-02    5.2759E-02    5.0319E-04
  0.190    5.6299E-02    5.5767E-02    5.3280E-04
  0.200    5.9347E-02    5.8785E-02    5.6260E-04
  0.210    6.2406E-02    6.1813E-02    5.9261E-04
  0.220    6.5475E-02    6.4852E-02    6.2283E-04
  0.230    6.8556E-02    6.7902E-02    6.5327E-04
  0.240    7.1648E-02    7.0964E-02    6.8393E-04
  0.250    7.4752E-02    7.4037E-02    7.1481E-04
  0.260    7.7869E-02    7.7123E-02    7.4592E-04
  0.270    8.0998E-02    8.0221E-02    7.7727E-04
  0.280    8.4141E-02    8.3332E-02    8.0886E-04
  0.290    8.7297E-02    8.6456E-02    8.4070E-04
  0.300    9.0467E-02    8.9594E-02    8.7279E-04
  0.310    9.3652E-02    9.2746E-02    9.0515E-04
  0.320    9.6851E-02    9.5913E-02    9.3777E-04
  0.330    1.0007E-01    9.9095E-02    9.7066E-04
  0.340    1.0330E-01    1.0229E-01    1.0038E-03
  0.350    1.0654E-01    1.0551E-01    1.0373E-03
  0.360    1.0981E-01    1.0873E-01    1.0710E-03
  0.370    1.1309E-01    1.1198E-01    1.1051E-03
  0.380    1.1638E-01    1.1525E-01    1.1395E-03
  0.390    1.1970E-01    1.1853E-01    1.1741E-03
  0.400    1.2304E-01    1.2183E-01    1.2092E-03
  0.410    1.2639E-01    1.2515E-01    1.2445E-03
  0.420    1.2977E-01    1.2849E-01    1.2802E-03
  0.430    1.3316E-01    1.3184E-01    1.3162E-03
  0.440    1.3658E-01    1.3522E-01    1.3526E-03
  0.450    1.4001E-01    1.3863E-01    1.3894E-03
  0.460    1.4348E-01    1.4205E-01    1.4265E-03
  0.470    1.4696E-01    1.4549E-01    1.4641E-03
  0.480    1.5047E-01    1.4896E-01    1.5020E-03
  0.490    1.5400E-01    1.5246E-01    1.5404E-03
  0.500    1.5756E-01    1.5598E-01    1.5792E-03
  0.510    1.6114E-01    1.5952E-01    1.6184E-03
  0.520    1.6475E-01    1.6309E-01    1.6580E-03
  0.530    1.6839E-01    1.6669E-01    1.6982E-03
  0.540    1.7205E-01    1.7031E-01    1.7388E-03
  0.550    1.7575E-01    1.7397E-01    1.7799E-03
  0.560    1.7948E-01    1.7765E-01    1.8215E-03
  0.570    1.8323E-01    1.8137E-01    1.8636E-03
  0.580    1.8702E-01    1.8512E-01    1.9063E-03
  0.590    1.9085E-01    1.8890E-01    1.9495E-03
  0.600    1.9470E-01    1.9271E-01    1.9933E-03
  0.610    1.9860E-01    1.9656E-01    2.0377E-03
  0.620    2.0253E-01    2.0045E-01    2.0827E-03
  0.630    2.0650E-01    2.0437E-01    2.1283E-03
  0.640    2.1050E-01    2.0833E-01    2.1745E-03
  0.650    2.1455E-01    2.1233E-01    2.2215E-03
  0.660    2.1864E-01    2.1637E-01    2.2691E-03
  0.670    2.2277E-01    2.2046E-01    2.3174E-03
  0.680    2.2695E-01    2.2458E-01    2.3665E-03
  0.690    2.3118E-01    2.2876E-01    2.4164E-03
  0.700    2.3545E-01    2.3298E-01    2.4670E-03
  0.710    2.3977E-01    2.3725E-01    2.5185E-03
  0.720    2.4414E-01    2.4157E-01    2.5708E-03
