 Curly R     I/F(total)  I/F(solar)   I/F(saturn)
 ---------------------------------------------------
  0.010    2.8749E-03    2.8493E-03    2.5545E-05
  0.020    5.7550E-03    5.7038E-03    5.1222E-05
  0.030    8.6407E-03    8.5636E-03    7.7034E-05
  0.040    1.1532E-02    1.1429E-02    1.0298E-04
  0.050    1.4429E-02    1.4300E-02    1.2907E-04
  0.060    1.7333E-02    1.7178E-02    1.5531E-04
  0.070    2.0243E-02    2.0061E-02    1.8169E-04
  0.080    2.3160E-02    2.2952E-02    2.0823E-04
  0.090    2.6084E-02    2.5849E-02    2.3491E-04
  0.100    2.9014E-02    2.8753E-02    2.6176E-04
  0.110    3.1953E-02    3.1664E-02    2.8877E-04
  0.120    3.4899E-02    3.4583E-02    3.1594E-04
  0.130    3.7853E-02    3.7510E-02    3.4329E-04
  0.140    4.0816E-02    4.0445E-02    3.7080E-04
  0.150    4.3787E-02    4.3389E-02    3.9850E-04
  0.160    4.6768E-02    4.6341E-02    4.2638E-04
  0.170    4.9757E-02    4.9302E-02    4.5444E-04
  0.180    5.2756E-02    5.2273E-02    4.8270E-04
  0.190    5.5765E-02    5.5254E-02    5.1115E-04
  0.200    5.8784E-02    5.8244E-02    5.3980E-04
  0.210    6.1813E-02    6.1245E-02    5.6865E-04
  0.220    6.4854E-02    6.4256E-02    5.9772E-04
  0.230    6.7905E-02    6.7278E-02    6.2700E-04
  0.240    7.0968E-02    7.0312E-02    6.5650E-04
  0.250    7.4044E-02    7.3357E-02    6.8622E-04
  0.260    7.7131E-02    7.6415E-02    7.1618E-04
  0.270    8.0231E-02    7.9485E-02    7.4637E-04
  0.280    8.3345E-02    8.2568E-02    7.7681E-04
  0.290    8.6471E-02    8.5664E-02    8.0750E-04
  0.300    8.9612E-02    8.8774E-02    8.3844E-04
  0.310    9.2767E-02    9.1898E-02    8.6965E-04
  0.320    9.5937E-02    9.5036E-02    9.0112E-04
  0.330    9.9123E-02    9.8190E-02    9.3287E-04
  0.340    1.0232E-01    1.0136E-01    9.6490E-04
  0.350    1.0554E-01    1.0454E-01    9.9723E-04
  0.360    1.0877E-01    1.0775E-01    1.0298E-03
  0.370    1.1203E-01    1.1096E-01    1.0628E-03
  0.380    1.1530E-01    1.1420E-01    1.0960E-03
  0.390    1.1858E-01    1.1745E-01    1.1296E-03
  0.400    1.2189E-01    1.2073E-01    1.1635E-03
  0.410    1.2522E-01    1.2402E-01    1.1977E-03
  0.420    1.2856E-01    1.2733E-01    1.2323E-03
  0.430    1.3193E-01    1.3066E-01    1.2672E-03
  0.440    1.3532E-01    1.3401E-01    1.3025E-03
  0.450    1.3873E-01    1.3739E-01    1.3382E-03
  0.460    1.4216E-01    1.4078E-01    1.3743E-03
  0.470    1.4561E-01    1.4420E-01    1.4108E-03
  0.480    1.4910E-01    1.4765E-01    1.4477E-03
  0.490    1.5260E-01    1.5112E-01    1.4850E-03
  0.500    1.5613E-01    1.5461E-01    1.5228E-03
  0.510    1.5969E-01    1.5813E-01    1.5610E-03
  0.520    1.6327E-01    1.6167E-01    1.5996E-03
  0.530    1.6689E-01    1.6525E-01    1.6388E-03
  0.540    1.7053E-01    1.6885E-01    1.6784E-03
  0.550    1.7420E-01    1.7248E-01    1.7186E-03
  0.560    1.7791E-01    1.7615E-01    1.7592E-03
  0.570    1.8164E-01    1.7984E-01    1.8005E-03
  0.580    1.8541E-01    1.8357E-01    1.8422E-03
  0.590    1.8922E-01    1.8733E-01    1.8845E-03
  0.600    1.9305E-01    1.9113E-01    1.9275E-03
  0.610    1.9693E-01    1.9496E-01    1.9710E-03
  0.620    2.0084E-01    1.9883E-01    2.0152E-03
  0.630    2.0480E-01    2.0274E-01    2.0600E-03
  0.640    2.0879E-01    2.0669E-01    2.1055E-03
  0.650    2.1283E-01    2.1068E-01    2.1517E-03
  0.660    2.1691E-01    2.1471E-01    2.1986E-03
  0.670    2.2103E-01    2.1879E-01    2.2462E-03
  0.680    2.2520E-01    2.2291E-01    2.2946E-03
  0.690    2.2943E-01    2.2708E-01    2.3438E-03
  0.700    2.3370E-01    2.3130E-01    2.3939E-03
  0.710    2.3802E-01    2.3558E-01    2.4448E-03
  0.720    2.4240E-01    2.3990E-01    2.4965E-03
  0.730    2.4683E-01    2.4428E-01    2.5492E-03
  0.740    2.5133E-01    2.4872E-01    2.6029E-03
  0.750    2.5588E-01    2.5322E-01    2.6575E-03
  0.760    2.6050E-01    2.5779E-01    2.7132E-03
  0.770    2.6519E-01    2.6242E-01    2.7700E-03
  0.780    2.6994E-01    2.6711E-01    2.8278E-03
  0.790    2.7477E-01    2.7188E-01    2.8868E-03
  0.800    2.7967E-01    2.7672E-01    2.9471E-03
  0.810    2.8465E-01    2.8164E-01    3.0085E-03
  0.820    2.8971E-01    2.8664E-01    3.0713E-03
  0.830    2.9486E-01    2.9172E-01    3.1355E-03
  0.840    3.0009E-01    2.9689E-01    3.2010E-03
  0.850    3.0542E-01    3.0216E-01    3.2681E-03
  0.860    3.1085E-01    3.0752E-01    3.3367E-03
  0.870    3.1638E-01    3.1298E-01    3.4069E-03
  0.880    3.2203E-01    3.1855E-01    3.4788E-03
  0.890    3.2778E-01    3.2423E-01    3.5525E-03
  0.900    3.3365E-01    3.3002E-01    3.6281E-03
  0.910    3.3965E-01    3.3594E-01    3.7056E-03
  0.920    3.4578E-01    3.4200E-01    3.7852E-03
  0.930    3.5205E-01    3.4818E-01    3.8670E-03
  0.940    3.5847E-01    3.5452E-01    3.9510E-03
  0.950    3.6504E-01    3.6100E-01    4.0374E-03
  0.960    3.7178E-01    3.6765E-01    4.1263E-03
  0.970    3.7868E-01    3.7447E-01    4.2179E-03
  0.980    3.8578E-01    3.8146E-01    4.3123E-03
  0.990    3.9306E-01    3.8865E-01    4.4096E-03
  1.000    4.0056E-01    3.9605E-01    4.5101E-03
