 Curly R     I/F(total)  I/F(solar)   I/F(saturn)
 ---------------------------------------------------
  0.010    2.8567E-03    2.8313E-03    2.5411E-05
  0.020    5.7191E-03    5.6681E-03    5.0955E-05
  0.030    8.5874E-03    8.5107E-03    7.6636E-05
  0.040    1.1462E-02    1.1359E-02    1.0246E-04
  0.050    1.4343E-02    1.4214E-02    1.2842E-04
  0.060    1.7230E-02    1.7076E-02    1.5453E-04
  0.070    2.0124E-02    1.9944E-02    1.8080E-04
  0.080    2.3026E-02    2.2819E-02    2.0722E-04
  0.090    2.5935E-02    2.5701E-02    2.3379E-04
  0.100    2.8852E-02    2.8591E-02    2.6053E-04
  0.110    3.1776E-02    3.1489E-02    2.8743E-04
  0.120    3.4709E-02    3.4394E-02    3.1451E-04
  0.130    3.7650E-02    3.7308E-02    3.4176E-04
  0.140    4.0600E-02    4.0231E-02    3.6919E-04
  0.150    4.3559E-02    4.3162E-02    3.9680E-04
  0.160    4.6527E-02    4.6103E-02    4.2459E-04
  0.170    4.9505E-02    4.9053E-02    4.5258E-04
  0.180    5.2494E-02    5.2013E-02    4.8077E-04
  0.190    5.5492E-02    5.4983E-02    5.0916E-04
  0.200    5.8501E-02    5.7963E-02    5.3775E-04
  0.210    6.1521E-02    6.0954E-02    5.6655E-04
  0.220    6.4552E-02    6.3956E-02    5.9557E-04
  0.230    6.7595E-02    6.6970E-02    6.2481E-04
  0.240    7.0650E-02    6.9995E-02    6.5428E-04
  0.250    7.3717E-02    7.3033E-02    6.8398E-04
  0.260    7.6797E-02    7.6083E-02    7.1392E-04
  0.270    7.9890E-02    7.9146E-02    7.4410E-04
  0.280    8.2996E-02    8.2222E-02    7.7453E-04
  0.290    8.6117E-02    8.5311E-02    8.0522E-04
  0.300    8.9251E-02    8.8415E-02    8.3617E-04
  0.310    9.2401E-02    9.1533E-02    8.6739E-04
  0.320    9.5565E-02    9.4667E-02    8.9888E-04
  0.330    9.8746E-02    9.7815E-02    9.3066E-04
  0.340    1.0194E-01    1.0098E-01    9.6272E-04
  0.350    1.0516E-01    1.0416E-01    9.9509E-04
  0.360    1.0839E-01    1.0736E-01    1.0278E-03
  0.370    1.1163E-01    1.1057E-01    1.0607E-03
  0.380    1.1490E-01    1.1380E-01    1.0940E-03
  0.390    1.1818E-01    1.1706E-01    1.1277E-03
  0.400    1.2149E-01    1.2032E-01    1.1616E-03
  0.410    1.2481E-01    1.2361E-01    1.1959E-03
  0.420    1.2815E-01    1.2692E-01    1.2306E-03
  0.430    1.3152E-01    1.3025E-01    1.2656E-03
  0.440    1.3490E-01    1.3360E-01    1.3010E-03
  0.450    1.3831E-01    1.3697E-01    1.3368E-03
  0.460    1.4174E-01    1.4037E-01    1.3730E-03
  0.470    1.4520E-01    1.4379E-01    1.4096E-03
  0.480    1.4868E-01    1.4723E-01    1.4466E-03
  0.490    1.5218E-01    1.5070E-01    1.4840E-03
  0.500    1.5571E-01    1.5419E-01    1.5219E-03
  0.510    1.5927E-01    1.5771E-01    1.5602E-03
  0.520    1.6285E-01    1.6125E-01    1.5990E-03
  0.530    1.6646E-01    1.6482E-01    1.6383E-03
  0.540    1.7010E-01    1.6842E-01    1.6780E-03
  0.550    1.7377E-01    1.7205E-01    1.7183E-03
  0.560    1.7747E-01    1.7572E-01    1.7591E-03
  0.570    1.8121E-01    1.7941E-01    1.8004E-03
  0.580    1.8497E-01    1.8313E-01    1.8423E-03
  0.590    1.8878E-01    1.8689E-01    1.8848E-03
  0.600    1.9261E-01    1.9068E-01    1.9278E-03
  0.610    1.9648E-01    1.9451E-01    1.9715E-03
  0.620    2.0039E-01    1.9838E-01    2.0157E-03
  0.630    2.0434E-01    2.0228E-01    2.0607E-03
  0.640    2.0833E-01    2.0623E-01    2.1063E-03
  0.650    2.1236E-01    2.1021E-01    2.1525E-03
  0.660    2.1644E-01    2.1424E-01    2.1995E-03
  0.670    2.2055E-01    2.1831E-01    2.2473E-03
  0.680    2.2472E-01    2.2242E-01    2.2957E-03
  0.690    2.2893E-01    2.2658E-01    2.3450E-03
  0.700    2.3319E-01    2.3080E-01    2.3951E-03
  0.710    2.3750E-01    2.3506E-01    2.4460E-03
  0.720    2.4187E-01    2.3937E-01    2.4978E-03
  0.730    2.4629E-01    2.4374E-01    2.5505E-03
  0.740    2.5076E-01    2.4816E-01    2.6042E-03
  0.750    2.5530E-01    2.5264E-01    2.6588E-03
  0.760    2.5990E-01    2.5719E-01    2.7144E-03
  0.770    2.6456E-01    2.6179E-01    2.7711E-03
  0.780    2.6929E-01    2.6646E-01    2.8289E-03
  0.790    2.7409E-01    2.7120E-01    2.8878E-03
  0.800    2.7896E-01    2.7601E-01    2.9478E-03
  0.810    2.8390E-01    2.8089E-01    3.0092E-03
  0.820    2.8893E-01    2.8586E-01    3.0717E-03
  0.830    2.9403E-01    2.9090E-01    3.1357E-03
  0.840    2.9922E-01    2.9602E-01    3.2010E-03
  0.850    3.0450E-01    3.0123E-01    3.2678E-03
  0.860    3.0987E-01    3.0654E-01    3.3361E-03
  0.870    3.1534E-01    3.1194E-01    3.4059E-03
  0.880    3.2091E-01    3.1744E-01    3.4775E-03
  0.890    3.2659E-01    3.2304E-01    3.5508E-03
  0.900    3.3238E-01    3.2875E-01    3.6259E-03
  0.910    3.3828E-01    3.3458E-01    3.7030E-03
  0.920    3.4431E-01    3.4053E-01    3.7821E-03
  0.930    3.5047E-01    3.4660E-01    3.8633E-03
  0.940    3.5676E-01    3.5281E-01    3.9467E-03
  0.950    3.6319E-01    3.5916E-01    4.0325E-03
  0.960    3.6977E-01    3.6565E-01    4.1208E-03
  0.970    3.7651E-01    3.7230E-01    4.2117E-03
  0.980    3.8342E-01    3.7911E-01    4.3054E-03
  0.990    3.9050E-01    3.8610E-01    4.4020E-03
  1.000    3.9776E-01    3.9326E-01    4.5017E-03
