 Curly R     I/F(total)  I/F(solar)   I/F(saturn)
 ---------------------------------------------------
  0.010    2.7846E-03    2.7590E-03    2.5634E-05
  0.020    5.5747E-03    5.5233E-03    5.1393E-05
  0.030    8.3706E-03    8.2933E-03    7.7281E-05
  0.040    1.1173E-02    1.1069E-02    1.0330E-04
  0.050    1.3981E-02    1.3851E-02    1.2946E-04
  0.060    1.6795E-02    1.6640E-02    1.5575E-04
  0.070    1.9617E-02    1.9434E-02    1.8218E-04
  0.080    2.2445E-02    2.2236E-02    2.0876E-04
  0.090    2.5280E-02    2.5045E-02    2.3548E-04
  0.100    2.8123E-02    2.7861E-02    2.6236E-04
  0.110    3.0974E-02    3.0685E-02    2.8939E-04
  0.120    3.3833E-02    3.3516E-02    3.1658E-04
  0.130    3.6700E-02    3.6356E-02    3.4393E-04
  0.140    3.9575E-02    3.9204E-02    3.7145E-04
  0.150    4.2460E-02    4.2061E-02    3.9913E-04
  0.160    4.5353E-02    4.4926E-02    4.2699E-04
  0.170    4.8256E-02    4.7801E-02    4.5503E-04
  0.180    5.1169E-02    5.0686E-02    4.8324E-04
  0.190    5.4091E-02    5.3580E-02    5.1165E-04
  0.200    5.7025E-02    5.6484E-02    5.4024E-04
  0.210    5.9968E-02    5.9399E-02    5.6903E-04
  0.220    6.2923E-02    6.2325E-02    5.9802E-04
  0.230    6.5889E-02    6.5262E-02    6.2721E-04
  0.240    6.8867E-02    6.8210E-02    6.5661E-04
  0.250    7.1857E-02    7.1171E-02    6.8623E-04
  0.260    7.4859E-02    7.4143E-02    7.1606E-04
  0.270    7.7874E-02    7.7128E-02    7.4612E-04
  0.280    8.0903E-02    8.0126E-02    7.7641E-04
  0.290    8.3945E-02    8.3138E-02    8.0693E-04
  0.300    8.7001E-02    8.6163E-02    8.3770E-04
  0.310    9.0071E-02    8.9202E-02    8.6871E-04
  0.320    9.3156E-02    9.2257E-02    8.9997E-04
  0.330    9.6257E-02    9.5326E-02    9.3149E-04
  0.340    9.9374E-02    9.8410E-02    9.6328E-04
  0.350    1.0251E-01    1.0151E-01    9.9535E-04
  0.360    1.0566E-01    1.0463E-01    1.0277E-03
