 Curly R     I/F(total)  I/F(solar)   I/F(saturn)
 ---------------------------------------------------
  0.010    2.8760E-03    2.8495E-03    2.6411E-05
  0.020    5.7571E-03    5.7042E-03    5.2948E-05
  0.030    8.6437E-03    8.5641E-03    7.9615E-05
  0.040    1.1536E-02    1.1430E-02    1.0642E-04
  0.050    1.4434E-02    1.4301E-02    1.3335E-04
  0.060    1.7339E-02    1.7178E-02    1.6043E-04
  0.070    2.0250E-02    2.0062E-02    1.8765E-04
  0.080    2.3167E-02    2.2952E-02    2.1501E-04
  0.090    2.6092E-02    2.5849E-02    2.4253E-04
  0.100    2.9024E-02    2.8754E-02    2.7020E-04
  0.110    3.1964E-02    3.1665E-02    2.9803E-04
  0.120    3.4911E-02    3.4585E-02    3.2602E-04
  0.130    3.7867E-02    3.7512E-02    3.5417E-04
  0.140    4.0831E-02    4.0448E-02    3.8250E-04
  0.150    4.3803E-02    4.3392E-02    4.1099E-04
  0.160    4.6785E-02    4.6346E-02    4.3967E-04
  0.170    4.9777E-02    4.9308E-02    4.6853E-04
  0.180    5.2778E-02    5.2280E-02    4.9757E-04
  0.190    5.5789E-02    5.5262E-02    5.2681E-04
  0.200    5.8810E-02    5.8254E-02    5.5624E-04
  0.210    6.1843E-02    6.1257E-02    5.8587E-04
  0.220    6.4886E-02    6.4270E-02    6.1571E-04
  0.230    6.7941E-02    6.7295E-02    6.4575E-04
  0.240    7.1008E-02    7.0332E-02    6.7602E-04
  0.250    7.4087E-02    7.3380E-02    7.0650E-04
  0.260    7.7178E-02    7.6441E-02    7.3722E-04
  0.270    8.0283E-02    7.9515E-02    7.6816E-04
  0.280    8.3401E-02    8.2602E-02    7.9935E-04
  0.290    8.6533E-02    8.5703E-02    8.3078E-04
  0.300    8.9680E-02    8.8817E-02    8.6246E-04
  0.310    9.2841E-02    9.1947E-02    8.9439E-04
  0.320    9.6017E-02    9.5091E-02    9.2659E-04
  0.330    9.9210E-02    9.8250E-02    9.5907E-04
  0.340    1.0242E-01    1.0143E-01    9.9182E-04
  0.350    1.0564E-01    1.0462E-01    1.0249E-03
  0.360    1.0889E-01    1.0783E-01    1.0582E-03
  0.370    1.1215E-01    1.1105E-01    1.0918E-03
  0.380    1.1542E-01    1.1430E-01    1.1257E-03
  0.390    1.1872E-01    1.1756E-01    1.1600E-03
  0.400    1.2204E-01    1.2084E-01    1.1946E-03
  0.410    1.2537E-01    1.2414E-01    1.2295E-03
  0.420    1.2873E-01    1.2747E-01    1.2648E-03
  0.430    1.3211E-01    1.3081E-01    1.3004E-03
  0.440    1.3551E-01    1.3417E-01    1.3363E-03
  0.450    1.3893E-01    1.3756E-01    1.3727E-03
  0.460    1.4238E-01    1.4097E-01    1.4094E-03
  0.470    1.4585E-01    1.4440E-01    1.4466E-03
  0.480    1.4934E-01    1.4786E-01    1.4841E-03
  0.490    1.5287E-01    1.5134E-01    1.5220E-03
  0.500    1.5641E-01    1.5485E-01    1.5604E-03
  0.510    1.5999E-01    1.5839E-01    1.5992E-03
  0.520    1.6359E-01    1.6195E-01    1.6385E-03
  0.530    1.6722E-01    1.6554E-01    1.6783E-03
  0.540    1.7088E-01    1.6916E-01    1.7185E-03
  0.550    1.7457E-01    1.7281E-01    1.7593E-03
  0.560    1.7829E-01    1.7649E-01    1.8005E-03
  0.570    1.8205E-01    1.8021E-01    1.8423E-03
  0.580    1.8584E-01    1.8395E-01    1.8846E-03
  0.590    1.8966E-01    1.8774E-01    1.9275E-03
  0.600    1.9352E-01    1.9155E-01    1.9710E-03
  0.610    1.9742E-01    1.9541E-01    2.0151E-03
  0.620    2.0136E-01    1.9930E-01    2.0598E-03
  0.630    2.0533E-01    2.0323E-01    2.1051E-03
  0.640    2.0935E-01    2.0720E-01    2.1511E-03
  0.650    2.1341E-01    2.1121E-01    2.1978E-03
  0.660    2.1751E-01    2.1527E-01    2.2453E-03
  0.670    2.2166E-01    2.1936E-01    2.2934E-03
  0.680    2.2585E-01    2.2351E-01    2.3423E-03
  0.690    2.3010E-01    2.2770E-01    2.3920E-03
  0.700    2.3439E-01    2.3195E-01    2.4425E-03
  0.710    2.3874E-01    2.3624E-01    2.4939E-03
  0.720    2.4313E-01    2.4059E-01    2.5461E-03
  0.730    2.4759E-01    2.4499E-01    2.5993E-03
  0.740    2.5210E-01    2.4945E-01    2.6534E-03
  0.750    2.5668E-01    2.5397E-01    2.7085E-03
  0.760    2.6131E-01    2.5855E-01    2.7646E-03
  0.770    2.6601E-01    2.6319E-01    2.8217E-03
  0.780    2.7078E-01    2.6790E-01    2.8800E-03
  0.790    2.7561E-01    2.7267E-01    2.9394E-03
  0.800    2.8052E-01    2.7752E-01    3.0000E-03
  0.810    2.8551E-01    2.8245E-01    3.0618E-03
  0.820    2.9057E-01    2.8744E-01    3.1250E-03
  0.830    2.9571E-01    2.9252E-01    3.1895E-03
  0.840    3.0094E-01    2.9769E-01    3.2554E-03
  0.850    3.0626E-01    3.0294E-01    3.3227E-03
  0.860    3.1167E-01    3.0828E-01    3.3916E-03
  0.870    3.1717E-01    3.1371E-01    3.4621E-03
  0.880    3.2278E-01    3.1925E-01    3.5343E-03
  0.890    3.2849E-01    3.2488E-01    3.6083E-03
  0.900    3.3431E-01    3.3063E-01    3.6840E-03
  0.910    3.4025E-01    3.3649E-01    3.7617E-03
  0.920    3.4630E-01    3.4246E-01    3.8415E-03
  0.930    3.5248E-01    3.4856E-01    3.9233E-03
  0.940    3.5880E-01    3.5479E-01    4.0073E-03
  0.950    3.6525E-01    3.6115E-01    4.0937E-03
  0.960    3.7184E-01    3.6766E-01    4.1825E-03
  0.970    3.7859E-01    3.7432E-01    4.2740E-03
  0.980    3.8550E-01    3.8113E-01    4.3681E-03
  0.990    3.9258E-01    3.8811E-01    4.4651E-03
  1.000    3.9983E-01    3.9527E-01    4.5651E-03
