 Curly R     I/F(total)  I/F(solar)   I/F(saturn)
 ---------------------------------------------------
  0.010    2.8613E-03    2.8360E-03    2.5242E-05
  0.020    5.7278E-03    5.6772E-03    5.0612E-05
  0.030    8.5999E-03    8.5238E-03    7.6114E-05
  0.040    1.1478E-02    1.1376E-02    1.0175E-04
  0.050    1.4362E-02    1.4234E-02    1.2752E-04
  0.060    1.7252E-02    1.7099E-02    1.5344E-04
  0.070    2.0149E-02    1.9969E-02    1.7950E-04
  0.080    2.3052E-02    2.2847E-02    2.0570E-04
  0.090    2.5963E-02    2.5731E-02    2.3206E-04
  0.100    2.8881E-02    2.8623E-02    2.5857E-04
  0.110    3.1807E-02    3.1521E-02    2.8524E-04
  0.120    3.4740E-02    3.4428E-02    3.1207E-04
  0.130    3.7682E-02    3.7343E-02    3.3906E-04
  0.140    4.0632E-02    4.0266E-02    3.6623E-04
  0.150    4.3591E-02    4.3197E-02    3.9356E-04
  0.160    4.6559E-02    4.6138E-02    4.2107E-04
  0.170    4.9536E-02    4.9087E-02    4.4877E-04
  0.180    5.2523E-02    5.2046E-02    4.7665E-04
  0.190    5.5520E-02    5.5015E-02    5.0472E-04
  0.200    5.8527E-02    5.7994E-02    5.3298E-04
  0.210    6.1545E-02    6.0984E-02    5.6144E-04
  0.220    6.4574E-02    6.3984E-02    5.9011E-04
  0.230    6.7614E-02    6.6995E-02    6.1898E-04
  0.240    7.0666E-02    7.0018E-02    6.4807E-04
  0.250    7.3731E-02    7.3053E-02    6.7738E-04
  0.260    7.6807E-02    7.6100E-02    7.0691E-04
  0.270    7.9897E-02    7.9160E-02    7.3667E-04
  0.280    8.3000E-02    8.2233E-02    7.6667E-04
  0.290    8.6116E-02    8.5319E-02    7.9691E-04
  0.300    8.9247E-02    8.8419E-02    8.2740E-04
  0.310    9.2392E-02    9.1534E-02    8.5814E-04
  0.320    9.5552E-02    9.4663E-02    8.8913E-04
  0.330    9.8728E-02    9.7807E-02    9.2040E-04
  0.340    1.0192E-01    1.0097E-01    9.5194E-04
  0.350    1.0513E-01    1.0414E-01    9.8376E-04
  0.360    1.0835E-01    1.0734E-01    1.0159E-03
  0.370    1.1159E-01    1.1055E-01    1.0483E-03
  0.380    1.1485E-01    1.1377E-01    1.0810E-03
  0.390    1.1813E-01    1.1702E-01    1.1140E-03
  0.400    1.2143E-01    1.2028E-01    1.1473E-03
  0.410    1.2475E-01    1.2357E-01    1.1810E-03
  0.420    1.2809E-01    1.2687E-01    1.2150E-03
  0.430    1.3145E-01    1.3020E-01    1.2494E-03
  0.440    1.3483E-01    1.3354E-01    1.2841E-03
  0.450    1.3823E-01    1.3691E-01    1.3191E-03
  0.460    1.4165E-01    1.4030E-01    1.3546E-03
  0.470    1.4510E-01    1.4371E-01    1.3904E-03
  0.480    1.4858E-01    1.4715E-01    1.4266E-03
  0.490    1.5208E-01    1.5061E-01    1.4633E-03
  0.500    1.5560E-01    1.5410E-01    1.5003E-03
  0.510    1.5915E-01    1.5761E-01    1.5378E-03
  0.520    1.6273E-01    1.6116E-01    1.5758E-03
  0.530    1.6634E-01    1.6472E-01    1.6142E-03
  0.540    1.6998E-01    1.6832E-01    1.6530E-03
  0.550    1.7364E-01    1.7195E-01    1.6924E-03
  0.560    1.7734E-01    1.7561E-01    1.7323E-03
  0.570    1.8107E-01    1.7930E-01    1.7726E-03
  0.580    1.8484E-01    1.8302E-01    1.8135E-03
  0.590    1.8864E-01    1.8678E-01    1.8550E-03
  0.600    1.9247E-01    1.9057E-01    1.8970E-03
  0.610    1.9634E-01    1.9440E-01    1.9396E-03
  0.620    2.0025E-01    1.9827E-01    1.9829E-03
  0.630    2.0420E-01    2.0218E-01    2.0267E-03
  0.640    2.0819E-01    2.0612E-01    2.0712E-03
  0.650    2.1223E-01    2.1011E-01    2.1163E-03
  0.660    2.1631E-01    2.1414E-01    2.1622E-03
  0.670    2.2043E-01    2.1822E-01    2.2088E-03
  0.680    2.2460E-01    2.2234E-01    2.2561E-03
  0.690    2.2882E-01    2.2652E-01    2.3041E-03
  0.700    2.3309E-01    2.3074E-01    2.3530E-03
  0.710    2.3741E-01    2.3501E-01    2.4027E-03
  0.720    2.4179E-01    2.3934E-01    2.4532E-03
  0.730    2.4623E-01    2.4372E-01    2.5046E-03
  0.740    2.5072E-01    2.4817E-01    2.5570E-03
  0.750    2.5528E-01    2.5267E-01    2.6103E-03
  0.760    2.5990E-01    2.5724E-01    2.6645E-03
  0.770    2.6459E-01    2.6187E-01    2.7198E-03
  0.780    2.6935E-01    2.6657E-01    2.7762E-03
  0.790    2.7418E-01    2.7134E-01    2.8337E-03
  0.800    2.7908E-01    2.7619E-01    2.8924E-03
  0.810    2.8407E-01    2.8112E-01    2.9523E-03
  0.820    2.8914E-01    2.8612E-01    3.0134E-03
  0.830    2.9429E-01    2.9122E-01    3.0759E-03
  0.840    2.9954E-01    2.9640E-01    3.1397E-03
  0.850    3.0488E-01    3.0167E-01    3.2050E-03
  0.860    3.1032E-01    3.0705E-01    3.2718E-03
  0.870    3.1586E-01    3.1252E-01    3.3402E-03
  0.880    3.2152E-01    3.1811E-01    3.4102E-03
  0.890    3.2729E-01    3.2380E-01    3.4820E-03
  0.900    3.3318E-01    3.2962E-01    3.5556E-03
  0.910    3.3920E-01    3.3557E-01    3.6311E-03
  0.920    3.4535E-01    3.4164E-01    3.7086E-03
  0.930    3.5164E-01    3.4786E-01    3.7883E-03
  0.940    3.5809E-01    3.5422E-01    3.8702E-03
  0.950    3.6469E-01    3.6074E-01    3.9545E-03
  0.960    3.7146E-01    3.6742E-01    4.0413E-03
  0.970    3.7841E-01    3.7428E-01    4.1308E-03
  0.980    3.8555E-01    3.8132E-01    4.2230E-03
  0.990    3.9288E-01    3.8856E-01    4.3183E-03
  1.000    4.0043E-01    3.9601E-01    4.4167E-03
