 Curly R     I/F(total)  I/F(solar)   I/F(saturn)
 ---------------------------------------------------
  0.010    2.7251E-03    2.7000E-03    2.5078E-05
  0.020    5.4555E-03    5.4052E-03    5.0280E-05
  0.030    8.1916E-03    8.1160E-03    7.5610E-05
  0.040    1.0934E-02    1.0832E-02    1.0107E-04
  0.050    1.3682E-02    1.3555E-02    1.2666E-04
  0.060    1.6436E-02    1.6284E-02    1.5240E-04
  0.070    1.9197E-02    1.9019E-02    1.7827E-04
  0.080    2.1965E-02    2.1761E-02    2.0428E-04
  0.090    2.4741E-02    2.4510E-02    2.3045E-04
  0.100    2.7524E-02    2.7267E-02    2.5676E-04
  0.110    3.0314E-02    3.0031E-02    2.8323E-04
  0.120    3.3113E-02    3.2803E-02    3.0986E-04
  0.130    3.5920E-02    3.5583E-02    3.3665E-04
  0.140    3.8735E-02    3.8372E-02    3.6360E-04
  0.150    4.1560E-02    4.1169E-02    3.9073E-04
  0.160    4.4394E-02    4.3976E-02    4.1803E-04
  0.170    4.7237E-02    4.6792E-02    4.4551E-04
  0.180    5.0090E-02    4.9617E-02    4.7317E-04
  0.190    5.2954E-02    5.2453E-02    5.0101E-04
  0.200    5.5828E-02    5.5299E-02    5.2905E-04
  0.210    5.8714E-02    5.8156E-02    5.5729E-04
  0.220    6.1610E-02    6.1024E-02    5.8572E-04
  0.230    6.4518E-02    6.3904E-02    6.1437E-04
  0.240    6.7439E-02    6.6795E-02    6.4322E-04
  0.250    7.0371E-02    6.9699E-02    6.7229E-04
  0.260    7.3317E-02    7.2616E-02    7.0158E-04
  0.270    7.6276E-02    7.5545E-02    7.3110E-04
  0.280    7.9249E-02    7.8488E-02    7.6084E-04
  0.290    8.2235E-02    8.1444E-02    7.9083E-04
  0.300    8.5237E-02    8.4415E-02    8.2106E-04
  0.310    8.8253E-02    8.7401E-02    8.5155E-04
  0.320    9.1285E-02    9.0402E-02    8.8228E-04
  0.330    9.4332E-02    9.3419E-02    9.1329E-04
  0.340    9.7396E-02    9.6452E-02    9.4456E-04
  0.350    1.0048E-01    9.9501E-02    9.7611E-04
  0.360    1.0358E-01    1.0257E-01    1.0079E-03
  0.370    1.0669E-01    1.0565E-01    1.0401E-03
  0.380    1.0983E-01    1.0876E-01    1.0725E-03
  0.390    1.1298E-01    1.1188E-01    1.1052E-03
  0.400    1.1616E-01    1.1502E-01    1.1383E-03
  0.410    1.1935E-01    1.1818E-01    1.1716E-03
  0.420    1.2257E-01    1.2136E-01    1.2053E-03
  0.430    1.2580E-01    1.2456E-01    1.2394E-03
  0.440    1.2906E-01    1.2779E-01    1.2737E-03
  0.450    1.3234E-01    1.3104E-01    1.3085E-03
  0.460    1.3565E-01    1.3431E-01    1.3436E-03
  0.470    1.3898E-01    1.3760E-01    1.3791E-03
  0.480    1.4234E-01    1.4092E-01    1.4150E-03
  0.490    1.4572E-01    1.4427E-01    1.4513E-03
  0.500    1.4912E-01    1.4764E-01    1.4880E-03
  0.510    1.5256E-01    1.5104E-01    1.5251E-03
  0.520    1.5602E-01    1.5446E-01    1.5627E-03
  0.530    1.5952E-01    1.5792E-01    1.6007E-03
  0.540    1.6304E-01    1.6140E-01    1.6392E-03
  0.550    1.6660E-01    1.6492E-01    1.6781E-03
  0.560    1.7018E-01    1.6847E-01    1.7176E-03
  0.570    1.7381E-01    1.7205E-01    1.7575E-03
  0.580    1.7746E-01    1.7566E-01    1.7980E-03
  0.590    1.8115E-01    1.7931E-01    1.8390E-03
  0.600    1.8488E-01    1.8300E-01    1.8806E-03
  0.610    1.8865E-01    1.8672E-01    1.9228E-03
  0.620    1.9245E-01    1.9049E-01    1.9655E-03
  0.630    1.9630E-01    1.9429E-01    2.0089E-03
  0.640    2.0019E-01    1.9813E-01    2.0529E-03
  0.650    2.0412E-01    2.0202E-01    2.0975E-03
  0.660    2.0810E-01    2.0595E-01    2.1428E-03
  0.670    2.1212E-01    2.0993E-01    2.1889E-03
  0.680    2.1619E-01    2.1396E-01    2.2356E-03
  0.690    2.2031E-01    2.1803E-01    2.2831E-03
  0.700    2.2449E-01    2.2216E-01    2.3314E-03
  0.710    2.2872E-01    2.2634E-01    2.3805E-03
  0.720    2.3300E-01    2.3057E-01    2.4304E-03
  0.730    2.3734E-01    2.3486E-01    2.4812E-03
  0.740    2.4175E-01    2.3921E-01    2.5329E-03
  0.750    2.4621E-01    2.4363E-01    2.5856E-03
  0.760    2.5074E-01    2.4811E-01    2.6392E-03
  0.770    2.5534E-01    2.5265E-01    2.6938E-03
  0.780    2.6001E-01    2.5727E-01    2.7495E-03
  0.790    2.6476E-01    2.6195E-01    2.8063E-03
  0.800    2.6958E-01    2.6672E-01    2.8643E-03
  0.810    2.7448E-01    2.7156E-01    2.9234E-03
  0.820    2.7947E-01    2.7648E-01    2.9838E-03
  0.830    2.8454E-01    2.8149E-01    3.0455E-03
  0.840    2.8970E-01    2.8659E-01    3.1086E-03
  0.850    2.9496E-01    2.9179E-01    3.1730E-03
  0.860    3.0032E-01    2.9708E-01    3.2390E-03
  0.870    3.0578E-01    3.0248E-01    3.3066E-03
  0.880    3.1136E-01    3.0798E-01    3.3758E-03
  0.890    3.1705E-01    3.1360E-01    3.4467E-03
  0.900    3.2286E-01    3.1934E-01    3.5194E-03
  0.910    3.2879E-01    3.2520E-01    3.5940E-03
  0.920    3.3486E-01    3.3119E-01    3.6707E-03
  0.930    3.4108E-01    3.3733E-01    3.7494E-03
  0.940    3.4744E-01    3.4361E-01    3.8304E-03
  0.950    3.5395E-01    3.5004E-01    3.9137E-03
  0.960    3.6064E-01    3.5664E-01    3.9995E-03
  0.970    3.6749E-01    3.6341E-01    4.0880E-03
  0.980    3.7454E-01    3.7036E-01    4.1792E-03
  0.990    3.8178E-01    3.7750E-01    4.2734E-03
  1.000    3.8923E-01    3.8485E-01    4.3707E-03
