 Curly R     I/F(total)  I/F(solar)   I/F(saturn)
 ---------------------------------------------------
  0.010    2.9383E-03    2.9126E-03    2.5659E-05
  0.020    5.8822E-03    5.8308E-03    5.1450E-05
  0.030    8.8320E-03    8.7547E-03    7.7376E-05
  0.040    1.1788E-02    1.1685E-02    1.0344E-04
  0.050    1.4750E-02    1.4621E-02    1.2965E-04
  0.060    1.7719E-02    1.7563E-02    1.5600E-04
  0.070    2.0695E-02    2.0513E-02    1.8249E-04
  0.080    2.3678E-02    2.3469E-02    2.0915E-04
  0.090    2.6668E-02    2.6432E-02    2.3595E-04
  0.100    2.9666E-02    2.9403E-02    2.6292E-04
  0.110    3.2672E-02    3.2382E-02    2.9004E-04
  0.120    3.5686E-02    3.5369E-02    3.1734E-04
  0.130    3.8709E-02    3.8364E-02    3.4480E-04
  0.140    4.1740E-02    4.1368E-02    3.7244E-04
  0.150    4.4781E-02    4.4380E-02    4.0026E-04
  0.160    4.7830E-02    4.7402E-02    4.2826E-04
  0.170    5.0890E-02    5.0433E-02    4.5645E-04
  0.180    5.3959E-02    5.3475E-02    4.8483E-04
  0.190    5.7039E-02    5.6526E-02    5.1341E-04
  0.200    6.0129E-02    5.9587E-02    5.4219E-04
  0.210    6.3231E-02    6.2660E-02    5.7117E-04
  0.220    6.6343E-02    6.5743E-02    6.0037E-04
  0.230    6.9468E-02    6.8838E-02    6.2978E-04
  0.240    7.2604E-02    7.1944E-02    6.5941E-04
  0.250    7.5752E-02    7.5063E-02    6.8927E-04
  0.260    7.8914E-02    7.8194E-02    7.1936E-04
  0.270    8.2088E-02    8.1338E-02    7.4969E-04
  0.280    8.5276E-02    8.4496E-02    7.8026E-04
  0.290    8.8478E-02    8.7667E-02    8.1108E-04
  0.300    9.1694E-02    9.0852E-02    8.4216E-04
  0.310    9.4925E-02    9.4052E-02    8.7350E-04
  0.320    9.8171E-02    9.7266E-02    9.0511E-04
  0.330    1.0143E-01    1.0050E-01    9.3699E-04
  0.340    1.0471E-01    1.0374E-01    9.6916E-04
  0.350    1.0801E-01    1.0700E-01    1.0016E-03
  0.360    1.1132E-01    1.1028E-01    1.0344E-03
  0.370    1.1465E-01    1.1358E-01    1.0674E-03
  0.380    1.1799E-01    1.1689E-01    1.1008E-03
  0.390    1.2136E-01    1.2022E-01    1.1345E-03
  0.400    1.2474E-01    1.2357E-01    1.1685E-03
  0.410    1.2815E-01    1.2694E-01    1.2029E-03
  0.420    1.3157E-01    1.3033E-01    1.2376E-03
  0.430    1.3502E-01    1.3374E-01    1.2726E-03
  0.440    1.3848E-01    1.3718E-01    1.3080E-03
  0.450    1.4197E-01    1.4063E-01    1.3438E-03
  0.460    1.4549E-01    1.4411E-01    1.3800E-03
  0.470    1.4902E-01    1.4760E-01    1.4166E-03
  0.480    1.5258E-01    1.5113E-01    1.4536E-03
  0.490    1.5616E-01    1.5467E-01    1.4910E-03
  0.500    1.5977E-01    1.5825E-01    1.5289E-03
  0.510    1.6341E-01    1.6184E-01    1.5671E-03
  0.520    1.6707E-01    1.6547E-01    1.6059E-03
  0.530    1.7077E-01    1.6912E-01    1.6451E-03
  0.540    1.7449E-01    1.7280E-01    1.6848E-03
  0.550    1.7824E-01    1.7651E-01    1.7250E-03
  0.560    1.8202E-01    1.8025E-01    1.7657E-03
  0.570    1.8583E-01    1.8402E-01    1.8069E-03
  0.580    1.8967E-01    1.8783E-01    1.8487E-03
  0.590    1.9355E-01    1.9166E-01    1.8911E-03
  0.600    1.9747E-01    1.9553E-01    1.9340E-03
  0.610    2.0142E-01    1.9944E-01    1.9775E-03
  0.620    2.0540E-01    2.0338E-01    2.0217E-03
  0.630    2.0943E-01    2.0736E-01    2.0665E-03
  0.640    2.1349E-01    2.1138E-01    2.1119E-03
  0.650    2.1760E-01    2.1544E-01    2.1580E-03
  0.660    2.2175E-01    2.1954E-01    2.2049E-03
  0.670    2.2594E-01    2.2368E-01    2.2524E-03
  0.680    2.3017E-01    2.2787E-01    2.3007E-03
  0.690    2.3446E-01    2.3211E-01    2.3498E-03
  0.700    2.3879E-01    2.3639E-01    2.3997E-03
  0.710    2.4317E-01    2.4072E-01    2.4504E-03
  0.720    2.4761E-01    2.4511E-01    2.5020E-03
  0.730    2.5210E-01    2.4954E-01    2.5545E-03
  0.740    2.5664E-01    2.5403E-01    2.6079E-03
  0.750    2.6124E-01    2.5858E-01    2.6623E-03
  0.760    2.6591E-01    2.6319E-01    2.7177E-03
  0.770    2.7063E-01    2.6786E-01    2.7741E-03
  0.780    2.7543E-01    2.7260E-01    2.8316E-03
  0.790    2.8029E-01    2.7740E-01    2.8903E-03
  0.800    2.8522E-01    2.8227E-01    2.9501E-03
  0.810    2.9022E-01    2.8721E-01    3.0111E-03
  0.820    2.9530E-01    2.9223E-01    3.0733E-03
  0.830    3.0047E-01    2.9733E-01    3.1369E-03
  0.840    3.0571E-01    3.0251E-01    3.2019E-03
  0.850    3.1104E-01    3.0777E-01    3.2683E-03
  0.860    3.1647E-01    3.1313E-01    3.3362E-03
  0.870    3.2199E-01    3.1858E-01    3.4056E-03
  0.880    3.2761E-01    3.2413E-01    3.4767E-03
  0.890    3.3333E-01    3.2978E-01    3.5495E-03
  0.900    3.3916E-01    3.3554E-01    3.6240E-03
  0.910    3.4511E-01    3.4141E-01    3.7005E-03
  0.920    3.5118E-01    3.4740E-01    3.7788E-03
  0.930    3.5738E-01    3.5352E-01    3.8593E-03
  0.940    3.6371E-01    3.5977E-01    3.9419E-03
  0.950    3.7018E-01    3.6616E-01    4.0267E-03
  0.960    3.7680E-01    3.7269E-01    4.1139E-03
  0.970    3.8358E-01    3.7938E-01    4.2037E-03
  0.980    3.9053E-01    3.8623E-01    4.2960E-03
  0.990    3.9765E-01    3.9325E-01    4.3912E-03
  1.000    4.0495E-01    4.0046E-01    4.4892E-03
