 Curly R     I/F(total)  I/F(solar)   I/F(saturn)
 ---------------------------------------------------
  0.010    2.7863E-03    2.7607E-03    2.5653E-05
  0.020    5.5784E-03    5.5269E-03    5.1435E-05
  0.030    8.3763E-03    8.2989E-03    7.7349E-05
  0.040    1.1180E-02    1.1077E-02    1.0340E-04
  0.050    1.3991E-02    1.3861E-02    1.2959E-04
  0.060    1.6808E-02    1.6652E-02    1.5592E-04
  0.070    1.9632E-02    1.9450E-02    1.8240E-04
  0.080    2.2463E-02    2.2254E-02    2.0902E-04
  0.090    2.5302E-02    2.5066E-02    2.3581E-04
  0.100    2.8148E-02    2.7885E-02    2.6275E-04
  0.110    3.1002E-02    3.0712E-02    2.8985E-04
  0.120    3.3865E-02    3.3548E-02    3.1711E-04
  0.130    3.6736E-02    3.6391E-02    3.4455E-04
  0.140    3.9616E-02    3.9244E-02    3.7216E-04
  0.150    4.2505E-02    4.2105E-02    3.9995E-04
  0.160    4.5403E-02    4.4975E-02    4.2793E-04
  0.170    4.8311E-02    4.7855E-02    4.5609E-04
  0.180    5.1230E-02    5.0745E-02    4.8444E-04
  0.190    5.4159E-02    5.3646E-02    5.1299E-04
  0.200    5.7098E-02    5.6556E-02    5.4175E-04
  0.210    6.0049E-02    5.9478E-02    5.7071E-04
  0.220    6.3011E-02    6.2411E-02    5.9989E-04
  0.230    6.5984E-02    6.5355E-02    6.2929E-04
  0.240    6.8970E-02    6.8312E-02    6.5891E-04
  0.250    7.1969E-02    7.1280E-02    6.8876E-04
  0.260    7.4981E-02    7.4262E-02    7.1884E-04
  0.270    7.8006E-02    7.7256E-02    7.4917E-04
  0.280    8.1044E-02    8.0265E-02    7.7975E-04
  0.290    8.4097E-02    8.3287E-02    8.1059E-04
  0.300    8.7165E-02    8.6323E-02    8.4168E-04
  0.310    9.0247E-02    8.9374E-02    8.7305E-04
  0.320    9.3346E-02    9.2441E-02    9.0469E-04
  0.330    9.6460E-02    9.5523E-02    9.3662E-04
  0.340    9.9591E-02    9.8622E-02    9.6884E-04
  0.350    1.0274E-01    1.0174E-01    1.0014E-03
  0.360    1.0590E-01    1.0487E-01    1.0342E-03
  0.370    1.0909E-01    1.0802E-01    1.0673E-03
  0.380    1.1229E-01    1.1119E-01    1.1008E-03
  0.390    1.1551E-01    1.1438E-01    1.1346E-03
  0.400    1.1875E-01    1.1758E-01    1.1687E-03
  0.410    1.2201E-01    1.2081E-01    1.2032E-03
  0.420    1.2530E-01    1.2406E-01    1.2381E-03
  0.430    1.2860E-01    1.2733E-01    1.2733E-03
  0.440    1.3193E-01    1.3062E-01    1.3089E-03
  0.450    1.3528E-01    1.3393E-01    1.3450E-03
  0.460    1.3865E-01    1.3727E-01    1.3814E-03
  0.470    1.4205E-01    1.4063E-01    1.4182E-03
  0.480    1.4547E-01    1.4402E-01    1.4555E-03
  0.490    1.4892E-01    1.4743E-01    1.4932E-03
  0.500    1.5240E-01    1.5087E-01    1.5314E-03
  0.510    1.5590E-01    1.5433E-01    1.5700E-03
  0.520    1.5944E-01    1.5783E-01    1.6091E-03
  0.530    1.6300E-01    1.6135E-01    1.6488E-03
  0.540    1.6659E-01    1.6490E-01    1.6889E-03
  0.550    1.7021E-01    1.6849E-01    1.7296E-03
  0.560    1.7387E-01    1.7210E-01    1.7708E-03
  0.570    1.7756E-01    1.7575E-01    1.8126E-03
  0.580    1.8129E-01    1.7943E-01    1.8550E-03
  0.590    1.8505E-01    1.8315E-01    1.8980E-03
  0.600    1.8885E-01    1.8691E-01    1.9416E-03
  0.610    1.9268E-01    1.9070E-01    1.9858E-03
  0.620    1.9656E-01    1.9453E-01    2.0307E-03
  0.630    2.0048E-01    1.9840E-01    2.0763E-03
  0.640    2.0444E-01    2.0232E-01    2.1227E-03
  0.650    2.0844E-01    2.0627E-01    2.1697E-03
  0.660    2.1249E-01    2.1027E-01    2.2175E-03
  0.670    2.1659E-01    2.1432E-01    2.2661E-03
  0.680    2.2073E-01    2.1842E-01    2.3156E-03
  0.690    2.2493E-01    2.2256E-01    2.3658E-03
  0.700    2.2918E-01    2.2676E-01    2.4170E-03
  0.710    2.3348E-01    2.3101E-01    2.4691E-03
  0.720    2.3784E-01    2.3532E-01    2.5221E-03
  0.730    2.4226E-01    2.3968E-01    2.5761E-03
  0.740    2.4674E-01    2.4411E-01    2.6311E-03
  0.750    2.5128E-01    2.4859E-01    2.6872E-03
  0.760    2.5589E-01    2.5314E-01    2.7444E-03
  0.770    2.6057E-01    2.5776E-01    2.8027E-03
  0.780    2.6531E-01    2.6245E-01    2.8622E-03
  0.790    2.7014E-01    2.6721E-01    2.9230E-03
  0.800    2.7504E-01    2.7205E-01    2.9851E-03
  0.810    2.8002E-01    2.7697E-01    3.0485E-03
  0.820    2.8508E-01    2.8197E-01    3.1134E-03
  0.830    2.9023E-01    2.8705E-01    3.1797E-03
  0.840    2.9548E-01    2.9223E-01    3.2475E-03
  0.850    3.0082E-01    2.9750E-01    3.3169E-03
  0.860    3.0626E-01    3.0287E-01    3.3881E-03
  0.870    3.1180E-01    3.0834E-01    3.4610E-03
  0.880    3.1745E-01    3.1392E-01    3.5357E-03
  0.890    3.2322E-01    3.1961E-01    3.6124E-03
  0.900    3.2911E-01    3.2542E-01    3.6911E-03
  0.910    3.3513E-01    3.3136E-01    3.7719E-03
  0.920    3.4128E-01    3.3742E-01    3.8549E-03
  0.930    3.4756E-01    3.4362E-01    3.9403E-03
  0.940    3.5400E-01    3.4997E-01    4.0282E-03
  0.950    3.6059E-01    3.5647E-01    4.1187E-03
  0.960    3.6734E-01    3.6313E-01    4.2119E-03
  0.970    3.7427E-01    3.6996E-01    4.3081E-03
  0.980    3.8137E-01    3.7697E-01    4.4073E-03
  0.990    3.8867E-01    3.8416E-01    4.5097E-03
  1.000    3.9618E-01    3.9156E-01    4.6156E-03
