 Curly R     I/F(total)  I/F(solar)   I/F(saturn)
 ---------------------------------------------------
  0.010    2.8163E-03    2.7902E-03    2.6102E-05
  0.020    5.6383E-03    5.5859E-03    5.2331E-05
  0.030    8.4660E-03    8.3874E-03    7.8691E-05
  0.040    1.1300E-02    1.1195E-02    1.0519E-04
  0.050    1.4140E-02    1.4008E-02    1.3182E-04
  0.060    1.6987E-02    1.6828E-02    1.5859E-04
  0.070    1.9840E-02    1.9655E-02    1.8550E-04
  0.080    2.2701E-02    2.2488E-02    2.1256E-04
  0.090    2.5569E-02    2.5329E-02    2.3977E-04
  0.100    2.8444E-02    2.8177E-02    2.6713E-04
  0.110    3.1327E-02    3.1033E-02    2.9465E-04
  0.120    3.4219E-02    3.3897E-02    3.2233E-04
  0.130    3.7119E-02    3.6769E-02    3.5017E-04
  0.140    4.0027E-02    3.9649E-02    3.7819E-04
  0.150    4.2945E-02    4.2538E-02    4.0637E-04
  0.160    4.5871E-02    4.5437E-02    4.3473E-04
  0.170    4.8808E-02    4.8344E-02    4.6327E-04
  0.180    5.1754E-02    5.1262E-02    4.9200E-04
  0.190    5.4710E-02    5.4189E-02    5.2091E-04
  0.200    5.7677E-02    5.7127E-02    5.5002E-04
  0.210    6.0655E-02    6.0075E-02    5.7933E-04
  0.220    6.3644E-02    6.3035E-02    6.0884E-04
  0.230    6.6644E-02    6.6006E-02    6.3856E-04
  0.240    6.9656E-02    6.8988E-02    6.6849E-04
  0.250    7.2681E-02    7.1982E-02    6.9864E-04
  0.260    7.5718E-02    7.4989E-02    7.2901E-04
  0.270    7.8769E-02    7.8009E-02    7.5961E-04
  0.280    8.1832E-02    8.1042E-02    7.9045E-04
  0.290    8.4910E-02    8.4088E-02    8.2153E-04
  0.300    8.8001E-02    8.7149E-02    8.5286E-04
  0.310    9.1108E-02    9.0223E-02    8.8444E-04
  0.320    9.4229E-02    9.3313E-02    9.1628E-04
  0.330    9.7366E-02    9.6418E-02    9.4838E-04
  0.340    1.0052E-01    9.9539E-02    9.8076E-04
  0.350    1.0369E-01    1.0268E-01    1.0134E-03
  0.360    1.0688E-01    1.0583E-01    1.0464E-03
  0.370    1.1008E-01    1.0900E-01    1.0796E-03
  0.380    1.1330E-01    1.1219E-01    1.1132E-03
  0.390    1.1654E-01    1.1539E-01    1.1470E-03
  0.400    1.1980E-01    1.1862E-01    1.1812E-03
  0.410    1.2308E-01    1.2186E-01    1.2157E-03
  0.420    1.2638E-01    1.2513E-01    1.2506E-03
  0.430    1.2970E-01    1.2841E-01    1.2858E-03
  0.440    1.3304E-01    1.3172E-01    1.3213E-03
  0.450    1.3641E-01    1.3505E-01    1.3572E-03
  0.460    1.3979E-01    1.3840E-01    1.3935E-03
  0.470    1.4320E-01    1.4177E-01    1.4302E-03
  0.480    1.4664E-01    1.4517E-01    1.4673E-03
  0.490    1.5010E-01    1.4859E-01    1.5048E-03
  0.500    1.5358E-01    1.5204E-01    1.5427E-03
  0.510    1.5709E-01    1.5551E-01    1.5810E-03
  0.520    1.6063E-01    1.5901E-01    1.6198E-03
  0.530    1.6420E-01    1.6254E-01    1.6591E-03
  0.540    1.6780E-01    1.6610E-01    1.6988E-03
  0.550    1.7142E-01    1.6969E-01    1.7391E-03
  0.560    1.7508E-01    1.7330E-01    1.7798E-03
  0.570    1.7877E-01    1.7695E-01    1.8211E-03
  0.580    1.8249E-01    1.8063E-01    1.8629E-03
  0.590    1.8625E-01    1.8435E-01    1.9052E-03
  0.600    1.9004E-01    1.8810E-01    1.9481E-03
  0.610    1.9387E-01    1.9188E-01    1.9916E-03
  0.620    1.9774E-01    1.9570E-01    2.0358E-03
  0.630    2.0164E-01    1.9956E-01    2.0805E-03
  0.640    2.0559E-01    2.0346E-01    2.1259E-03
  0.650    2.0958E-01    2.0741E-01    2.1720E-03
  0.660    2.1361E-01    2.1139E-01    2.2188E-03
  0.670    2.1768E-01    2.1542E-01    2.2663E-03
  0.680    2.2180E-01    2.1949E-01    2.3146E-03
  0.690    2.2597E-01    2.2361E-01    2.3636E-03
  0.700    2.3019E-01    2.2778E-01    2.4135E-03
  0.710    2.3447E-01    2.3200E-01    2.4641E-03
  0.720    2.3879E-01    2.3627E-01    2.5157E-03
  0.730    2.4317E-01    2.4060E-01    2.5681E-03
  0.740    2.4761E-01    2.4499E-01    2.6215E-03
  0.750    2.5211E-01    2.4943E-01    2.6758E-03
  0.760    2.5667E-01    2.5394E-01    2.7312E-03
  0.770    2.6130E-01    2.5851E-01    2.7875E-03
  0.780    2.6599E-01    2.6314E-01    2.8450E-03
  0.790    2.7075E-01    2.6785E-01    2.9036E-03
  0.800    2.7559E-01    2.7263E-01    2.9634E-03
  0.810    2.8051E-01    2.7748E-01    3.0244E-03
  0.820    2.8550E-01    2.8241E-01    3.0867E-03
  0.830    2.9058E-01    2.8743E-01    3.1503E-03
  0.840    2.9575E-01    2.9253E-01    3.2154E-03
  0.850    3.0100E-01    2.9772E-01    3.2818E-03
  0.860    3.0636E-01    3.0301E-01    3.3498E-03
  0.870    3.1181E-01    3.0839E-01    3.4194E-03
  0.880    3.1737E-01    3.1388E-01    3.4907E-03
  0.890    3.2304E-01    3.1948E-01    3.5637E-03
  0.900    3.2883E-01    3.2519E-01    3.6385E-03
  0.910    3.3474E-01    3.3102E-01    3.7153E-03
  0.920    3.4078E-01    3.3698E-01    3.7940E-03
  0.930    3.4695E-01    3.4308E-01    3.8749E-03
  0.940    3.5327E-01    3.4932E-01    3.9580E-03
  0.950    3.5974E-01    3.5570E-01    4.0435E-03
  0.960    3.6638E-01    3.6225E-01    4.1314E-03
  0.970    3.7318E-01    3.6896E-01    4.2219E-03
  0.980    3.8017E-01    3.7585E-01    4.3151E-03
  0.990    3.8734E-01    3.8293E-01    4.4113E-03
  1.000    3.9473E-01    3.9022E-01    4.5105E-03
