 Curly R     I/F(total)  I/F(solar)   I/F(saturn)
 ---------------------------------------------------
  0.010    2.8925E-03    2.8669E-03    2.5596E-05
  0.020    5.7909E-03    5.7396E-03    5.1328E-05
  0.030    8.6955E-03    8.6183E-03    7.7199E-05
  0.040    1.1607E-02    1.1503E-02    1.0321E-04
  0.050    1.4524E-02    1.4395E-02    1.2937E-04
  0.060    1.7449E-02    1.7293E-02    1.5568E-04
  0.070    2.0380E-02    2.0198E-02    1.8214E-04
  0.080    2.3320E-02    2.3111E-02    2.0876E-04
  0.090    2.6266E-02    2.6031E-02    2.3553E-04
  0.100    2.9221E-02    2.8959E-02    2.6247E-04
  0.110    3.2184E-02    3.1895E-02    2.8958E-04
  0.120    3.5156E-02    3.4839E-02    3.1685E-04
  0.130    3.8136E-02    3.7792E-02    3.4431E-04
  0.140    4.1126E-02    4.0754E-02    3.7194E-04
  0.150    4.4125E-02    4.3725E-02    3.9975E-04
  0.160    4.7133E-02    4.6705E-02    4.2775E-04
  0.170    5.0152E-02    4.9696E-02    4.5595E-04
  0.180    5.3181E-02    5.2696E-02    4.8434E-04
  0.190    5.6220E-02    5.5707E-02    5.1293E-04
  0.200    5.9271E-02    5.8729E-02    5.4173E-04
  0.210    6.2333E-02    6.1762E-02    5.7073E-04
  0.220    6.5407E-02    6.4807E-02    5.9996E-04
  0.230    6.8492E-02    6.7863E-02    6.2940E-04
  0.240    7.1590E-02    7.0931E-02    6.5907E-04
  0.250    7.4701E-02    7.4012E-02    6.8897E-04
  0.260    7.7826E-02    7.7106E-02    7.1911E-04
  0.270    8.0963E-02    8.0214E-02    7.4949E-04
  0.280    8.4115E-02    8.3335E-02    7.8012E-04
  0.290    8.7281E-02    8.6470E-02    8.1101E-04
  0.300    9.0462E-02    8.9620E-02    8.4216E-04
  0.310    9.3658E-02    9.2785E-02    8.7357E-04
  0.320    9.6870E-02    9.5965E-02    9.0526E-04
  0.330    1.0010E-01    9.9161E-02    9.3723E-04
  0.340    1.0334E-01    1.0237E-01    9.6949E-04
  0.350    1.0661E-01    1.0560E-01    1.0020E-03
  0.360    1.0988E-01    1.0885E-01    1.0349E-03
  0.370    1.1318E-01    1.1211E-01    1.0681E-03
  0.380    1.1650E-01    1.1540E-01    1.1016E-03
  0.390    1.1984E-01    1.1870E-01    1.1354E-03
  0.400    1.2319E-01    1.2202E-01    1.1695E-03
  0.410    1.2657E-01    1.2536E-01    1.2040E-03
  0.420    1.2996E-01    1.2873E-01    1.2389E-03
  0.430    1.3338E-01    1.3211E-01    1.2741E-03
  0.440    1.3682E-01    1.3551E-01    1.3097E-03
  0.450    1.4029E-01    1.3894E-01    1.3457E-03
  0.460    1.4378E-01    1.4239E-01    1.3820E-03
  0.470    1.4729E-01    1.4587E-01    1.4188E-03
  0.480    1.5083E-01    1.4937E-01    1.4560E-03
  0.490    1.5439E-01    1.5290E-01    1.4936E-03
  0.500    1.5798E-01    1.5645E-01    1.5317E-03
  0.510    1.6160E-01    1.6003E-01    1.5702E-03
  0.520    1.6524E-01    1.6363E-01    1.6092E-03
  0.530    1.6892E-01    1.6727E-01    1.6486E-03
  0.540    1.7262E-01    1.7093E-01    1.6886E-03
  0.550    1.7636E-01    1.7463E-01    1.7290E-03
  0.560    1.8013E-01    1.7836E-01    1.7700E-03
  0.570    1.8393E-01    1.8211E-01    1.8116E-03
  0.580    1.8776E-01    1.8591E-01    1.8536E-03
  0.590    1.9163E-01    1.8974E-01    1.8963E-03
  0.600    1.9554E-01    1.9360E-01    1.9396E-03
  0.610    1.9948E-01    1.9750E-01    1.9834E-03
  0.620    2.0347E-01    2.0144E-01    2.0279E-03
  0.630    2.0749E-01    2.0542E-01    2.0731E-03
  0.640    2.1155E-01    2.0943E-01    2.1189E-03
  0.650    2.1566E-01    2.1350E-01    2.1655E-03
  0.660    2.1981E-01    2.1760E-01    2.2127E-03
  0.670    2.2401E-01    2.2175E-01    2.2607E-03
  0.680    2.2826E-01    2.2595E-01    2.3095E-03
  0.690    2.3255E-01    2.3019E-01    2.3590E-03
  0.700    2.3690E-01    2.3449E-01    2.4094E-03
  0.710    2.4129E-01    2.3883E-01    2.4607E-03
  0.720    2.4575E-01    2.4323E-01    2.5128E-03
  0.730    2.5025E-01    2.4769E-01    2.5659E-03
  0.740    2.5482E-01    2.5220E-01    2.6199E-03
  0.750    2.5945E-01    2.5678E-01    2.6749E-03
  0.760    2.6414E-01    2.6141E-01    2.7310E-03
  0.770    2.6890E-01    2.6611E-01    2.7881E-03
  0.780    2.7373E-01    2.7088E-01    2.8464E-03
  0.790    2.7863E-01    2.7572E-01    2.9058E-03
  0.800    2.8360E-01    2.8063E-01    2.9664E-03
  0.810    2.8865E-01    2.8562E-01    3.0283E-03
  0.820    2.9378E-01    2.9068E-01    3.0915E-03
  0.830    2.9899E-01    2.9583E-01    3.1560E-03
  0.840    3.0429E-01    3.0107E-01    3.2220E-03
  0.850    3.0968E-01    3.0639E-01    3.2895E-03
  0.860    3.1517E-01    3.1181E-01    3.3586E-03
  0.870    3.2075E-01    3.1732E-01    3.4293E-03
  0.880    3.2644E-01    3.2294E-01    3.5017E-03
  0.890    3.3224E-01    3.2866E-01    3.5759E-03
  0.900    3.3815E-01    3.3450E-01    3.6521E-03
  0.910    3.4418E-01    3.4045E-01    3.7302E-03
  0.920    3.5034E-01    3.4653E-01    3.8103E-03
  0.930    3.5663E-01    3.5273E-01    3.8927E-03
  0.940    3.6305E-01    3.5907E-01    3.9774E-03
  0.950    3.6962E-01    3.6556E-01    4.0645E-03
  0.960    3.7635E-01    3.7219E-01    4.1543E-03
  0.970    3.8323E-01    3.7898E-01    4.2467E-03
  0.980    3.9028E-01    3.8594E-01    4.3420E-03
  0.990    3.9752E-01    3.9308E-01    4.4403E-03
