 Curly R     I/F(total)  I/F(solar)   I/F(saturn)
 ---------------------------------------------------
  0.010    2.8740E-03    2.8481E-03    2.5897E-05
  0.020    5.7535E-03    5.7016E-03    5.1924E-05
  0.030    8.6388E-03    8.5607E-03    7.8085E-05
  0.040    1.1530E-02    1.1426E-02    1.0438E-04
  0.050    1.4428E-02    1.4297E-02    1.3082E-04
  0.060    1.7332E-02    1.7174E-02    1.5740E-04
  0.070    2.0243E-02    2.0058E-02    1.8413E-04
  0.080    2.3160E-02    2.2949E-02    2.1102E-04
  0.090    2.6085E-02    2.5847E-02    2.3805E-04
  0.100    2.9017E-02    2.8752E-02    2.6524E-04
  0.110    3.1958E-02    3.1665E-02    2.9260E-04
  0.120    3.4906E-02    3.4585E-02    3.2012E-04
  0.130    3.7862E-02    3.7514E-02    3.4781E-04
  0.140    4.0827E-02    4.0451E-02    3.7567E-04
  0.150    4.3800E-02    4.3396E-02    4.0371E-04
  0.160    4.6783E-02    4.6351E-02    4.3193E-04
  0.170    4.9775E-02    4.9314E-02    4.6034E-04
  0.180    5.2776E-02    5.2287E-02    4.8894E-04
  0.190    5.5788E-02    5.5270E-02    5.1773E-04
  0.200    5.8810E-02    5.8263E-02    5.4672E-04
  0.210    6.1842E-02    6.1266E-02    5.7592E-04
  0.220    6.4885E-02    6.4280E-02    6.0533E-04
  0.230    6.7940E-02    6.7305E-02    6.3495E-04
  0.240    7.1006E-02    7.0341E-02    6.6479E-04
  0.250    7.4084E-02    7.3389E-02    6.9485E-04
  0.260    7.7174E-02    7.6449E-02    7.2514E-04
  0.270    8.0277E-02    7.9521E-02    7.5567E-04
  0.280    8.3393E-02    8.2606E-02    7.8644E-04
  0.290    8.6522E-02    8.5705E-02    8.1746E-04
  0.300    8.9665E-02    8.8816E-02    8.4873E-04
  0.310    9.2823E-02    9.1942E-02    8.8026E-04
  0.320    9.5994E-02    9.5082E-02    9.1205E-04
  0.330    9.9182E-02    9.8237E-02    9.4412E-04
  0.340    1.0238E-01    1.0141E-01    9.7647E-04
  0.350    1.0560E-01    1.0459E-01    1.0091E-03
  0.360    1.0884E-01    1.0780E-01    1.0420E-03
  0.370    1.1209E-01    1.1101E-01    1.0752E-03
  0.380    1.1536E-01    1.1425E-01    1.1088E-03
  0.390    1.1865E-01    1.1750E-01    1.1426E-03
  0.400    1.2195E-01    1.2077E-01    1.1768E-03
  0.410    1.2528E-01    1.2406E-01    1.2113E-03
  0.420    1.2862E-01    1.2737E-01    1.2462E-03
  0.430    1.3198E-01    1.3070E-01    1.2814E-03
  0.440    1.3537E-01    1.3405E-01    1.3169E-03
  0.450    1.3878E-01    1.3742E-01    1.3528E-03
  0.460    1.4220E-01    1.4081E-01    1.3892E-03
  0.470    1.4566E-01    1.4423E-01    1.4259E-03
  0.480    1.4913E-01    1.4767E-01    1.4629E-03
  0.490    1.5263E-01    1.5113E-01    1.5005E-03
  0.500    1.5615E-01    1.5461E-01    1.5384E-03
  0.510    1.5970E-01    1.5812E-01    1.5768E-03
  0.520    1.6327E-01    1.6166E-01    1.6156E-03
  0.530    1.6688E-01    1.6522E-01    1.6549E-03
  0.540    1.7051E-01    1.6881E-01    1.6946E-03
  0.550    1.7417E-01    1.7243E-01    1.7348E-03
  0.560    1.7785E-01    1.7608E-01    1.7756E-03
  0.570    1.8157E-01    1.7976E-01    1.8168E-03
  0.580    1.8533E-01    1.8347E-01    1.8586E-03
  0.590    1.8911E-01    1.8721E-01    1.9010E-03
  0.600    1.9293E-01    1.9098E-01    1.9439E-03
  0.610    1.9678E-01    1.9479E-01    1.9874E-03
  0.620    2.0067E-01    1.9864E-01    2.0315E-03
  0.630    2.0459E-01    2.0252E-01    2.0762E-03
  0.640    2.0856E-01    2.0643E-01    2.1215E-03
  0.650    2.1256E-01    2.1039E-01    2.1675E-03
  0.660    2.1660E-01    2.1439E-01    2.2142E-03
  0.670    2.2069E-01    2.1843E-01    2.2616E-03
  0.680    2.2482E-01    2.2251E-01    2.3098E-03
  0.690    2.2900E-01    2.2664E-01    2.3587E-03
  0.700    2.3322E-01    2.3082E-01    2.4084E-03
  0.710    2.3750E-01    2.3504E-01    2.4588E-03
  0.720    2.4182E-01    2.3931E-01    2.5102E-03
  0.730    2.4620E-01    2.4363E-01    2.5624E-03
  0.740    2.5063E-01    2.4801E-01    2.6155E-03
  0.750    2.5511E-01    2.5244E-01    2.6695E-03
  0.760    2.5966E-01    2.5693E-01    2.7245E-03
  0.770    2.6426E-01    2.6148E-01    2.7805E-03
  0.780    2.6893E-01    2.6610E-01    2.8376E-03
  0.790    2.7367E-01    2.7077E-01    2.8957E-03
  0.800    2.7847E-01    2.7552E-01    2.9550E-03
  0.810    2.8335E-01    2.8033E-01    3.0154E-03
  0.820    2.8830E-01    2.8522E-01    3.0771E-03
  0.830    2.9333E-01    2.9019E-01    3.1400E-03
  0.840    2.9844E-01    2.9523E-01    3.2043E-03
  0.850    3.0363E-01    3.0036E-01    3.2700E-03
  0.860    3.0891E-01    3.0557E-01    3.3371E-03
  0.870    3.1428E-01    3.1088E-01    3.4058E-03
  0.880    3.1975E-01    3.1628E-01    3.4760E-03
  0.890    3.2532E-01    3.2177E-01    3.5479E-03
  0.900    3.3100E-01    3.2738E-01    3.6215E-03
  0.910    3.3678E-01    3.3309E-01    3.6969E-03
  0.920    3.4269E-01    3.3891E-01    3.7743E-03
