 Curly R     I/F(total)  I/F(solar)   I/F(saturn)
 ---------------------------------------------------
  0.010    2.8916E-03    2.8662E-03    2.5436E-05
  0.020    5.7888E-03    5.7378E-03    5.0998E-05
  0.030    8.6917E-03    8.6150E-03    7.6689E-05
  0.040    1.1601E-02    1.1498E-02    1.0251E-04
  0.050    1.4516E-02    1.4387E-02    1.2847E-04
  0.060    1.7437E-02    1.7283E-02    1.5457E-04
  0.070    2.0366E-02    2.0185E-02    1.8081E-04
  0.080    2.3301E-02    2.3094E-02    2.0719E-04
  0.090    2.6243E-02    2.6010E-02    2.3373E-04
  0.100    2.9193E-02    2.8933E-02    2.6042E-04
  0.110    3.2151E-02    3.1864E-02    2.8726E-04
  0.120    3.5117E-02    3.4802E-02    3.1427E-04
  0.130    3.8090E-02    3.7749E-02    3.4144E-04
  0.140    4.1073E-02    4.0704E-02    3.6878E-04
  0.150    4.4064E-02    4.3668E-02    3.9629E-04
  0.160    4.7064E-02    4.6640E-02    4.2398E-04
  0.170    5.0074E-02    4.9622E-02    4.5186E-04
  0.180    5.3093E-02    5.2614E-02    4.7992E-04
  0.190    5.6123E-02    5.5615E-02    5.0817E-04
  0.200    5.9163E-02    5.8626E-02    5.3661E-04
  0.210    6.2213E-02    6.1648E-02    5.6526E-04
  0.220    6.5274E-02    6.4680E-02    5.9411E-04
  0.230    6.8347E-02    6.7724E-02    6.2317E-04
  0.240    7.1431E-02    7.0779E-02    6.5245E-04
  0.250    7.4528E-02    7.3846E-02    6.8195E-04
  0.260    7.7637E-02    7.6925E-02    7.1168E-04
  0.270    8.0758E-02    8.0016E-02    7.4164E-04
  0.280    8.3893E-02    8.3121E-02    7.7183E-04
  0.290    8.7041E-02    8.6239E-02    8.0228E-04
  0.300    9.0203E-02    8.9370E-02    8.3297E-04
  0.310    9.3380E-02    9.2516E-02    8.6392E-04
  0.320    9.6571E-02    9.5676E-02    8.9514E-04
  0.330    9.9778E-02    9.8851E-02    9.2662E-04
  0.340    1.0300E-01    1.0204E-01    9.5839E-04
  0.350    1.0624E-01    1.0525E-01    9.9044E-04
  0.360    1.0949E-01    1.0847E-01    1.0228E-03
  0.370    1.1277E-01    1.1171E-01    1.0554E-03
  0.380    1.1606E-01    1.1497E-01    1.0884E-03
  0.390    1.1936E-01    1.1824E-01    1.1216E-03
  0.400    1.2269E-01    1.2154E-01    1.1552E-03
  0.410    1.2604E-01    1.2485E-01    1.1892E-03
  0.420    1.2940E-01    1.2818E-01    1.2234E-03
  0.430    1.3279E-01    1.3153E-01    1.2580E-03
  0.440    1.3620E-01    1.3490E-01    1.2930E-03
  0.450    1.3963E-01    1.3830E-01    1.3284E-03
  0.460    1.4308E-01    1.4171E-01    1.3641E-03
  0.470    1.4655E-01    1.4515E-01    1.4003E-03
  0.480    1.5005E-01    1.4861E-01    1.4368E-03
  0.490    1.5357E-01    1.5210E-01    1.4737E-03
  0.500    1.5712E-01    1.5561E-01    1.5111E-03
  0.510    1.6069E-01    1.5914E-01    1.5489E-03
  0.520    1.6429E-01    1.6270E-01    1.5872E-03
  0.530    1.6792E-01    1.6629E-01    1.6260E-03
  0.540    1.7158E-01    1.6991E-01    1.6652E-03
  0.550    1.7526E-01    1.7356E-01    1.7049E-03
  0.560    1.7898E-01    1.7723E-01    1.7451E-03
  0.570    1.8272E-01    1.8094E-01    1.7859E-03
  0.580    1.8650E-01    1.8467E-01    1.8272E-03
  0.590    1.9031E-01    1.8844E-01    1.8690E-03
  0.600    1.9416E-01    1.9224E-01    1.9115E-03
  0.610    1.9804E-01    1.9608E-01    1.9545E-03
  0.620    2.0195E-01    1.9995E-01    1.9982E-03
  0.630    2.0591E-01    2.0386E-01    2.0424E-03
  0.640    2.0990E-01    2.0781E-01    2.0874E-03
  0.650    2.1393E-01    2.1180E-01    2.1330E-03
  0.660    2.1801E-01    2.1583E-01    2.1793E-03
  0.670    2.2212E-01    2.1990E-01    2.2263E-03
  0.680    2.2629E-01    2.2401E-01    2.2741E-03
  0.690    2.3049E-01    2.2817E-01    2.3227E-03
  0.700    2.3475E-01    2.3238E-01    2.3721E-03
  0.710    2.3905E-01    2.3663E-01    2.4223E-03
  0.720    2.4340E-01    2.4093E-01    2.4734E-03
  0.730    2.4781E-01    2.4529E-01    2.5253E-03
  0.740    2.5227E-01    2.4969E-01    2.5782E-03
  0.750    2.5679E-01    2.5416E-01    2.6321E-03
  0.760    2.6136E-01    2.5868E-01    2.6869E-03
  0.770    2.6600E-01    2.6326E-01    2.7428E-03
  0.780    2.7070E-01    2.6790E-01    2.7998E-03
  0.790    2.7546E-01    2.7260E-01    2.8579E-03
  0.800    2.8029E-01    2.7738E-01    2.9172E-03
  0.810    2.8520E-01    2.8222E-01    2.9777E-03
  0.820    2.9017E-01    2.8713E-01    3.0395E-03
  0.830    2.9522E-01    2.9212E-01    3.1026E-03
  0.840    3.0036E-01    2.9719E-01    3.1671E-03
  0.850    3.0557E-01    3.0234E-01    3.2330E-03
  0.860    3.1087E-01    3.0757E-01    3.3005E-03
  0.870    3.1626E-01    3.1289E-01    3.3695E-03
  0.880    3.2174E-01    3.1830E-01    3.4402E-03
  0.890    3.2732E-01    3.2381E-01    3.5126E-03
  0.900    3.3300E-01    3.2942E-01    3.5868E-03
