 Curly R     I/F(total)  I/F(solar)   I/F(saturn)
 ---------------------------------------------------
  0.010    2.8402E-03    2.8149E-03    2.5296E-05
  0.020    5.6860E-03    5.6353E-03    5.0718E-05
  0.030    8.5377E-03    8.4615E-03    7.6268E-05
  0.040    1.1396E-02    1.1294E-02    1.0195E-04
  0.050    1.4260E-02    1.4132E-02    1.2777E-04
  0.060    1.7130E-02    1.6977E-02    1.5372E-04
  0.070    2.0008E-02    1.9828E-02    1.7982E-04
  0.080    2.2892E-02    2.2686E-02    2.0606E-04
  0.090    2.5784E-02    2.5552E-02    2.3245E-04
  0.100    2.8684E-02    2.8425E-02    2.5899E-04
  0.110    3.1591E-02    3.1305E-02    2.8569E-04
  0.120    3.4507E-02    3.4194E-02    3.1255E-04
  0.130    3.7430E-02    3.7091E-02    3.3957E-04
  0.140    4.0363E-02    3.9996E-02    3.6676E-04
  0.150    4.3304E-02    4.2910E-02    3.9412E-04
  0.160    4.6255E-02    4.5833E-02    4.2165E-04
  0.170    4.9215E-02    4.8766E-02    4.4937E-04
  0.180    5.2185E-02    5.1708E-02    4.7727E-04
  0.190    5.5166E-02    5.4660E-02    5.0536E-04
  0.200    5.8156E-02    5.7623E-02    5.3364E-04
  0.210    6.1158E-02    6.0596E-02    5.6212E-04
  0.220    6.4171E-02    6.3580E-02    5.9081E-04
  0.230    6.7195E-02    6.6575E-02    6.1970E-04
  0.240    7.0231E-02    6.9582E-02    6.4880E-04
  0.250    7.3279E-02    7.2601E-02    6.7812E-04
  0.260    7.6340E-02    7.5632E-02    7.0767E-04
  0.270    7.9414E-02    7.8676E-02    7.3744E-04
  0.280    8.2501E-02    8.1733E-02    7.6745E-04
  0.290    8.5602E-02    8.4804E-02    7.9770E-04
  0.300    8.8717E-02    8.7888E-02    8.2820E-04
  0.310    9.1846E-02    9.0987E-02    8.5895E-04
  0.320    9.4991E-02    9.4101E-02    8.8996E-04
  0.330    9.8151E-02    9.7230E-02    9.2123E-04
  0.340    1.0133E-01    1.0037E-01    9.5277E-04
  0.350    1.0452E-01    1.0353E-01    9.8460E-04
  0.360    1.0773E-01    1.0671E-01    1.0167E-03
  0.370    1.1095E-01    1.0991E-01    1.0491E-03
  0.380    1.1420E-01    1.1312E-01    1.0818E-03
  0.390    1.1746E-01    1.1635E-01    1.1148E-03
  0.400    1.2074E-01    1.1960E-01    1.1482E-03
  0.410    1.2404E-01    1.2286E-01    1.1818E-03
  0.420    1.2737E-01    1.2615E-01    1.2158E-03
  0.430    1.3071E-01    1.2946E-01    1.2501E-03
  0.440    1.3407E-01    1.3279E-01    1.2848E-03
  0.450    1.3746E-01    1.3614E-01    1.3199E-03
  0.460    1.4086E-01    1.3951E-01    1.3553E-03
  0.470    1.4430E-01    1.4290E-01    1.3911E-03
  0.480    1.4775E-01    1.4632E-01    1.4273E-03
  0.490    1.5123E-01    1.4977E-01    1.4639E-03
  0.500    1.5474E-01    1.5324E-01    1.5009E-03
  0.510    1.5827E-01    1.5673E-01    1.5383E-03
  0.520    1.6183E-01    1.6025E-01    1.5762E-03
  0.530    1.6541E-01    1.6380E-01    1.6145E-03
  0.540    1.6903E-01    1.6738E-01    1.6533E-03
  0.550    1.7268E-01    1.7098E-01    1.6926E-03
  0.560    1.7635E-01    1.7462E-01    1.7323E-03
  0.570    1.8006E-01    1.7829E-01    1.7726E-03
  0.580    1.8380E-01    1.8199E-01    1.8134E-03
  0.590    1.8757E-01    1.8572E-01    1.8547E-03
  0.600    1.9138E-01    1.8949E-01    1.8966E-03
  0.610    1.9523E-01    1.9329E-01    1.9390E-03
  0.620    1.9911E-01    1.9713E-01    1.9820E-03
  0.630    2.0303E-01    2.0101E-01    2.0257E-03
  0.640    2.0699E-01    2.0492E-01    2.0700E-03
  0.650    2.1099E-01    2.0888E-01    2.1149E-03
  0.660    2.1504E-01    2.1288E-01    2.1605E-03
  0.670    2.1913E-01    2.1692E-01    2.2067E-03
  0.680    2.2326E-01    2.2101E-01    2.2537E-03
  0.690    2.2744E-01    2.2514E-01    2.3015E-03
  0.700    2.3167E-01    2.2932E-01    2.3500E-03
  0.710    2.3595E-01    2.3355E-01    2.3992E-03
  0.720    2.4029E-01    2.3784E-01    2.4494E-03
  0.730    2.4468E-01    2.4218E-01    2.5003E-03
  0.740    2.4912E-01    2.4657E-01    2.5521E-03
  0.750    2.5362E-01    2.5102E-01    2.6049E-03
  0.760    2.5819E-01    2.5553E-01    2.6586E-03
  0.770    2.6282E-01    2.6010E-01    2.7132E-03
  0.780    2.6751E-01    2.6474E-01    2.7689E-03
  0.790    2.7227E-01    2.6945E-01    2.8257E-03
  0.800    2.7711E-01    2.7422E-01    2.8835E-03
  0.810    2.8202E-01    2.7907E-01    2.9425E-03
  0.820    2.8700E-01    2.8400E-01    3.0027E-03
  0.830    2.9207E-01    2.8901E-01    3.0641E-03
  0.840    2.9722E-01    2.9410E-01    3.1268E-03
  0.850    3.0246E-01    2.9927E-01    3.1909E-03
  0.860    3.0779E-01    3.0454E-01    3.2564E-03
  0.870    3.1322E-01    3.0990E-01    3.3234E-03
  0.880    3.1875E-01    3.1536E-01    3.3919E-03
  0.890    3.2439E-01    3.2092E-01    3.4620E-03
  0.900    3.3013E-01    3.2660E-01    3.5338E-03
  0.910    3.3599E-01    3.3238E-01    3.6073E-03
  0.920    3.4197E-01    3.3829E-01    3.6828E-03
  0.930    3.4808E-01    3.4432E-01    3.7601E-03
  0.940    3.5432E-01    3.5048E-01    3.8396E-03
  0.950    3.6071E-01    3.5679E-01    3.9212E-03
  0.960    3.6724E-01    3.6324E-01    4.0051E-03
  0.970    3.7393E-01    3.6984E-01    4.0914E-03
  0.980    3.8078E-01    3.7660E-01    4.1802E-03
  0.990    3.8781E-01    3.8354E-01    4.2717E-03
  1.000    3.9502E-01    3.9066E-01    4.3661E-03
