 Curly R     I/F(total)  I/F(solar)   I/F(saturn)
 ---------------------------------------------------
  0.010    2.8639E-03    2.8391E-03    2.4808E-05
  0.020    5.7333E-03    5.6835E-03    4.9745E-05
  0.030    8.6082E-03    8.5334E-03    7.4815E-05
  0.040    1.1489E-02    1.1389E-02    1.0002E-04
  0.050    1.4376E-02    1.4250E-02    1.2537E-04
  0.060    1.7269E-02    1.7118E-02    1.5085E-04
  0.070    2.0168E-02    1.9992E-02    1.7648E-04
  0.080    2.3075E-02    2.2872E-02    2.0227E-04
  0.090    2.5988E-02    2.5760E-02    2.2820E-04
  0.100    2.8909E-02    2.8654E-02    2.5429E-04
  0.110    3.1837E-02    3.1556E-02    2.8054E-04
  0.120    3.4773E-02    3.4466E-02    3.0695E-04
  0.130    3.7717E-02    3.7383E-02    3.3353E-04
  0.140    4.0669E-02    4.0309E-02    3.6028E-04
  0.150    4.3630E-02    4.3242E-02    3.8721E-04
  0.160    4.6599E-02    4.6185E-02    4.1432E-04
  0.170    4.9578E-02    4.9137E-02    4.4161E-04
  0.180    5.2567E-02    5.2098E-02    4.6908E-04
  0.190    5.5565E-02    5.5068E-02    4.9676E-04
  0.200    5.8573E-02    5.8049E-02    5.2463E-04
  0.210    6.1592E-02    6.1039E-02    5.5270E-04
  0.220    6.4621E-02    6.4040E-02    5.8098E-04
  0.230    6.7662E-02    6.7052E-02    6.0947E-04
  0.240    7.0714E-02    7.0076E-02    6.3818E-04
  0.250    7.3777E-02    7.3110E-02    6.6711E-04
  0.260    7.6853E-02    7.6157E-02    6.9627E-04
  0.270    7.9941E-02    7.9216E-02    7.2566E-04
  0.280    8.3043E-02    8.2287E-02    7.5530E-04
  0.290    8.6157E-02    8.5372E-02    7.8518E-04
  0.300    8.9285E-02    8.8470E-02    8.1531E-04
  0.310    9.2427E-02    9.1582E-02    8.4570E-04
  0.320    9.5584E-02    9.4708E-02    8.7636E-04
  0.330    9.8756E-02    9.7848E-02    9.0729E-04
  0.340    1.0194E-01    1.0100E-01    9.3850E-04
  0.350    1.0515E-01    1.0418E-01    9.6999E-04
  0.360    1.0836E-01    1.0736E-01    1.0018E-03
  0.370    1.1160E-01    1.1057E-01    1.0339E-03
  0.380    1.1485E-01    1.1379E-01    1.0663E-03
  0.390    1.1812E-01    1.1703E-01    1.0990E-03
  0.400    1.2141E-01    1.2028E-01    1.1320E-03
  0.410    1.2472E-01    1.2356E-01    1.1654E-03
  0.420    1.2805E-01    1.2685E-01    1.1991E-03
  0.430    1.3140E-01    1.3016E-01    1.2332E-03
  0.440    1.3477E-01    1.3350E-01    1.2676E-03
  0.450    1.3816E-01    1.3685E-01    1.3024E-03
  0.460    1.4157E-01    1.4023E-01    1.3376E-03
  0.470    1.4500E-01    1.4363E-01    1.3732E-03
  0.480    1.4846E-01    1.4705E-01    1.4092E-03
  0.490    1.5194E-01    1.5050E-01    1.4456E-03
  0.500    1.5545E-01    1.5397E-01    1.4824E-03
  0.510    1.5898E-01    1.5746E-01    1.5197E-03
  0.520    1.6254E-01    1.6098E-01    1.5574E-03
  0.530    1.6612E-01    1.6453E-01    1.5956E-03
  0.540    1.6974E-01    1.6810E-01    1.6343E-03
  0.550    1.7338E-01    1.7171E-01    1.6735E-03
  0.560    1.7705E-01    1.7534E-01    1.7131E-03
  0.570    1.8076E-01    1.7900E-01    1.7533E-03
  0.580    1.8449E-01    1.8270E-01    1.7941E-03
  0.590    1.8826E-01    1.8642E-01    1.8354E-03
  0.600    1.9206E-01    1.9018E-01    1.8773E-03
  0.610    1.9590E-01    1.9398E-01    1.9197E-03
  0.620    1.9977E-01    1.9781E-01    1.9628E-03
  0.630    2.0368E-01    2.0167E-01    2.0065E-03
  0.640    2.0763E-01    2.0558E-01    2.0509E-03
  0.650    2.1162E-01    2.0952E-01    2.0959E-03
  0.660    2.1565E-01    2.1351E-01    2.1417E-03
  0.670    2.1972E-01    2.1754E-01    2.1881E-03
  0.680    2.2384E-01    2.2161E-01    2.2353E-03
  0.690    2.2801E-01    2.2572E-01    2.2833E-03
  0.700    2.3222E-01    2.2989E-01    2.3321E-03
  0.710    2.3648E-01    2.3410E-01    2.3817E-03
  0.720    2.4079E-01    2.3836E-01    2.4321E-03
  0.730    2.4516E-01    2.4268E-01    2.4834E-03
  0.740    2.4958E-01    2.4705E-01    2.5357E-03
  0.750    2.5406E-01    2.5147E-01    2.5889E-03
  0.760    2.5860E-01    2.5596E-01    2.6430E-03
  0.770    2.6320E-01    2.6050E-01    2.6982E-03
  0.780    2.6787E-01    2.6511E-01    2.7545E-03
  0.790    2.7260E-01    2.6979E-01    2.8119E-03
  0.800    2.7741E-01    2.7454E-01    2.8704E-03
  0.810    2.8228E-01    2.7935E-01    2.9301E-03
  0.820    2.8723E-01    2.8424E-01    2.9911E-03
  0.830    2.9227E-01    2.8921E-01    3.0533E-03
  0.840    2.9738E-01    2.9426E-01    3.1169E-03
  0.850    3.0258E-01    2.9940E-01    3.1819E-03
  0.860    3.0787E-01    3.0463E-01    3.2484E-03
  0.870    3.1326E-01    3.0994E-01    3.3164E-03
  0.880    3.1875E-01    3.1536E-01    3.3861E-03
  0.890    3.2434E-01    3.2088E-01    3.4573E-03
  0.900    3.3003E-01    3.2650E-01    3.5304E-03
  0.910    3.3585E-01    3.3224E-01    3.6053E-03
  0.920    3.4178E-01    3.3810E-01    3.6821E-03
  0.930    3.4784E-01    3.4408E-01    3.7610E-03
  0.940    3.5403E-01    3.5019E-01    3.8419E-03
  0.950    3.6036E-01    3.5644E-01    3.9251E-03
  0.960    3.6684E-01    3.6283E-01    4.0107E-03
