 Curly R     I/F(total)  I/F(solar)   I/F(saturn)
 ---------------------------------------------------
  0.010    2.8103E-03    2.7844E-03    2.5873E-05
  0.020    5.6262E-03    5.5743E-03    5.1881E-05
  0.030    8.4481E-03    8.3701E-03    7.8028E-05
  0.040    1.1276E-02    1.1172E-02    1.0432E-04
  0.050    1.4111E-02    1.3980E-02    1.3075E-04
  0.060    1.6952E-02    1.6795E-02    1.5733E-04
  0.070    1.9800E-02    1.9616E-02    1.8407E-04
  0.080    2.2656E-02    2.2445E-02    2.1096E-04
  0.090    2.5519E-02    2.5281E-02    2.3802E-04
  0.100    2.8390E-02    2.8124E-02    2.6523E-04
  0.110    3.1269E-02    3.0976E-02    2.9262E-04
  0.120    3.4156E-02    3.3836E-02    3.2017E-04
  0.130    3.7052E-02    3.6704E-02    3.4791E-04
  0.140    3.9957E-02    3.9581E-02    3.7582E-04
  0.150    4.2872E-02    4.2468E-02    4.0392E-04
  0.160    4.5796E-02    4.5364E-02    4.3220E-04
  0.170    4.8730E-02    4.8269E-02    4.6069E-04
  0.180    5.1675E-02    5.1185E-02    4.8937E-04
  0.190    5.4630E-02    5.4111E-02    5.1825E-04
  0.200    5.7596E-02    5.7049E-02    5.4734E-04
  0.210    6.0573E-02    5.9997E-02    5.7665E-04
  0.220    6.3563E-02    6.2957E-02    6.0617E-04
  0.230    6.6564E-02    6.5928E-02    6.3592E-04
  0.240    6.9578E-02    6.8912E-02    6.6590E-04
  0.250    7.2605E-02    7.1909E-02    6.9611E-04
  0.260    7.5645E-02    7.4918E-02    7.2657E-04
  0.270    7.8699E-02    7.7941E-02    7.5727E-04
  0.280    8.1767E-02    8.0978E-02    7.8823E-04
  0.290    8.4849E-02    8.4030E-02    8.1945E-04
  0.300    8.7947E-02    8.7096E-02    8.5094E-04
  0.310    9.1060E-02    9.0177E-02    8.8270E-04
  0.320    9.4189E-02    9.3274E-02    9.1474E-04
  0.330    9.7334E-02    9.6387E-02    9.4707E-04
  0.340    1.0050E-01    9.9516E-02    9.7970E-04
  0.350    1.0368E-01    1.0266E-01    1.0126E-03
  0.360    1.0687E-01    1.0583E-01    1.0459E-03
  0.370    1.1009E-01    1.0901E-01    1.0794E-03
  0.380    1.1332E-01    1.1221E-01    1.1133E-03
  0.390    1.1658E-01    1.1543E-01    1.1476E-03
  0.400    1.1985E-01    1.1867E-01    1.1821E-03
  0.410    1.2315E-01    1.2193E-01    1.2171E-03
  0.420    1.2647E-01    1.2521E-01    1.2524E-03
  0.430    1.2980E-01    1.2852E-01    1.2881E-03
  0.440    1.3317E-01    1.3184E-01    1.3241E-03
  0.450    1.3655E-01    1.3519E-01    1.3606E-03
  0.460    1.3996E-01    1.3856E-01    1.3975E-03
  0.470    1.4339E-01    1.4196E-01    1.4348E-03
  0.480    1.4685E-01    1.4538E-01    1.4725E-03
  0.490    1.5034E-01    1.4883E-01    1.5107E-03
  0.500    1.5385E-01    1.5230E-01    1.5493E-03
  0.510    1.5739E-01    1.5580E-01    1.5884E-03
  0.520    1.6096E-01    1.5933E-01    1.6280E-03
  0.530    1.6456E-01    1.6289E-01    1.6681E-03
  0.540    1.6819E-01    1.6648E-01    1.7087E-03
  0.550    1.7185E-01    1.7010E-01    1.7499E-03
  0.560    1.7555E-01    1.7375E-01    1.7916E-03
  0.570    1.7927E-01    1.7744E-01    1.8339E-03
  0.580    1.8304E-01    1.8116E-01    1.8767E-03
  0.590    1.8683E-01    1.8491E-01    1.9202E-03
  0.600    1.9067E-01    1.8870E-01    1.9643E-03
  0.610    1.9454E-01    1.9253E-01    2.0091E-03
  0.620    1.9845E-01    1.9640E-01    2.0545E-03
  0.630    2.0240E-01    2.0030E-01    2.1006E-03
  0.640    2.0640E-01    2.0425E-01    2.1474E-03
  0.650    2.1044E-01    2.0824E-01    2.1950E-03
  0.660    2.1452E-01    2.1228E-01    2.2433E-03
  0.670    2.1865E-01    2.1635E-01    2.2924E-03
  0.680    2.2282E-01    2.2048E-01    2.3424E-03
  0.690    2.2705E-01    2.2466E-01    2.3932E-03
  0.700    2.3133E-01    2.2888E-01    2.4449E-03
  0.710    2.3566E-01    2.3316E-01    2.4975E-03
  0.720    2.4004E-01    2.3749E-01    2.5511E-03
  0.730    2.4448E-01    2.4188E-01    2.6056E-03
  0.740    2.4898E-01    2.4632E-01    2.6612E-03
  0.750    2.5355E-01    2.5083E-01    2.7179E-03
  0.760    2.5817E-01    2.5540E-01    2.7757E-03
  0.770    2.6286E-01    2.6003E-01    2.8346E-03
  0.780    2.6762E-01    2.6473E-01    2.8948E-03
  0.790    2.7245E-01    2.6950E-01    2.9562E-03
  0.800    2.7736E-01    2.7434E-01    3.0190E-03
  0.810    2.8234E-01    2.7926E-01    3.0832E-03
  0.820    2.8740E-01    2.8425E-01    3.1487E-03
  0.830    2.9255E-01    2.8933E-01    3.2159E-03
  0.840    2.9778E-01    2.9449E-01    3.2845E-03
  0.850    3.0310E-01    2.9975E-01    3.3549E-03
  0.860    3.0852E-01    3.0509E-01    3.4270E-03
  0.870    3.1403E-01    3.1053E-01    3.5009E-03
  0.880    3.1965E-01    3.1607E-01    3.5768E-03
  0.890    3.2537E-01    3.2172E-01    3.6547E-03
  0.900    3.3121E-01    3.2748E-01    3.7347E-03
  0.910    3.3717E-01    3.3335E-01    3.8170E-03
  0.920    3.4325E-01    3.3934E-01    3.9016E-03
  0.930    3.4945E-01    3.4547E-01    3.9888E-03
  0.940    3.5580E-01    3.5172E-01    4.0786E-03
  0.950    3.6229E-01    3.5811E-01    4.1712E-03
  0.960    3.6892E-01    3.6466E-01    4.2668E-03
  0.970    3.7572E-01    3.7135E-01    4.3656E-03
  0.980    3.8268E-01    3.7821E-01    4.4678E-03
  0.990    3.8982E-01    3.8524E-01    4.5735E-03
  1.000    3.9714E-01    3.9246E-01    4.6831E-03
