 Curly R     I/F(total)  I/F(solar)   I/F(saturn)
 ---------------------------------------------------
  0.010    2.8366E-03    2.8109E-03    2.5749E-05
  0.020    5.6789E-03    5.6273E-03    5.1629E-05
  0.030    8.5272E-03    8.4496E-03    7.7642E-05
  0.040    1.1382E-02    1.1278E-02    1.0379E-04
  0.050    1.4243E-02    1.4113E-02    1.3008E-04
  0.060    1.7110E-02    1.6954E-02    1.5652E-04
  0.070    1.9985E-02    1.9802E-02    1.8310E-04
  0.080    2.2867E-02    2.2657E-02    2.0984E-04
  0.090    2.5756E-02    2.5520E-02    2.3673E-04
  0.100    2.8654E-02    2.8390E-02    2.6377E-04
  0.110    3.1559E-02    3.1268E-02    2.9098E-04
  0.120    3.4472E-02    3.4154E-02    3.1836E-04
  0.130    3.7395E-02    3.7049E-02    3.4590E-04
  0.140    4.0326E-02    3.9952E-02    3.7362E-04
  0.150    4.3267E-02    4.2865E-02    4.0152E-04
  0.160    4.6217E-02    4.5787E-02    4.2960E-04
  0.170    4.9177E-02    4.8719E-02    4.5787E-04
  0.180    5.2147E-02    5.1661E-02    4.8633E-04
  0.190    5.5128E-02    5.4613E-02    5.1498E-04
  0.200    5.8120E-02    5.7576E-02    5.4384E-04
  0.210    6.1122E-02    6.0550E-02    5.7290E-04
  0.220    6.4137E-02    6.3535E-02    6.0218E-04
  0.230    6.7164E-02    6.6532E-02    6.3167E-04
  0.240    7.0202E-02    6.9541E-02    6.6138E-04
  0.250    7.3254E-02    7.2563E-02    6.9131E-04
  0.260    7.6319E-02    7.5597E-02    7.2148E-04
  0.270    7.9397E-02    7.8645E-02    7.5189E-04
  0.280    8.2489E-02    8.1706E-02    7.8254E-04
  0.290    8.5595E-02    8.4782E-02    8.1344E-04
  0.300    8.8717E-02    8.7872E-02    8.4460E-04
  0.310    9.1853E-02    9.0977E-02    8.7602E-04
  0.320    9.5005E-02    9.4098E-02    9.0771E-04
  0.330    9.8174E-02    9.7234E-02    9.3968E-04
  0.340    1.0136E-01    1.0039E-01    9.7193E-04
  0.350    1.0456E-01    1.0356E-01    1.0045E-03
  0.360    1.0778E-01    1.0674E-01    1.0373E-03
  0.370    1.1102E-01    1.0995E-01    1.0705E-03
  0.380    1.1428E-01    1.1317E-01    1.1039E-03
  0.390    1.1755E-01    1.1641E-01    1.1377E-03
  0.400    1.2085E-01    1.1968E-01    1.1718E-03
  0.410    1.2416E-01    1.2296E-01    1.2063E-03
  0.420    1.2750E-01    1.2626E-01    1.2411E-03
  0.430    1.3086E-01    1.2958E-01    1.2762E-03
  0.440    1.3424E-01    1.3293E-01    1.3117E-03
  0.450    1.3765E-01    1.3630E-01    1.3477E-03
  0.460    1.4107E-01    1.3969E-01    1.3840E-03
  0.470    1.4453E-01    1.4311E-01    1.4206E-03
  0.480    1.4800E-01    1.4655E-01    1.4578E-03
  0.490    1.5151E-01    1.5001E-01    1.4953E-03
  0.500    1.5504E-01    1.5350E-01    1.5333E-03
  0.510    1.5860E-01    1.5702E-01    1.5717E-03
  0.520    1.6218E-01    1.6057E-01    1.6106E-03
  0.530    1.6580E-01    1.6415E-01    1.6499E-03
  0.540    1.6944E-01    1.6775E-01    1.6897E-03
  0.550    1.7312E-01    1.7139E-01    1.7301E-03
  0.560    1.7683E-01    1.7506E-01    1.7710E-03
  0.570    1.8057E-01    1.7876E-01    1.8124E-03
  0.580    1.8435E-01    1.8249E-01    1.8543E-03
  0.590    1.8816E-01    1.8626E-01    1.8969E-03
  0.600    1.9201E-01    1.9007E-01    1.9400E-03
  0.610    1.9589E-01    1.9391E-01    1.9837E-03
  0.620    1.9982E-01    1.9779E-01    2.0281E-03
  0.630    2.0378E-01    2.0171E-01    2.0731E-03
  0.640    2.0779E-01    2.0567E-01    2.1187E-03
  0.650    2.1184E-01    2.0967E-01    2.1651E-03
  0.660    2.1593E-01    2.1372E-01    2.2122E-03
  0.670    2.2007E-01    2.1781E-01    2.2600E-03
  0.680    2.2426E-01    2.2195E-01    2.3086E-03
  0.690    2.2849E-01    2.2613E-01    2.3580E-03
  0.700    2.3278E-01    2.3037E-01    2.4083E-03
  0.710    2.3712E-01    2.3466E-01    2.4593E-03
  0.720    2.4151E-01    2.3900E-01    2.5113E-03
  0.730    2.4596E-01    2.4340E-01    2.5642E-03
  0.740    2.5047E-01    2.4786E-01    2.6181E-03
  0.750    2.5505E-01    2.5237E-01    2.6730E-03
  0.760    2.5968E-01    2.5695E-01    2.7289E-03
  0.770    2.6438E-01    2.6159E-01    2.7858E-03
  0.780    2.6915E-01    2.6631E-01    2.8439E-03
  0.790    2.7399E-01    2.7109E-01    2.9032E-03
  0.800    2.7890E-01    2.7594E-01    2.9637E-03
  0.810    2.8390E-01    2.8087E-01    3.0255E-03
  0.820    2.8897E-01    2.8588E-01    3.0886E-03
  0.830    2.9412E-01    2.9097E-01    3.1532E-03
  0.840    2.9936E-01    2.9615E-01    3.2191E-03
  0.850    3.0470E-01    3.0141E-01    3.2866E-03
  0.860    3.1013E-01    3.0677E-01    3.3557E-03
  0.870    3.1565E-01    3.1223E-01    3.4265E-03
  0.880    3.2129E-01    3.1779E-01    3.4991E-03
  0.890    3.2702E-01    3.2345E-01    3.5734E-03
  0.900    3.3288E-01    3.2923E-01    3.6498E-03
  0.910    3.3885E-01    3.3512E-01    3.7282E-03
  0.920    3.4495E-01    3.4114E-01    3.8087E-03
  0.930    3.5118E-01    3.4728E-01    3.8915E-03
  0.940    3.5754E-01    3.5356E-01    3.9767E-03
  0.950    3.6405E-01    3.5998E-01    4.0645E-03
  0.960    3.7071E-01    3.6656E-01    4.1549E-03
  0.970    3.7753E-01    3.7328E-01    4.2482E-03
  0.980    3.8452E-01    3.8017E-01    4.3445E-03
  0.990    3.9168E-01    3.8724E-01    4.4440E-03
  1.000    3.9903E-01    3.9449E-01    4.5469E-03
