 Curly R     I/F(total)  I/F(solar)   I/F(saturn)
 ---------------------------------------------------
  0.010    2.8843E-03    2.8587E-03    2.5669E-05
  0.020    5.7744E-03    5.7229E-03    5.1470E-05
  0.030    8.6703E-03    8.5929E-03    7.7407E-05
  0.040    1.1572E-02    1.1469E-02    1.0348E-04
  0.050    1.4481E-02    1.4351E-02    1.2970E-04
  0.060    1.7396E-02    1.7240E-02    1.5606E-04
  0.070    2.0318E-02    2.0135E-02    1.8257E-04
  0.080    2.3247E-02    2.3038E-02    2.0924E-04
  0.090    2.6183E-02    2.5947E-02    2.3606E-04
  0.100    2.9127E-02    2.8864E-02    2.6304E-04
  0.110    3.2079E-02    3.1789E-02    2.9018E-04
  0.120    3.5039E-02    3.4721E-02    3.1749E-04
  0.130    3.8007E-02    3.7662E-02    3.4497E-04
  0.140    4.0984E-02    4.0611E-02    3.7263E-04
  0.150    4.3970E-02    4.3569E-02    4.0047E-04
  0.160    4.6965E-02    4.6537E-02    4.2849E-04
  0.170    4.9970E-02    4.9513E-02    4.5670E-04
  0.180    5.2984E-02    5.2499E-02    4.8510E-04
  0.190    5.6009E-02    5.5495E-02    5.1370E-04
  0.200    5.9044E-02    5.8502E-02    5.4250E-04
  0.210    6.2090E-02    6.1518E-02    5.7151E-04
  0.220    6.5147E-02    6.4546E-02    6.0073E-04
  0.230    6.8216E-02    6.7585E-02    6.3017E-04
  0.240    7.1296E-02    7.0636E-02    6.5983E-04
  0.250    7.4389E-02    7.3699E-02    6.8972E-04
  0.260    7.7494E-02    7.6774E-02    7.1984E-04
  0.270    8.0612E-02    7.9861E-02    7.5020E-04
  0.280    8.3743E-02    8.2962E-02    7.8080E-04
  0.290    8.6888E-02    8.6076E-02    8.1166E-04
  0.300    9.0047E-02    8.9204E-02    8.4277E-04
  0.310    9.3221E-02    9.2347E-02    8.7415E-04
  0.320    9.6410E-02    9.5504E-02    9.0580E-04
  0.330    9.9614E-02    9.8676E-02    9.3773E-04
  0.340    1.0283E-01    1.0186E-01    9.6994E-04
  0.350    1.0607E-01    1.0507E-01    1.0024E-03
  0.360    1.0932E-01    1.0829E-01    1.0352E-03
  0.370    1.1259E-01    1.1153E-01    1.0683E-03
  0.380    1.1588E-01    1.1478E-01    1.1018E-03
  0.390    1.1919E-01    1.1805E-01    1.1355E-03
  0.400    1.2251E-01    1.2134E-01    1.1696E-03
  0.410    1.2586E-01    1.2465E-01    1.2040E-03
  0.420    1.2922E-01    1.2799E-01    1.2388E-03
  0.430    1.3261E-01    1.3134E-01    1.2739E-03
  0.440    1.3602E-01    1.3471E-01    1.3094E-03
  0.450    1.3945E-01    1.3810E-01    1.3453E-03
  0.460    1.4290E-01    1.4152E-01    1.3816E-03
  0.470    1.4637E-01    1.4495E-01    1.4182E-03
  0.480    1.4987E-01    1.4842E-01    1.4553E-03
  0.490    1.5339E-01    1.5190E-01    1.4928E-03
  0.500    1.5694E-01    1.5541E-01    1.5308E-03
  0.510    1.6052E-01    1.5895E-01    1.5692E-03
  0.520    1.6412E-01    1.6251E-01    1.6080E-03
  0.530    1.6775E-01    1.6610E-01    1.6473E-03
  0.540    1.7141E-01    1.6972E-01    1.6872E-03
  0.550    1.7510E-01    1.7337E-01    1.7275E-03
  0.560    1.7882E-01    1.7705E-01    1.7683E-03
  0.570    1.8257E-01    1.8076E-01    1.8097E-03
  0.580    1.8636E-01    1.8450E-01    1.8516E-03
  0.590    1.9017E-01    1.8828E-01    1.8941E-03
  0.600    1.9403E-01    1.9209E-01    1.9372E-03
  0.610    1.9792E-01    1.9593E-01    1.9809E-03
  0.620    2.0184E-01    1.9982E-01    2.0253E-03
  0.630    2.0581E-01    2.0374E-01    2.0702E-03
  0.640    2.0981E-01    2.0769E-01    2.1159E-03
  0.650    2.1386E-01    2.1169E-01    2.1622E-03
  0.660    2.1795E-01    2.1574E-01    2.2093E-03
  0.670    2.2208E-01    2.1982E-01    2.2571E-03
  0.680    2.2626E-01    2.2395E-01    2.3056E-03
  0.690    2.3048E-01    2.2813E-01    2.3550E-03
  0.700    2.3476E-01    2.3235E-01    2.4052E-03
  0.710    2.3909E-01    2.3663E-01    2.4562E-03
  0.720    2.4347E-01    2.4096E-01    2.5081E-03
  0.730    2.4790E-01    2.4534E-01    2.5609E-03
  0.740    2.5239E-01    2.4978E-01    2.6147E-03
  0.750    2.5695E-01    2.5428E-01    2.6694E-03
  0.760    2.6156E-01    2.5883E-01    2.7252E-03
  0.770    2.6624E-01    2.6345E-01    2.7821E-03
  0.780    2.7098E-01    2.6814E-01    2.8401E-03
  0.790    2.7580E-01    2.7290E-01    2.8992E-03
  0.800    2.8068E-01    2.7772E-01    2.9595E-03
  0.810    2.8565E-01    2.8263E-01    3.0211E-03
  0.820    2.9069E-01    2.8760E-01    3.0840E-03
  0.830    2.9581E-01    2.9267E-01    3.1482E-03
  0.840    3.0103E-01    2.9781E-01    3.2139E-03
  0.850    3.0633E-01    3.0305E-01    3.2811E-03
  0.860    3.1172E-01    3.0837E-01    3.3498E-03
  0.870    3.1722E-01    3.1380E-01    3.4202E-03
  0.880    3.2282E-01    3.1933E-01    3.4923E-03
  0.890    3.2853E-01    3.2496E-01    3.5661E-03
  0.900    3.3435E-01    3.3071E-01    3.6419E-03
  0.910    3.4030E-01    3.3658E-01    3.7197E-03
  0.920    3.4637E-01    3.4257E-01    3.7995E-03
  0.930    3.5257E-01    3.4869E-01    3.8815E-03
  0.940    3.5892E-01    3.5495E-01    3.9659E-03
  0.950    3.6541E-01    3.6136E-01    4.0526E-03
  0.960    3.7206E-01    3.6792E-01    4.1420E-03
  0.970    3.7888E-01    3.7465E-01    4.2341E-03
  0.980    3.8587E-01    3.8154E-01    4.3291E-03
  0.990    3.9305E-01    3.8863E-01    4.4271E-03
  1.000    4.0043E-01    3.9590E-01    4.5284E-03
