 Curly R     I/F(total)  I/F(solar)   I/F(saturn)
 ---------------------------------------------------
  0.010    2.8371E-03    2.8110E-03    2.6048E-05
  0.020    5.6797E-03    5.6275E-03    5.2222E-05
  0.030    8.5283E-03    8.4498E-03    7.8527E-05
  0.040    1.1383E-02    1.1278E-02    1.0496E-04
  0.050    1.4244E-02    1.4113E-02    1.3154E-04
  0.060    1.7112E-02    1.6953E-02    1.5825E-04
  0.070    1.9986E-02    1.9801E-02    1.8511E-04
  0.080    2.2868E-02    2.2656E-02    2.1212E-04
  0.090    2.5757E-02    2.5518E-02    2.3928E-04
  0.100    2.8654E-02    2.8388E-02    2.6660E-04
  0.110    3.1559E-02    3.1265E-02    2.9407E-04
  0.120    3.4472E-02    3.4151E-02    3.2171E-04
  0.130    3.7394E-02    3.7045E-02    3.4952E-04
  0.140    4.0325E-02    3.9948E-02    3.7750E-04
  0.150    4.3265E-02    4.2859E-02    4.0566E-04
  0.160    4.6215E-02    4.5781E-02    4.3399E-04
  0.170    4.9174E-02    4.8711E-02    4.6252E-04
  0.180    5.2143E-02    5.1652E-02    4.9124E-04
  0.190    5.5123E-02    5.4603E-02    5.2015E-04
  0.200    5.8114E-02    5.7565E-02    5.4927E-04
  0.210    6.1116E-02    6.0538E-02    5.7859E-04
  0.220    6.4130E-02    6.3522E-02    6.0812E-04
  0.230    6.7155E-02    6.6518E-02    6.3787E-04
  0.240    7.0193E-02    6.9526E-02    6.6785E-04
  0.250    7.3244E-02    7.2546E-02    6.9805E-04
  0.260    7.6308E-02    7.5579E-02    7.2849E-04
  0.270    7.9385E-02    7.8626E-02    7.5917E-04
  0.280    8.2476E-02    8.1686E-02    7.9010E-04
  0.290    8.5581E-02    8.4760E-02    8.2128E-04
  0.300    8.8702E-02    8.7849E-02    8.5272E-04
  0.310    9.1837E-02    9.0953E-02    8.8443E-04
  0.320    9.4988E-02    9.4072E-02    9.1641E-04
  0.330    9.8156E-02    9.7207E-02    9.4867E-04
  0.340    1.0134E-01    1.0036E-01    9.8123E-04
  0.350    1.0454E-01    1.0353E-01    1.0141E-03
  0.360    1.0776E-01    1.0671E-01    1.0472E-03
  0.370    1.1100E-01    1.0992E-01    1.0807E-03
  0.380    1.1425E-01    1.1314E-01    1.1145E-03
  0.390    1.1753E-01    1.1638E-01    1.1486E-03
  0.400    1.2082E-01    1.1964E-01    1.1831E-03
  0.410    1.2414E-01    1.2292E-01    1.2179E-03
  0.420    1.2748E-01    1.2622E-01    1.2531E-03
  0.430    1.3083E-01    1.2955E-01    1.2886E-03
  0.440    1.3422E-01    1.3289E-01    1.3246E-03
  0.450    1.3762E-01    1.3626E-01    1.3609E-03
  0.460    1.4105E-01    1.3965E-01    1.3976E-03
  0.470    1.4450E-01    1.4307E-01    1.4347E-03
  0.480    1.4798E-01    1.4651E-01    1.4723E-03
  0.490    1.5148E-01    1.4997E-01    1.5103E-03
  0.500    1.5501E-01    1.5346E-01    1.5487E-03
  0.510    1.5857E-01    1.5698E-01    1.5876E-03
  0.520    1.6216E-01    1.6053E-01    1.6270E-03
  0.530    1.6577E-01    1.6411E-01    1.6669E-03
  0.540    1.6942E-01    1.6771E-01    1.7073E-03
  0.550    1.7310E-01    1.7135E-01    1.7482E-03
  0.560    1.7681E-01    1.7502E-01    1.7897E-03
  0.570    1.8055E-01    1.7872E-01    1.8317E-03
  0.580    1.8433E-01    1.8246E-01    1.8743E-03
  0.590    1.8814E-01    1.8623E-01    1.9175E-03
  0.600    1.9199E-01    1.9003E-01    1.9613E-03
  0.610    1.9588E-01    1.9388E-01    2.0057E-03
  0.620    1.9981E-01    1.9776E-01    2.0508E-03
  0.630    2.0378E-01    2.0168E-01    2.0966E-03
  0.640    2.0779E-01    2.0564E-01    2.1430E-03
  0.650    2.1184E-01    2.0965E-01    2.1902E-03
