 Curly R     I/F(total)  I/F(solar)   I/F(saturn)
 ---------------------------------------------------
  0.010    2.8011E-03    2.7759E-03    2.5139E-05
  0.020    5.6072E-03    5.5568E-03    5.0402E-05
  0.030    8.4188E-03    8.3430E-03    7.5793E-05
  0.040    1.1236E-02    1.1135E-02    1.0131E-04
  0.050    1.4059E-02    1.3932E-02    1.2697E-04
  0.060    1.6888E-02    1.6735E-02    1.5276E-04
  0.070    1.9723E-02    1.9545E-02    1.7869E-04
  0.080    2.2565E-02    2.2361E-02    2.0477E-04
  0.090    2.5414E-02    2.5183E-02    2.3099E-04
  0.100    2.8270E-02    2.8013E-02    2.5736E-04
  0.110    3.1134E-02    3.0850E-02    2.8389E-04
  0.120    3.4005E-02    3.3695E-02    3.1057E-04
  0.130    3.6884E-02    3.6547E-02    3.3741E-04
  0.140    3.9772E-02    3.9407E-02    3.6442E-04
  0.150    4.2668E-02    4.2276E-02    3.9160E-04
  0.160    4.5573E-02    4.5154E-02    4.1896E-04
  0.170    4.8487E-02    4.8040E-02    4.4649E-04
  0.180    5.1410E-02    5.0936E-02    4.7420E-04
  0.190    5.4344E-02    5.3842E-02    5.0210E-04
  0.200    5.7288E-02    5.6757E-02    5.3019E-04
  0.210    6.0242E-02    5.9683E-02    5.5848E-04
  0.220    6.3207E-02    6.2620E-02    5.8697E-04
  0.230    6.6183E-02    6.5568E-02    6.1566E-04
  0.240    6.9171E-02    6.8527E-02    6.4456E-04
  0.250    7.2171E-02    7.1498E-02    6.7368E-04
  0.260    7.5184E-02    7.4481E-02    7.0301E-04
  0.270    7.8209E-02    7.7476E-02    7.3258E-04
  0.280    8.1247E-02    8.0485E-02    7.6238E-04
  0.290    8.4299E-02    8.3507E-02    7.9241E-04
  0.300    8.7366E-02    8.6543E-02    8.2269E-04
  0.310    9.0446E-02    8.9593E-02    8.5322E-04
  0.320    9.3542E-02    9.2658E-02    8.8400E-04
  0.330    9.6653E-02    9.5738E-02    9.1505E-04
  0.340    9.9780E-02    9.8833E-02    9.4637E-04
  0.350    1.0292E-01    1.0195E-01    9.7796E-04
  0.360    1.0608E-01    1.0507E-01    1.0098E-03
  0.370    1.0926E-01    1.0822E-01    1.0420E-03
  0.380    1.1246E-01    1.1138E-01    1.0745E-03
  0.390    1.1567E-01    1.1456E-01    1.1072E-03
  0.400    1.1890E-01    1.1776E-01    1.1403E-03
  0.410    1.2216E-01    1.2098E-01    1.1738E-03
  0.420    1.2543E-01    1.2422E-01    1.2075E-03
  0.430    1.2873E-01    1.2748E-01    1.2416E-03
  0.440    1.3204E-01    1.3077E-01    1.2760E-03
  0.450    1.3538E-01    1.3407E-01    1.3108E-03
  0.460    1.3874E-01    1.3740E-01    1.3460E-03
  0.470    1.4213E-01    1.4075E-01    1.3815E-03
  0.480    1.4554E-01    1.4412E-01    1.4175E-03
  0.490    1.4897E-01    1.4752E-01    1.4538E-03
  0.500    1.5244E-01    1.5094E-01    1.4906E-03
  0.510    1.5592E-01    1.5440E-01    1.5277E-03
  0.520    1.5944E-01    1.5787E-01    1.5653E-03
  0.530    1.6299E-01    1.6138E-01    1.6034E-03
  0.540    1.6656E-01    1.6492E-01    1.6419E-03
  0.550    1.7017E-01    1.6848E-01    1.6809E-03
  0.560    1.7380E-01    1.7208E-01    1.7204E-03
  0.570    1.7747E-01    1.7571E-01    1.7605E-03
  0.580    1.8118E-01    1.7937E-01    1.8010E-03
  0.590    1.8491E-01    1.8307E-01    1.8421E-03
  0.600    1.8869E-01    1.8681E-01    1.8837E-03
  0.610    1.9250E-01    1.9058E-01    1.9259E-03
  0.620    1.9635E-01    1.9438E-01    1.9687E-03
