 Curly R     I/F(total)  I/F(solar)   I/F(saturn)
 ---------------------------------------------------
  0.010    2.8604E-03    2.8340E-03    2.6343E-05
  0.020    5.7263E-03    5.6734E-03    5.2809E-05
  0.030    8.5978E-03    8.5184E-03    7.9401E-05
  0.040    1.1475E-02    1.1369E-02    1.0612E-04
  0.050    1.4359E-02    1.4226E-02    1.3297E-04
  0.060    1.7249E-02    1.7089E-02    1.5996E-04
  0.070    2.0146E-02    1.9959E-02    1.8709E-04
  0.080    2.3049E-02    2.2835E-02    2.1435E-04
  0.090    2.5960E-02    2.5718E-02    2.4177E-04
  0.100    2.8878E-02    2.8609E-02    2.6933E-04
  0.110    3.1804E-02    3.1507E-02    2.9704E-04
  0.120    3.4738E-02    3.4413E-02    3.2491E-04
  0.130    3.7680E-02    3.7327E-02    3.5294E-04
  0.140    4.0630E-02    4.0249E-02    3.8114E-04
  0.150    4.3589E-02    4.3180E-02    4.0950E-04
  0.160    4.6557E-02    4.6119E-02    4.3804E-04
  0.170    4.9535E-02    4.9068E-02    4.6675E-04
  0.180    5.2522E-02    5.2026E-02    4.9564E-04
  0.190    5.5519E-02    5.4995E-02    5.2472E-04
  0.200    5.8527E-02    5.7973E-02    5.5399E-04
  0.210    6.1545E-02    6.0961E-02    5.8345E-04
  0.220    6.4573E-02    6.3960E-02    6.1312E-04
  0.230    6.7614E-02    6.6971E-02    6.4298E-04
  0.240    7.0665E-02    6.9992E-02    6.7306E-04
  0.250    7.3729E-02    7.3026E-02    7.0335E-04
  0.260    7.6805E-02    7.6071E-02    7.3387E-04
  0.270    7.9894E-02    7.9129E-02    7.6461E-04
  0.280    8.2996E-02    8.2200E-02    7.9558E-04
  0.290    8.6111E-02    8.5285E-02    8.2679E-04
  0.300    8.9241E-02    8.8382E-02    8.5824E-04
  0.310    9.2384E-02    9.1494E-02    8.8994E-04
  0.320    9.5543E-02    9.4621E-02    9.2190E-04
  0.330    9.8716E-02    9.7762E-02    9.5413E-04
  0.340    1.0191E-01    1.0092E-01    9.8662E-04
  0.350    1.0511E-01    1.0409E-01    1.0194E-03
  0.360    1.0833E-01    1.0728E-01    1.0524E-03
  0.370    1.1157E-01    1.1049E-01    1.0858E-03
  0.380    1.1483E-01    1.1371E-01    1.1194E-03
  0.390    1.1810E-01    1.1695E-01    1.1534E-03
  0.400    1.2140E-01    1.2021E-01    1.1877E-03
  0.410    1.2471E-01    1.2349E-01    1.2223E-03
  0.420    1.2804E-01    1.2679E-01    1.2572E-03
  0.430    1.3140E-01    1.3010E-01    1.2925E-03
  0.440    1.3477E-01    1.3344E-01    1.3281E-03
  0.450    1.3817E-01    1.3680E-01    1.3641E-03
  0.460    1.4158E-01    1.4018E-01    1.4005E-03
  0.470    1.4503E-01    1.4359E-01    1.4372E-03
  0.480    1.4849E-01    1.4702E-01    1.4744E-03
  0.490    1.5198E-01    1.5047E-01    1.5119E-03
  0.500    1.5550E-01    1.5395E-01    1.5499E-03
  0.510    1.5904E-01    1.5745E-01    1.5883E-03
  0.520    1.6261E-01    1.6098E-01    1.6271E-03
  0.530    1.6620E-01    1.6453E-01    1.6664E-03
  0.540    1.6983E-01    1.6812E-01    1.7062E-03
  0.550    1.7348E-01    1.7173E-01    1.7465E-03
  0.560    1.7716E-01    1.7538E-01    1.7872E-03
  0.570    1.8088E-01    1.7905E-01    1.8285E-03
  0.580    1.8463E-01    1.8276E-01    1.8703E-03
  0.590    1.8841E-01    1.8650E-01    1.9127E-03
  0.600    1.9223E-01    1.9027E-01    1.9556E-03
  0.610    1.9608E-01    1.9408E-01    1.9991E-03
  0.620    1.9997E-01    1.9793E-01    2.0432E-03
  0.630    2.0390E-01    2.0182E-01    2.0879E-03
  0.640    2.0787E-01    2.0574E-01    2.1333E-03
  0.650    2.1188E-01    2.0970E-01    2.1794E-03
  0.660    2.1594E-01    2.1371E-01    2.2261E-03
  0.670    2.2003E-01    2.1776E-01    2.2735E-03
  0.680    2.2418E-01    2.2185E-01    2.3217E-03
  0.690    2.2837E-01    2.2600E-01    2.3707E-03
  0.700    2.3261E-01    2.3019E-01    2.4204E-03
  0.710    2.3690E-01    2.3443E-01    2.4710E-03
  0.720    2.4124E-01    2.3872E-01    2.5224E-03
  0.730    2.4564E-01    2.4307E-01    2.5747E-03
  0.740    2.5010E-01    2.4747E-01    2.6280E-03
  0.750    2.5461E-01    2.5193E-01    2.6821E-03
  0.760    2.5919E-01    2.5646E-01    2.7373E-03
  0.770    2.6384E-01    2.6104E-01    2.7935E-03
  0.780    2.6855E-01    2.6569E-01    2.8508E-03
  0.790    2.7332E-01    2.7042E-01    2.9092E-03
  0.800    2.7818E-01    2.7521E-01    2.9687E-03
  0.810    2.8311E-01    2.8008E-01    3.0295E-03
  0.820    2.8811E-01    2.8502E-01    3.0915E-03
  0.830    2.9320E-01    2.9005E-01    3.1549E-03
  0.840    2.9838E-01    2.9516E-01    3.2196E-03
  0.850    3.0365E-01    3.0036E-01    3.2857E-03
  0.860    3.0901E-01    3.0566E-01    3.3534E-03
  0.870    3.1447E-01    3.1105E-01    3.4226E-03
  0.880    3.2004E-01    3.1655E-01    3.4935E-03
  0.890    3.2571E-01    3.2215E-01    3.5661E-03
  0.900    3.3150E-01    3.2786E-01    3.6405E-03
  0.910    3.3741E-01    3.3370E-01    3.7168E-03
  0.920    3.4345E-01    3.3965E-01    3.7952E-03
  0.930    3.4962E-01    3.4574E-01    3.8756E-03
  0.940    3.5593E-01    3.5197E-01    3.9582E-03
  0.950    3.6238E-01    3.5834E-01    4.0432E-03
  0.960    3.6900E-01    3.6486E-01    4.1306E-03
  0.970    3.7577E-01    3.7155E-01    4.2207E-03
  0.980    3.8272E-01    3.7841E-01    4.3134E-03
  0.990    3.8986E-01    3.8545E-01    4.4091E-03
  1.000    3.9719E-01    3.9268E-01    4.5079E-03
