 Curly R     I/F(total)  I/F(solar)   I/F(saturn)
 ---------------------------------------------------
  0.010    2.8340E-03    2.8082E-03    2.5841E-05
  0.020    5.6738E-03    5.6220E-03    5.1814E-05
  0.030    8.5197E-03    8.4418E-03    7.7921E-05
  0.040    1.1372E-02    1.1268E-02    1.0417E-04
  0.050    1.4231E-02    1.4100E-02    1.3055E-04
  0.060    1.7097E-02    1.6939E-02    1.5708E-04
  0.070    1.9969E-02    1.9786E-02    1.8376E-04
  0.080    2.2850E-02    2.2639E-02    2.1059E-04
  0.090    2.5738E-02    2.5500E-02    2.3757E-04
  0.100    2.8634E-02    2.8369E-02    2.6472E-04
  0.110    3.1538E-02    3.1246E-02    2.9202E-04
  0.120    3.4451E-02    3.4131E-02    3.1949E-04
  0.130    3.7372E-02    3.7025E-02    3.4713E-04
  0.140    4.0303E-02    3.9928E-02    3.7495E-04
  0.150    4.3244E-02    4.2841E-02    4.0294E-04
  0.160    4.6194E-02    4.5763E-02    4.3112E-04
  0.170    4.9154E-02    4.8695E-02    4.5948E-04
  0.180    5.2125E-02    5.1637E-02    4.8803E-04
  0.190    5.5107E-02    5.4590E-02    5.1678E-04
  0.200    5.8100E-02    5.7554E-02    5.4573E-04
  0.210    6.1104E-02    6.0529E-02    5.7489E-04
  0.220    6.4121E-02    6.3517E-02    6.0425E-04
  0.230    6.7149E-02    6.6516E-02    6.3383E-04
  0.240    7.0191E-02    6.9527E-02    6.6364E-04
  0.250    7.3245E-02    7.2552E-02    6.9367E-04
  0.260    7.6313E-02    7.5589E-02    7.2393E-04
  0.270    7.9395E-02    7.8641E-02    7.5442E-04
  0.280    8.2491E-02    8.1706E-02    7.8517E-04
  0.290    8.5602E-02    8.4786E-02    8.1616E-04
  0.300    8.8728E-02    8.7881E-02    8.4740E-04
  0.310    9.1870E-02    9.0991E-02    8.7891E-04
  0.320    9.5028E-02    9.4117E-02    9.1069E-04
  0.330    9.8202E-02    9.7260E-02    9.4274E-04
  0.340    1.0139E-01    1.0042E-01    9.7508E-04
  0.350    1.0460E-01    1.0360E-01    1.0077E-03
  0.360    1.0783E-01    1.0679E-01    1.0406E-03
  0.370    1.1108E-01    1.1000E-01    1.0739E-03
  0.380    1.1434E-01    1.1323E-01    1.1074E-03
  0.390    1.1763E-01    1.1649E-01    1.1413E-03
  0.400    1.2093E-01    1.1976E-01    1.1755E-03
  0.410    1.2426E-01    1.2305E-01    1.2100E-03
  0.420    1.2761E-01    1.2636E-01    1.2449E-03
  0.430    1.3098E-01    1.2970E-01    1.2801E-03
  0.440    1.3437E-01    1.3306E-01    1.3157E-03
  0.450    1.3779E-01    1.3644E-01    1.3517E-03
  0.460    1.4123E-01    1.3984E-01    1.3881E-03
  0.470    1.4470E-01    1.4327E-01    1.4249E-03
  0.480    1.4819E-01    1.4673E-01    1.4621E-03
  0.490    1.5171E-01    1.5021E-01    1.4997E-03
  0.500    1.5526E-01    1.5372E-01    1.5378E-03
  0.510    1.5884E-01    1.5726E-01    1.5763E-03
  0.520    1.6244E-01    1.6083E-01    1.6152E-03
  0.530    1.6608E-01    1.6442E-01    1.6547E-03
  0.540    1.6974E-01    1.6805E-01    1.6946E-03
  0.550    1.7344E-01    1.7171E-01    1.7350E-03
  0.560    1.7717E-01    1.7540E-01    1.7760E-03
  0.570    1.8094E-01    1.7912E-01    1.8175E-03
  0.580    1.8474E-01    1.8288E-01    1.8595E-03
  0.590    1.8858E-01    1.8668E-01    1.9021E-03
  0.600    1.9246E-01    1.9051E-01    1.9453E-03
  0.610    1.9637E-01    1.9438E-01    1.9892E-03
  0.620    2.0033E-01    1.9830E-01    2.0336E-03
  0.630    2.0433E-01    2.0225E-01    2.0787E-03
  0.640    2.0837E-01    2.0624E-01    2.1245E-03
  0.650    2.1245E-01    2.1028E-01    2.1709E-03
  0.660    2.1659E-01    2.1437E-01    2.2181E-03
  0.670    2.2077E-01    2.1850E-01    2.2660E-03
  0.680    2.2499E-01    2.2268E-01    2.3147E-03
  0.690    2.2928E-01    2.2691E-01    2.3642E-03
  0.700    2.3361E-01    2.3120E-01    2.4146E-03
  0.710    2.3800E-01    2.3553E-01    2.4657E-03
  0.720    2.4245E-01    2.3993E-01    2.5178E-03
  0.730    2.4695E-01    2.4438E-01    2.5708E-03
  0.740    2.5152E-01    2.4890E-01    2.6247E-03
  0.750    2.5616E-01    2.5348E-01    2.6797E-03
  0.760    2.6086E-01    2.5812E-01    2.7356E-03
  0.770    2.6562E-01    2.6283E-01    2.7927E-03
  0.780    2.7047E-01    2.6762E-01    2.8508E-03
  0.790    2.7538E-01    2.7247E-01    2.9101E-03
  0.800    2.8038E-01    2.7741E-01    2.9707E-03
  0.810    2.8546E-01    2.8242E-01    3.0324E-03
  0.820    2.9062E-01    2.8752E-01    3.0955E-03
  0.830    2.9587E-01    2.9271E-01    3.1600E-03
  0.840    3.0121E-01    2.9799E-01    3.2259E-03
  0.850    3.0665E-01    3.0336E-01    3.2933E-03
  0.860    3.1220E-01    3.0884E-01    3.3622E-03
  0.870    3.1785E-01    3.1441E-01    3.4328E-03
  0.880    3.2361E-01    3.2010E-01    3.5051E-03
  0.890    3.2948E-01    3.2591E-01    3.5791E-03
  0.900    3.3548E-01    3.3183E-01    3.6551E-03
  0.910    3.4161E-01    3.3788E-01    3.7330E-03
  0.920    3.4788E-01    3.4406E-01    3.8129E-03
  0.930    3.5428E-01    3.5039E-01    3.8951E-03
  0.940    3.6084E-01    3.5686E-01    3.9795E-03
  0.950    3.6755E-01    3.6348E-01    4.0663E-03
  0.960    3.7443E-01    3.7027E-01    4.1556E-03
  0.970    3.8148E-01    3.7723E-01    4.2476E-03
  0.980    3.8872E-01    3.8438E-01    4.3423E-03
  0.990    3.9615E-01    3.9171E-01    4.4401E-03
  1.000    4.0380E-01    3.9926E-01    4.5410E-03
