 Curly R     I/F(total)  I/F(solar)   I/F(saturn)
 ---------------------------------------------------
  0.010    2.8217E-03    2.7955E-03    2.6181E-05
  0.020    5.6488E-03    5.5963E-03    5.2489E-05
  0.030    8.4817E-03    8.4028E-03    7.8928E-05
  0.040    1.1321E-02    1.1215E-02    1.0550E-04
  0.050    1.4166E-02    1.4033E-02    1.3221E-04
  0.060    1.7017E-02    1.6858E-02    1.5906E-04
  0.070    1.9875E-02    1.9689E-02    1.8605E-04
  0.080    2.2741E-02    2.2527E-02    2.1319E-04
  0.090    2.5613E-02    2.5373E-02    2.4048E-04
  0.100    2.8493E-02    2.8225E-02    2.6792E-04
  0.110    3.1380E-02    3.1085E-02    2.9552E-04
  0.120    3.4276E-02    3.3953E-02    3.2328E-04
  0.130    3.7180E-02    3.6828E-02    3.5120E-04
  0.140    4.0092E-02    3.9713E-02    3.7930E-04
  0.150    4.3013E-02    4.2605E-02    4.0756E-04
  0.160    4.5943E-02    4.5507E-02    4.3600E-04
  0.170    4.8883E-02    4.8418E-02    4.6463E-04
  0.180    5.1832E-02    5.1338E-02    4.9343E-04
  0.190    5.4791E-02    5.4269E-02    5.2243E-04
  0.200    5.7761E-02    5.7209E-02    5.5162E-04
  0.210    6.0741E-02    6.0160E-02    5.8100E-04
  0.220    6.3732E-02    6.3121E-02    6.1059E-04
  0.230    6.6734E-02    6.6094E-02    6.4039E-04
  0.240    6.9748E-02    6.9078E-02    6.7040E-04
  0.250    7.2774E-02    7.2073E-02    7.0063E-04
  0.260    7.5812E-02    7.5081E-02    7.3108E-04
  0.270    7.8863E-02    7.8102E-02    7.6176E-04
  0.280    8.1927E-02    8.1135E-02    7.9267E-04
  0.290    8.5005E-02    8.4181E-02    8.2382E-04
  0.300    8.8096E-02    8.7241E-02    8.5522E-04
  0.310    9.1202E-02    9.0315E-02    8.8687E-04
  0.320    9.4322E-02    9.3403E-02    9.1878E-04
  0.330    9.7458E-02    9.6507E-02    9.5095E-04
  0.340    1.0061E-01    9.9625E-02    9.8340E-04
  0.350    1.0378E-01    1.0276E-01    1.0161E-03
  0.360    1.0696E-01    1.0591E-01    1.0491E-03
  0.370    1.1016E-01    1.0908E-01    1.0824E-03
  0.380    1.1338E-01    1.1226E-01    1.1160E-03
  0.390    1.1661E-01    1.1546E-01    1.1499E-03
  0.400    1.1987E-01    1.1868E-01    1.1841E-03
  0.410    1.2314E-01    1.2192E-01    1.2187E-03
  0.420    1.2643E-01    1.2518E-01    1.2536E-03
  0.430    1.2975E-01    1.2846E-01    1.2888E-03
  0.440    1.3308E-01    1.3176E-01    1.3244E-03
  0.450    1.3644E-01    1.3508E-01    1.3603E-03
  0.460    1.3981E-01    1.3842E-01    1.3966E-03
  0.470    1.4321E-01    1.4178E-01    1.4333E-03
  0.480    1.4664E-01    1.4517E-01    1.4703E-03
  0.490    1.5008E-01    1.4858E-01    1.5078E-03
  0.500    1.5355E-01    1.5201E-01    1.5457E-03
  0.510    1.5705E-01    1.5547E-01    1.5840E-03
  0.520    1.6058E-01    1.5895E-01    1.6228E-03
  0.530    1.6413E-01    1.6247E-01    1.6620E-03
  0.540    1.6771E-01    1.6600E-01    1.7016E-03
  0.550    1.7131E-01    1.6957E-01    1.7418E-03
  0.560    1.7495E-01    1.7317E-01    1.7824E-03
  0.570    1.7862E-01    1.7680E-01    1.8235E-03
  0.580    1.8232E-01    1.8045E-01    1.8652E-03
  0.590    1.8605E-01    1.8415E-01    1.9074E-03
  0.600    1.8982E-01    1.8787E-01    1.9502E-03
  0.610    1.9362E-01    1.9163E-01    1.9935E-03
  0.620    1.9746E-01    1.9542E-01    2.0374E-03
  0.630    2.0133E-01    1.9925E-01    2.0819E-03
  0.640    2.0525E-01    2.0312E-01    2.1271E-03
  0.650    2.0920E-01    2.0703E-01    2.1729E-03
  0.660    2.1319E-01    2.1097E-01    2.2194E-03
  0.670    2.1723E-01    2.1496E-01    2.2665E-03
  0.680    2.2131E-01    2.1900E-01    2.3144E-03
