 Curly R     I/F(total)  I/F(solar)   I/F(saturn)
 ---------------------------------------------------
  0.010    2.7375E-03    2.7118E-03    2.5735E-05
  0.020    5.4800E-03    5.4284E-03    5.1603E-05
  0.030    8.2277E-03    8.1501E-03    7.7606E-05
  0.040    1.0981E-02    1.0877E-02    1.0375E-04
  0.050    1.3740E-02    1.3610E-02    1.3003E-04
  0.060    1.6504E-02    1.6348E-02    1.5646E-04
  0.070    1.9275E-02    1.9092E-02    1.8303E-04
  0.080    2.2052E-02    2.1842E-02    2.0976E-04
  0.090    2.4836E-02    2.4599E-02    2.3664E-04
  0.100    2.7626E-02    2.7363E-02    2.6368E-04
  0.110    3.0424E-02    3.0133E-02    2.9088E-04
  0.120    3.3229E-02    3.2911E-02    3.1825E-04
  0.130    3.6042E-02    3.5696E-02    3.4579E-04
  0.140    3.8863E-02    3.8489E-02    3.7350E-04
  0.150    4.1692E-02    4.1290E-02    4.0139E-04
  0.160    4.4529E-02    4.4100E-02    4.2947E-04
  0.170    4.7375E-02    4.6918E-02    4.5772E-04
  0.180    5.0231E-02    4.9744E-02    4.8617E-04
  0.190    5.3095E-02    5.2581E-02    5.1482E-04
  0.200    5.5970E-02    5.5426E-02    5.4366E-04
  0.210    5.8854E-02    5.8282E-02    5.7271E-04
  0.220    6.1749E-02    6.1147E-02    6.0196E-04
  0.230    6.4655E-02    6.4024E-02    6.3143E-04
  0.240    6.7572E-02    6.6911E-02    6.6112E-04
  0.250    7.0500E-02    6.9809E-02    6.9104E-04
  0.260    7.3440E-02    7.2719E-02    7.2118E-04
  0.270    7.6392E-02    7.5641E-02    7.5156E-04
  0.280    7.9357E-02    7.8575E-02    7.8218E-04
  0.290    8.2335E-02    8.1522E-02    8.1305E-04
  0.300    8.5326E-02    8.4482E-02    8.4417E-04
  0.310    8.8331E-02    8.7456E-02    8.7556E-04
  0.320    9.1351E-02    9.0443E-02    9.0720E-04
  0.330    9.4385E-02    9.3446E-02    9.3912E-04
  0.340    9.7434E-02    9.6463E-02    9.7132E-04
  0.350    1.0050E-01    9.9495E-02    1.0038E-03
  0.360    1.0358E-01    1.0254E-01    1.0366E-03
  0.370    1.0668E-01    1.0561E-01    1.0697E-03
  0.380    1.0979E-01    1.0869E-01    1.1031E-03
  0.390    1.1293E-01    1.1179E-01    1.1368E-03
  0.400    1.1608E-01    1.1491E-01    1.1708E-03
  0.410    1.1925E-01    1.1804E-01    1.2052E-03
  0.420    1.2244E-01    1.2120E-01    1.2399E-03
  0.430    1.2564E-01    1.2437E-01    1.2750E-03
  0.440    1.2887E-01    1.2756E-01    1.3104E-03
  0.450    1.3213E-01    1.3078E-01    1.3462E-03
  0.460    1.3540E-01    1.3402E-01    1.3824E-03
  0.470    1.3870E-01    1.3728E-01    1.4189E-03
  0.480    1.4202E-01    1.4056E-01    1.4559E-03
  0.490    1.4536E-01    1.4387E-01    1.4933E-03
  0.500    1.4873E-01    1.4720E-01    1.5311E-03
  0.510    1.5212E-01    1.5055E-01    1.5694E-03
  0.520    1.5554E-01    1.5394E-01    1.6081E-03
  0.530    1.5899E-01    1.5734E-01    1.6473E-03
  0.540    1.6247E-01    1.6078E-01    1.6869E-03
  0.550    1.6598E-01    1.6425E-01    1.7270E-03
  0.560    1.6951E-01    1.6774E-01    1.7677E-03
  0.570    1.7308E-01    1.7127E-01    1.8089E-03
  0.580    1.7668E-01    1.7483E-01    1.8506E-03
  0.590    1.8031E-01    1.7842E-01    1.8929E-03
  0.600    1.8398E-01    1.8205E-01    1.9357E-03
  0.610    1.8769E-01    1.8571E-01    1.9791E-03
  0.620    1.9143E-01    1.8940E-01    2.0232E-03
  0.630    1.9521E-01    1.9314E-01    2.0679E-03
  0.640    1.9902E-01    1.9691E-01    2.1132E-03
  0.650    2.0288E-01    2.0072E-01    2.1592E-03
  0.660    2.0679E-01    2.0458E-01    2.2059E-03
  0.670    2.1073E-01    2.0848E-01    2.2533E-03
  0.680    2.1472E-01    2.1242E-01    2.3015E-03
  0.690    2.1876E-01    2.1641E-01    2.3504E-03
  0.700    2.2285E-01    2.2045E-01    2.4002E-03
  0.710    2.2699E-01    2.2454E-01    2.4507E-03
  0.720    2.3118E-01    2.2868E-01    2.5021E-03
  0.730    2.3543E-01    2.3288E-01    2.5545E-03
  0.740    2.3974E-01    2.3713E-01    2.6077E-03
  0.750    2.4410E-01    2.4144E-01    2.6619E-03
  0.760    2.4853E-01    2.4581E-01    2.7171E-03
  0.770    2.5301E-01    2.5024E-01    2.7733E-03
  0.780    2.5757E-01    2.5474E-01    2.8306E-03
  0.790    2.6220E-01    2.5931E-01    2.8890E-03
  0.800    2.6690E-01    2.6395E-01    2.9486E-03
  0.810    2.7167E-01    2.6866E-01    3.0093E-03
  0.820    2.7653E-01    2.7346E-01    3.0714E-03
  0.830    2.8146E-01    2.7833E-01    3.1348E-03
  0.840    2.8649E-01    2.8329E-01    3.1995E-03
  0.850    2.9160E-01    2.8834E-01    3.2657E-03
  0.860    2.9681E-01    2.9348E-01    3.3334E-03
  0.870    3.0212E-01    2.9871E-01    3.4026E-03
  0.880    3.0753E-01    3.0405E-01    3.4735E-03
  0.890    3.1305E-01    3.0950E-01    3.5461E-03
  0.900    3.1868E-01    3.1506E-01    3.6205E-03
  0.910    3.2443E-01    3.2074E-01    3.6968E-03
  0.920    3.3031E-01    3.2654E-01    3.7751E-03
  0.930    3.3633E-01    3.3247E-01    3.8555E-03
  0.940    3.4248E-01    3.3854E-01    3.9380E-03
  0.950    3.4878E-01    3.4476E-01    4.0229E-03
  0.960    3.5523E-01    3.5112E-01    4.1102E-03
  0.970    3.6185E-01    3.5765E-01    4.2000E-03
  0.980    3.6865E-01    3.6435E-01    4.2925E-03
  0.990    3.7562E-01    3.7123E-01    4.3879E-03
  1.000    3.8279E-01    3.7830E-01    4.4862E-03
