 Curly R     I/F(total)  I/F(solar)   I/F(saturn)
 ---------------------------------------------------
  0.010    2.8435E-03    2.8175E-03    2.5967E-05
  0.020    5.6925E-03    5.6405E-03    5.2060E-05
  0.030    8.5473E-03    8.4690E-03    7.8281E-05
  0.040    1.1408E-02    1.1303E-02    1.0463E-04
  0.050    1.4275E-02    1.4144E-02    1.3112E-04
  0.060    1.7149E-02    1.6991E-02    1.5775E-04
  0.070    2.0029E-02    1.9844E-02    1.8452E-04
  0.080    2.2916E-02    2.2704E-02    2.1144E-04
  0.090    2.5810E-02    2.5572E-02    2.3851E-04
  0.100    2.8712E-02    2.8447E-02    2.6573E-04
  0.110    3.1622E-02    3.1329E-02    2.9311E-04
  0.120    3.4540E-02    3.4219E-02    3.2065E-04
  0.130    3.7466E-02    3.7118E-02    3.4836E-04
  0.140    4.0401E-02    4.0025E-02    3.7624E-04
  0.150    4.3345E-02    4.2940E-02    4.0430E-04
  0.160    4.6298E-02    4.5865E-02    4.3253E-04
  0.170    4.9260E-02    4.8800E-02    4.6095E-04
  0.180    5.2233E-02    5.1743E-02    4.8956E-04
  0.190    5.5216E-02    5.4697E-02    5.1836E-04
  0.200    5.8209E-02    5.7662E-02    5.4735E-04
  0.210    6.1213E-02    6.0636E-02    5.7656E-04
  0.220    6.4228E-02    6.3622E-02    6.0597E-04
  0.230    6.7255E-02    6.6620E-02    6.3559E-04
  0.240    7.0294E-02    6.9629E-02    6.6544E-04
  0.250    7.3345E-02    7.2650E-02    6.9550E-04
  0.260    7.6409E-02    7.5684E-02    7.2580E-04
  0.270    7.9486E-02    7.8730E-02    7.5634E-04
  0.280    8.2577E-02    8.1790E-02    7.8712E-04
  0.290    8.5682E-02    8.4863E-02    8.1815E-04
  0.300    8.8800E-02    8.7951E-02    8.4943E-04
  0.310    9.1934E-02    9.1053E-02    8.8098E-04
  0.320    9.5083E-02    9.4170E-02    9.1279E-04
  0.330    9.8248E-02    9.7303E-02    9.4488E-04
  0.340    1.0143E-01    1.0045E-01    9.7725E-04
  0.350    1.0463E-01    1.0362E-01    1.0099E-03
  0.360    1.0784E-01    1.0680E-01    1.0429E-03
  0.370    1.1107E-01    1.1000E-01    1.0761E-03
  0.380    1.1432E-01    1.1322E-01    1.1097E-03
  0.390    1.1759E-01    1.1645E-01    1.1436E-03
  0.400    1.2088E-01    1.1971E-01    1.1779E-03
  0.410    1.2419E-01    1.2298E-01    1.2124E-03
  0.420    1.2752E-01    1.2628E-01    1.2474E-03
  0.430    1.3087E-01    1.2959E-01    1.2826E-03
  0.440    1.3425E-01    1.3293E-01    1.3183E-03
  0.450    1.3764E-01    1.3629E-01    1.3543E-03
  0.460    1.4106E-01    1.3967E-01    1.3908E-03
  0.470    1.4451E-01    1.4308E-01    1.4276E-03
  0.480    1.4797E-01    1.4651E-01    1.4648E-03
  0.490    1.5147E-01    1.4997E-01    1.5025E-03
  0.500    1.5499E-01    1.5345E-01    1.5406E-03
  0.510    1.5854E-01    1.5696E-01    1.5791E-03
  0.520    1.6211E-01    1.6049E-01    1.6181E-03
  0.530    1.6572E-01    1.6406E-01    1.6576E-03
  0.540    1.6935E-01    1.6765E-01    1.6976E-03
  0.550    1.7302E-01    1.7128E-01    1.7381E-03
  0.560    1.7672E-01    1.7494E-01    1.7791E-03
  0.570    1.8045E-01    1.7863E-01    1.8206E-03
  0.580    1.8421E-01    1.8235E-01    1.8627E-03
  0.590    1.8801E-01    1.8611E-01    1.9054E-03
  0.600    1.9185E-01    1.8990E-01    1.9486E-03
  0.610    1.9573E-01    1.9373E-01    1.9925E-03
  0.620    1.9964E-01    1.9760E-01    2.0369E-03
  0.630    2.0360E-01    2.0151E-01    2.0821E-03
  0.640    2.0759E-01    2.0546E-01    2.1279E-03
  0.650    2.1163E-01    2.0946E-01    2.1744E-03
  0.660    2.1572E-01    2.1350E-01    2.2216E-03
  0.670    2.1985E-01    2.1758E-01    2.2695E-03
  0.680    2.2403E-01    2.2171E-01    2.3182E-03
  0.690    2.2826E-01    2.2589E-01    2.3677E-03
  0.700    2.3254E-01    2.3013E-01    2.4181E-03
  0.710    2.3688E-01    2.3441E-01    2.4692E-03
  0.720    2.4127E-01    2.3875E-01    2.5213E-03
  0.730    2.4572E-01    2.4315E-01    2.5743E-03
  0.740    2.5024E-01    2.4761E-01    2.6282E-03
  0.750    2.5481E-01    2.5213E-01    2.6831E-03
  0.760    2.5945E-01    2.5671E-01    2.7390E-03
  0.770    2.6416E-01    2.6136E-01    2.7960E-03
  0.780    2.6894E-01    2.6608E-01    2.8541E-03
  0.790    2.7379E-01    2.7088E-01    2.9133E-03
  0.800    2.7872E-01    2.7574E-01    2.9738E-03
  0.810    2.8373E-01    2.8069E-01    3.0355E-03
  0.820    2.8882E-01    2.8572E-01    3.0985E-03
  0.830    2.9400E-01    2.9084E-01    3.1628E-03
  0.840    2.9928E-01    2.9605E-01    3.2286E-03
  0.850    3.0464E-01    3.0135E-01    3.2959E-03
  0.860    3.1011E-01    3.0675E-01    3.3647E-03
  0.870    3.1568E-01    3.1225E-01    3.4351E-03
  0.880    3.2137E-01    3.1786E-01    3.5072E-03
  0.890    3.2716E-01    3.2358E-01    3.5811E-03
  0.900    3.3308E-01    3.2942E-01    3.6569E-03
  0.910    3.3912E-01    3.3539E-01    3.7346E-03
  0.920    3.4530E-01    3.4149E-01    3.8144E-03
  0.930    3.5162E-01    3.4772E-01    3.8964E-03
  0.940    3.5808E-01    3.5410E-01    3.9806E-03
  0.950    3.6470E-01    3.6063E-01    4.0672E-03
  0.960    3.7148E-01    3.6733E-01    4.1564E-03
  0.970    3.7844E-01    3.7419E-01    4.2482E-03
  0.980    3.8558E-01    3.8124E-01    4.3429E-03
  0.990    3.9291E-01    3.8847E-01    4.4405E-03
  1.000    4.0045E-01    3.9591E-01    4.5413E-03
