 Curly R     I/F(total)  I/F(solar)   I/F(saturn)
 ---------------------------------------------------
  0.010    2.6936E-03    2.6665E-03    2.7120E-05
  0.020    5.3927E-03    5.3383E-03    5.4376E-05
  0.030    8.0974E-03    8.0156E-03    8.1769E-05
  0.040    1.0808E-02    1.0699E-02    1.0930E-04
  0.050    1.3525E-02    1.3388E-02    1.3698E-04
  0.060    1.6248E-02    1.6083E-02    1.6481E-04
  0.070    1.8978E-02    1.8785E-02    1.9279E-04
  0.080    2.1714E-02    2.1493E-02    2.2092E-04
  0.090    2.4458E-02    2.4209E-02    2.4921E-04
  0.100    2.7209E-02    2.6932E-02    2.7767E-04
  0.110    2.9968E-02    2.9662E-02    3.0629E-04
  0.120    3.2735E-02    3.2400E-02    3.3508E-04
  0.130    3.5510E-02    3.5146E-02    3.6405E-04
  0.140    3.8294E-02    3.7901E-02    3.9319E-04
  0.150    4.1086E-02    4.0664E-02    4.2252E-04
  0.160    4.3888E-02    4.3436E-02    4.5204E-04
  0.170    4.6699E-02    4.6217E-02    4.8175E-04
  0.180    4.9520E-02    4.9008E-02    5.1165E-04
  0.190    5.2350E-02    5.1809E-02    5.4175E-04
  0.200    5.5192E-02    5.4620E-02    5.7206E-04
  0.210    5.8044E-02    5.7441E-02    6.0258E-04
  0.220    6.0907E-02    6.0273E-02    6.3332E-04
  0.230    6.3781E-02    6.3117E-02    6.6428E-04
  0.240    6.6667E-02    6.5972E-02    6.9546E-04
  0.250    6.9566E-02    6.8839E-02    7.2688E-04
  0.260    7.2477E-02    7.1718E-02    7.5854E-04
  0.270    7.5400E-02    7.4610E-02    7.9044E-04
  0.280    7.8338E-02    7.7515E-02    8.2258E-04
  0.290    8.1288E-02    8.0433E-02    8.5499E-04
  0.300    8.4253E-02    8.3366E-02    8.8766E-04
  0.310    8.7233E-02    8.6312E-02    9.2059E-04
  0.320    9.0227E-02    8.9274E-02    9.5380E-04
  0.330    9.3237E-02    9.2250E-02    9.8730E-04
  0.340    9.6263E-02    9.5242E-02    1.0211E-03
  0.350    9.9306E-02    9.8250E-02    1.0552E-03
  0.360    1.0236E-01    1.0128E-01    1.0896E-03
  0.370    1.0544E-01    1.0432E-01    1.1243E-03
  0.380    1.0854E-01    1.0738E-01    1.1593E-03
  0.390    1.1165E-01    1.1045E-01    1.1946E-03
  0.400    1.1478E-01    1.1355E-01    1.2303E-03
  0.410    1.1793E-01    1.1667E-01    1.2664E-03
  0.420    1.2110E-01    1.1980E-01    1.3027E-03
  0.430    1.2430E-01    1.2296E-01    1.3395E-03
  0.440    1.2751E-01    1.2613E-01    1.3766E-03
  0.450    1.3075E-01    1.2933E-01    1.4142E-03
  0.460    1.3401E-01    1.3255E-01    1.4521E-03
  0.470    1.3729E-01    1.3580E-01    1.4904E-03
  0.480    1.4059E-01    1.3907E-01    1.5292E-03
  0.490    1.4393E-01    1.4236E-01    1.5683E-03
  0.500    1.4728E-01    1.4567E-01    1.6080E-03
  0.510    1.5067E-01    1.4902E-01    1.6480E-03
  0.520    1.5408E-01    1.5239E-01    1.6886E-03
  0.530    1.5752E-01    1.5579E-01    1.7296E-03
  0.540    1.6098E-01    1.5921E-01    1.7712E-03
  0.550    1.6448E-01    1.6267E-01    1.8132E-03
  0.560    1.6801E-01    1.6615E-01    1.8558E-03
  0.570    1.7157E-01    1.6967E-01    1.8989E-03
  0.580    1.7516E-01    1.7322E-01    1.9426E-03
  0.590    1.7879E-01    1.7681E-01    1.9868E-03
  0.600    1.8246E-01    1.8042E-01    2.0317E-03
  0.610    1.8615E-01    1.8408E-01    2.0771E-03
  0.620    1.8989E-01    1.8777E-01    2.1232E-03
  0.630    1.9367E-01    1.9150E-01    2.1700E-03
  0.640    1.9748E-01    1.9527E-01    2.2174E-03
  0.650    2.0134E-01    1.9908E-01    2.2655E-03
  0.660    2.0524E-01    2.0293E-01    2.3144E-03
  0.670    2.0919E-01    2.0682E-01    2.3640E-03
  0.680    2.1318E-01    2.1076E-01    2.4143E-03
  0.690    2.1722E-01    2.1475E-01    2.4655E-03
  0.700    2.2131E-01    2.1879E-01    2.5175E-03
  0.710    2.2545E-01    2.2288E-01    2.5703E-03
  0.720    2.2964E-01    2.2702E-01    2.6241E-03
  0.730    2.3389E-01    2.3121E-01    2.6787E-03
  0.740    2.3820E-01    2.3546E-01    2.7343E-03
  0.750    2.4256E-01    2.3977E-01    2.7909E-03
  0.760    2.4699E-01    2.4414E-01    2.8485E-03
  0.770    2.5148E-01    2.4858E-01    2.9072E-03
  0.780    2.5605E-01    2.5308E-01    2.9670E-03
  0.790    2.6068E-01    2.5765E-01    3.0279E-03
  0.800    2.6538E-01    2.6229E-01    3.0900E-03
  0.810    2.7016E-01    2.6701E-01    3.1534E-03
  0.820    2.7502E-01    2.7180E-01    3.2181E-03
  0.830    2.7996E-01    2.7668E-01    3.2840E-03
  0.840    2.8499E-01    2.8164E-01    3.3515E-03
  0.850    2.9011E-01    2.8669E-01    3.4203E-03
  0.860    2.9532E-01    2.9183E-01    3.4907E-03
  0.870    3.0064E-01    2.9708E-01    3.5627E-03
  0.880    3.0606E-01    3.0242E-01    3.6363E-03
  0.890    3.1158E-01    3.0787E-01    3.7117E-03
  0.900    3.1723E-01    3.1344E-01    3.7889E-03
  0.910    3.2299E-01    3.1912E-01    3.8681E-03
  0.920    3.2888E-01    3.2493E-01    3.9492E-03
  0.930    3.3490E-01    3.3087E-01    4.0324E-03
  0.940    3.4107E-01    3.3695E-01    4.1178E-03
  0.950    3.4738E-01    3.4317E-01    4.2055E-03
  0.960    3.5385E-01    3.4955E-01    4.2957E-03
  0.970    3.6048E-01    3.5610E-01    4.3884E-03
  0.980    3.6730E-01    3.6281E-01    4.4838E-03
  0.990    3.7429E-01    3.6971E-01    4.5820E-03
  1.000    3.8149E-01    3.7681E-01    4.6832E-03
