 Curly R     I/F(total)  I/F(solar)   I/F(saturn)
 ---------------------------------------------------
  0.010    2.8480E-03    2.8228E-03    2.5134E-05
  0.020    5.7016E-03    5.6512E-03    5.0396E-05
  0.030    8.5610E-03    8.4852E-03    7.5791E-05
  0.040    1.1426E-02    1.1325E-02    1.0132E-04
  0.050    1.4298E-02    1.4171E-02    1.2699E-04
  0.060    1.7177E-02    1.7024E-02    1.5280E-04
  0.070    2.0062E-02    1.9883E-02    1.7876E-04
  0.080    2.2954E-02    2.2749E-02    2.0486E-04
  0.090    2.5854E-02    2.5623E-02    2.3112E-04
  0.100    2.8761E-02    2.8503E-02    2.5754E-04
  0.110    3.1676E-02    3.1392E-02    2.8411E-04
  0.120    3.4599E-02    3.4288E-02    3.1085E-04
  0.130    3.7530E-02    3.7193E-02    3.3776E-04
  0.140    4.0470E-02    4.0106E-02    3.6484E-04
  0.150    4.3420E-02    4.3027E-02    3.9209E-04
  0.160    4.6378E-02    4.5958E-02    4.1952E-04
  0.170    4.9346E-02    4.8898E-02    4.4714E-04
  0.180    5.2323E-02    5.1848E-02    4.7495E-04
  0.190    5.5311E-02    5.4808E-02    5.0295E-04
  0.200    5.8309E-02    5.7778E-02    5.3115E-04
  0.210    6.1318E-02    6.0759E-02    5.5955E-04
  0.220    6.4339E-02    6.3750E-02    5.8816E-04
  0.230    6.7370E-02    6.6753E-02    6.1698E-04
  0.240    7.0414E-02    6.9768E-02    6.4602E-04
  0.250    7.3469E-02    7.2794E-02    6.7529E-04
  0.260    7.6537E-02    7.5832E-02    7.0478E-04
  0.270    7.9618E-02    7.8884E-02    7.3450E-04
  0.280    8.2712E-02    8.1948E-02    7.6447E-04
  0.290    8.5820E-02    8.5026E-02    7.9468E-04
  0.300    8.8942E-02    8.8117E-02    8.2514E-04
  0.310    9.2079E-02    9.1223E-02    8.5586E-04
  0.320    9.5230E-02    9.4343E-02    8.8685E-04
  0.330    9.8396E-02    9.7478E-02    9.1810E-04
  0.340    1.0158E-01    1.0063E-01    9.4964E-04
  0.350    1.0478E-01    1.0380E-01    9.8146E-04
  0.360    1.0799E-01    1.0698E-01    1.0136E-03
  0.370    1.1122E-01    1.1018E-01    1.0460E-03
  0.380    1.1448E-01    1.1340E-01    1.0787E-03
  0.390    1.1774E-01    1.1663E-01    1.1117E-03
  0.400    1.2103E-01    1.1989E-01    1.1451E-03
  0.410    1.2434E-01    1.2316E-01    1.1788E-03
  0.420    1.2766E-01    1.2645E-01    1.2128E-03
  0.430    1.3101E-01    1.2976E-01    1.2472E-03
  0.440    1.3438E-01    1.3309E-01    1.2819E-03
  0.450    1.3777E-01    1.3645E-01    1.3170E-03
  0.460    1.4118E-01    1.3982E-01    1.3525E-03
  0.470    1.4461E-01    1.4322E-01    1.3884E-03
  0.480    1.4807E-01    1.4664E-01    1.4247E-03
  0.490    1.5155E-01    1.5009E-01    1.4614E-03
  0.500    1.5506E-01    1.5356E-01    1.4985E-03
  0.510    1.5859E-01    1.5705E-01    1.5360E-03
  0.520    1.6215E-01    1.6057E-01    1.5740E-03
  0.530    1.6573E-01    1.6412E-01    1.6125E-03
  0.540    1.6935E-01    1.6770E-01    1.6514E-03
  0.550    1.7299E-01    1.7130E-01    1.6908E-03
  0.560    1.7666E-01    1.7493E-01    1.7308E-03
  0.570    1.8037E-01    1.7860E-01    1.7712E-03
  0.580    1.8410E-01    1.8229E-01    1.8122E-03
  0.590    1.8787E-01    1.8602E-01    1.8537E-03
  0.600    1.9168E-01    1.8978E-01    1.8958E-03
  0.610    1.9551E-01    1.9357E-01    1.9385E-03
  0.620    1.9939E-01    1.9740E-01    1.9818E-03
  0.630    2.0330E-01    2.0127E-01    2.0257E-03
  0.640    2.0724E-01    2.0517E-01    2.0703E-03
  0.650    2.1123E-01    2.0912E-01    2.1155E-03
  0.660    2.1526E-01    2.1310E-01    2.1614E-03
  0.670    2.1934E-01    2.1713E-01    2.2080E-03
  0.680    2.2345E-01    2.2120E-01    2.2554E-03
  0.690    2.2761E-01    2.2531E-01    2.3035E-03
  0.700    2.3182E-01    2.2947E-01    2.3524E-03
  0.710    2.3608E-01    2.3368E-01    2.4021E-03
  0.720    2.4039E-01    2.3793E-01    2.4527E-03
  0.730    2.4475E-01    2.4224E-01    2.5041E-03
  0.740    2.4916E-01    2.4660E-01    2.5565E-03
  0.750    2.5363E-01    2.5102E-01    2.6098E-03
  0.760    2.5816E-01    2.5550E-01    2.6641E-03
  0.770    2.6275E-01    2.6003E-01    2.7194E-03
  0.780    2.6740E-01    2.6463E-01    2.7758E-03
  0.790    2.7212E-01    2.6929E-01    2.8333E-03
  0.800    2.7691E-01    2.7402E-01    2.8919E-03
  0.810    2.8177E-01    2.7882E-01    2.9517E-03
  0.820    2.8670E-01    2.8369E-01    3.0128E-03
