 Curly R     I/F(total)  I/F(solar)   I/F(saturn)
 ---------------------------------------------------
  0.010    2.8074E-03    2.7821E-03    2.5393E-05
  0.020    5.6203E-03    5.5694E-03    5.0924E-05
  0.030    8.4388E-03    8.3622E-03    7.6597E-05
  0.040    1.1263E-02    1.1161E-02    1.0241E-04
  0.050    1.4094E-02    1.3965E-02    1.2838E-04
  0.060    1.6931E-02    1.6776E-02    1.5450E-04
  0.070    1.9775E-02    1.9594E-02    1.8077E-04
  0.080    2.2625E-02    2.2418E-02    2.0720E-04
  0.090    2.5483E-02    2.5249E-02    2.3379E-04
  0.100    2.8348E-02    2.8088E-02    2.6055E-04
  0.110    3.1221E-02    3.0934E-02    2.8748E-04
  0.120    3.4103E-02    3.3788E-02    3.1458E-04
  0.130    3.6992E-02    3.6650E-02    3.4186E-04
  0.140    3.9890E-02    3.9521E-02    3.6933E-04
  0.150    4.2797E-02    4.2400E-02    3.9698E-04
  0.160    4.5714E-02    4.5289E-02    4.2482E-04
  0.170    4.8639E-02    4.8187E-02    4.5286E-04
  0.180    5.1575E-02    5.1094E-02    4.8110E-04
  0.190    5.4521E-02    5.4012E-02    5.0954E-04
  0.200    5.7478E-02    5.6940E-02    5.3819E-04
  0.210    6.0445E-02    5.9878E-02    5.6706E-04
  0.220    6.3424E-02    6.2828E-02    5.9614E-04
  0.230    6.6415E-02    6.5789E-02    6.2546E-04
  0.240    6.9417E-02    6.8762E-02    6.5500E-04
  0.250    7.2432E-02    7.1747E-02    6.8478E-04
  0.260    7.5460E-02    7.4745E-02    7.1480E-04
  0.270    7.8501E-02    7.7756E-02    7.4506E-04
  0.280    8.1555E-02    8.0780E-02    7.7559E-04
  0.290    8.4624E-02    8.3818E-02    8.0637E-04
  0.300    8.7707E-02    8.6870E-02    8.3741E-04
  0.310    9.0805E-02    8.9937E-02    8.6873E-04
  0.320    9.3919E-02    9.3019E-02    9.0033E-04
  0.330    9.7048E-02    9.6116E-02    9.3221E-04
  0.340    1.0019E-01    9.9230E-02    9.6439E-04
  0.350    1.0336E-01    1.0236E-01    9.9687E-04
  0.360    1.0654E-01    1.0551E-01    1.0297E-03
  0.370    1.0973E-01    1.0867E-01    1.0628E-03
  0.380    1.1295E-01    1.1186E-01    1.0962E-03
  0.390    1.1619E-01    1.1506E-01    1.1299E-03
  0.400    1.1944E-01    1.1828E-01    1.1640E-03
  0.410    1.2272E-01    1.2152E-01    1.1985E-03
  0.420    1.2601E-01    1.2478E-01    1.2333E-03
  0.430    1.2933E-01    1.2806E-01    1.2685E-03
  0.440    1.3267E-01    1.3137E-01    1.3040E-03
  0.450    1.3604E-01    1.3470E-01    1.3399E-03
  0.460    1.3942E-01    1.3805E-01    1.3763E-03
  0.470    1.4283E-01    1.4142E-01    1.4130E-03
  0.480    1.4627E-01    1.4482E-01    1.4502E-03
  0.490    1.4973E-01    1.4824E-01    1.4878E-03
  0.500    1.5322E-01    1.5169E-01    1.5258E-03
  0.510    1.5674E-01    1.5517E-01    1.5643E-03
  0.520    1.6028E-01    1.5868E-01    1.6033E-03
  0.530    1.6386E-01    1.6221E-01    1.6427E-03
  0.540    1.6746E-01    1.6578E-01    1.6827E-03
  0.550    1.7110E-01    1.6937E-01    1.7231E-03
  0.560    1.7476E-01    1.7300E-01    1.7641E-03
  0.570    1.7846E-01    1.7666E-01    1.8056E-03
  0.580    1.8220E-01    1.8035E-01    1.8477E-03
  0.590    1.8597E-01    1.8408E-01    1.8904E-03
  0.600    1.8978E-01    1.8785E-01    1.9336E-03
  0.610    1.9363E-01    1.9165E-01    1.9774E-03
  0.620    1.9751E-01    1.9549E-01    2.0219E-03
  0.630    2.0144E-01    1.9937E-01    2.0670E-03
  0.640    2.0541E-01    2.0330E-01    2.1128E-03
  0.650    2.0942E-01    2.0726E-01    2.1593E-03
  0.660    2.1348E-01    2.1127E-01    2.2065E-03
  0.670    2.1759E-01    2.1533E-01    2.2545E-03
  0.680    2.2174E-01    2.1944E-01    2.3032E-03
  0.690    2.2594E-01    2.2359E-01    2.3526E-03
  0.700    2.3020E-01    2.2780E-01    2.4029E-03
  0.710    2.3451E-01    2.3206E-01    2.4541E-03
  0.720    2.3888E-01    2.3637E-01    2.5061E-03
  0.730    2.4330E-01    2.4074E-01    2.5590E-03
  0.740    2.4779E-01    2.4517E-01    2.6129E-03
  0.750    2.5234E-01    2.4967E-01    2.6677E-03
  0.760    2.5695E-01    2.5423E-01    2.7235E-03
  0.770    2.6163E-01    2.5885E-01    2.7804E-03
  0.780    2.6639E-01    2.6355E-01    2.8383E-03
  0.790    2.7122E-01    2.6832E-01    2.8974E-03
  0.800    2.7612E-01    2.7316E-01    2.9576E-03
  0.810    2.8111E-01    2.7809E-01    3.0191E-03
  0.820    2.8618E-01    2.8309E-01    3.0818E-03
  0.830    2.9133E-01    2.8819E-01    3.1458E-03
  0.840    2.9658E-01    2.9337E-01    3.2112E-03
  0.850    3.0192E-01    2.9865E-01    3.2781E-03
  0.860    3.0737E-01    3.0402E-01    3.3464E-03
  0.870    3.1292E-01    3.0950E-01    3.4163E-03
  0.880    3.1857E-01    3.1508E-01    3.4878E-03
  0.890    3.2434E-01    3.2078E-01    3.5610E-03
  0.900    3.3024E-01    3.2660E-01    3.6359E-03
  0.910    3.3625E-01    3.3254E-01    3.7127E-03
  0.920    3.4240E-01    3.3861E-01    3.7915E-03
  0.930    3.4869E-01    3.4482E-01    3.8723E-03
  0.940    3.5513E-01    3.5117E-01    3.9552E-03
  0.950    3.6172E-01    3.5767E-01    4.0403E-03
  0.960    3.6847E-01    3.6434E-01    4.1278E-03
  0.970    3.7539E-01    3.7117E-01    4.2178E-03
  0.980    3.8249E-01    3.7818E-01    4.3103E-03
  0.990    3.8978E-01    3.8537E-01    4.4056E-03
  1.000    3.9727E-01    3.9277E-01    4.5037E-03
