 Curly R     I/F(total)  I/F(solar)   I/F(saturn)
 ---------------------------------------------------
  0.010    2.9214E-03    2.8953E-03    2.6130E-05
  0.020    5.8490E-03    5.7966E-03    5.2383E-05
  0.030    8.7829E-03    8.7041E-03    7.8764E-05
  0.040    1.1723E-02    1.1618E-02    1.0527E-04
  0.050    1.4671E-02    1.4539E-02    1.3192E-04
  0.060    1.7625E-02    1.7467E-02    1.5870E-04
  0.070    2.0588E-02    2.0402E-02    1.8562E-04
  0.080    2.3557E-02    2.3345E-02    2.1268E-04
  0.090    2.6535E-02    2.6295E-02    2.3989E-04
  0.100    2.9522E-02    2.9254E-02    2.6725E-04
  0.110    3.2516E-02    3.2222E-02    2.9476E-04
  0.120    3.5520E-02    3.5198E-02    3.2243E-04
  0.130    3.8533E-02    3.8183E-02    3.5026E-04
  0.140    4.1556E-02    4.1178E-02    3.7825E-04
  0.150    4.4589E-02    4.4182E-02    4.0642E-04
  0.160    4.7631E-02    4.7197E-02    4.3475E-04
  0.170    5.0685E-02    5.0222E-02    4.6327E-04
  0.180    5.3749E-02    5.3257E-02    4.9196E-04
  0.190    5.6825E-02    5.6304E-02    5.2084E-04
  0.200    5.9912E-02    5.9362E-02    5.4991E-04
  0.210    6.3011E-02    6.2432E-02    5.7917E-04
  0.220    6.6123E-02    6.5514E-02    6.0864E-04
  0.230    6.9247E-02    6.8609E-02    6.3830E-04
  0.240    7.2385E-02    7.1717E-02    6.6818E-04
  0.250    7.5536E-02    7.4838E-02    6.9827E-04
  0.260    7.8701E-02    7.7973E-02    7.2858E-04
  0.270    8.1881E-02    8.1122E-02    7.5911E-04
  0.280    8.5075E-02    8.4285E-02    7.8988E-04
  0.290    8.8285E-02    8.7464E-02    8.2088E-04
  0.300    9.1510E-02    9.0658E-02    8.5212E-04
  0.310    9.4752E-02    9.3868E-02    8.8362E-04
  0.320    9.8010E-02    9.7095E-02    9.1536E-04
  0.330    1.0129E-01    1.0034E-01    9.4737E-04
  0.340    1.0458E-01    1.0360E-01    9.7965E-04
  0.350    1.0789E-01    1.0688E-01    1.0122E-03
  0.360    1.1122E-01    1.1018E-01    1.0450E-03
  0.370    1.1457E-01    1.1349E-01    1.0782E-03
  0.380    1.1794E-01    1.1683E-01    1.1116E-03
  0.390    1.2133E-01    1.2018E-01    1.1453E-03
  0.400    1.2474E-01    1.2356E-01    1.1793E-03
  0.410    1.2817E-01    1.2696E-01    1.2137E-03
  0.420    1.3163E-01    1.3038E-01    1.2484E-03
  0.430    1.3510E-01    1.3382E-01    1.2834E-03
  0.440    1.3861E-01    1.3729E-01    1.3188E-03
  0.450    1.4213E-01    1.4078E-01    1.3545E-03
  0.460    1.4568E-01    1.4429E-01    1.3906E-03
  0.470    1.4926E-01    1.4783E-01    1.4271E-03
  0.480    1.5286E-01    1.5140E-01    1.4640E-03
  0.490    1.5649E-01    1.5499E-01    1.5013E-03
  0.500    1.6015E-01    1.5861E-01    1.5390E-03
  0.510    1.6384E-01    1.6226E-01    1.5771E-03
  0.520    1.6756E-01    1.6594E-01    1.6156E-03
  0.530    1.7131E-01    1.6965E-01    1.6546E-03
  0.540    1.7509E-01    1.7339E-01    1.6941E-03
  0.550    1.7890E-01    1.7717E-01    1.7340E-03
  0.560    1.8275E-01    1.8097E-01    1.7745E-03
  0.570    1.8663E-01    1.8481E-01    1.8154E-03
  0.580    1.9055E-01    1.8869E-01    1.8569E-03
  0.590    1.9450E-01    1.9260E-01    1.8989E-03
  0.600    1.9850E-01    1.9656E-01    1.9415E-03
  0.610    2.0253E-01    2.0055E-01    1.9846E-03
  0.620    2.0660E-01    2.0458E-01    2.0284E-03
  0.630    2.1072E-01    2.0865E-01    2.0727E-03
  0.640    2.1488E-01    2.1276E-01    2.1177E-03
  0.650    2.1909E-01    2.1692E-01    2.1634E-03
  0.660    2.2334E-01    2.2113E-01    2.2097E-03
  0.670    2.2764E-01    2.2538E-01    2.2568E-03
  0.680    2.3199E-01    2.2968E-01    2.3046E-03
  0.690    2.3639E-01    2.3404E-01    2.3531E-03
  0.700    2.4085E-01    2.3844E-01    2.4024E-03
  0.710    2.4536E-01    2.4290E-01    2.4525E-03
  0.720    2.4993E-01    2.4742E-01    2.5035E-03
  0.730    2.5455E-01    2.5200E-01    2.5554E-03
  0.740    2.5924E-01    2.5664E-01    2.6082E-03
  0.750    2.6400E-01    2.6134E-01    2.6619E-03
  0.760    2.6882E-01    2.6610E-01    2.7166E-03
  0.770    2.7371E-01    2.7094E-01    2.7723E-03
  0.780    2.7867E-01    2.7584E-01    2.8291E-03
  0.790    2.8371E-01    2.8082E-01    2.8870E-03
  0.800    2.8883E-01    2.8588E-01    2.9461E-03
  0.810    2.9402E-01    2.9102E-01    3.0063E-03
  0.820    2.9930E-01    2.9624E-01    3.0678E-03
  0.830    3.0468E-01    3.0154E-01    3.1307E-03
  0.840    3.1014E-01    3.0694E-01    3.1949E-03
  0.850    3.1570E-01    3.1244E-01    3.2606E-03
  0.860    3.2136E-01    3.1803E-01    3.3277E-03
  0.870    3.2712E-01    3.2373E-01    3.3964E-03
  0.880    3.3300E-01    3.2953E-01    3.4668E-03
  0.890    3.3899E-01    3.3545E-01    3.5390E-03
  0.900    3.4511E-01    3.4149E-01    3.6129E-03
  0.910    3.5135E-01    3.4766E-01    3.6888E-03
  0.920    3.5772E-01    3.5396E-01    3.7666E-03
  0.930    3.6424E-01    3.6040E-01    3.8466E-03
  0.940    3.7091E-01    3.6698E-01    3.9288E-03
  0.950    3.7773E-01    3.7372E-01    4.0134E-03
  0.960    3.8472E-01    3.8062E-01    4.1004E-03
  0.970    3.9189E-01    3.8770E-01    4.1901E-03
  0.980    3.9924E-01    3.9495E-01    4.2826E-03
  0.990    4.0678E-01    4.0241E-01    4.3780E-03
  1.000    4.1454E-01    4.1006E-01    4.4766E-03
