 Curly R     I/F(total)  I/F(solar)   I/F(saturn)
 ---------------------------------------------------
  0.010    2.7055E-03    2.6796E-03    2.5990E-05
  0.020    5.4168E-03    5.3647E-03    5.2118E-05
  0.030    8.1339E-03    8.0555E-03    7.8388E-05
  0.040    1.0857E-02    1.0752E-02    1.0480E-04
  0.050    1.3587E-02    1.3456E-02    1.3137E-04
  0.060    1.6323E-02    1.6165E-02    1.5808E-04
  0.070    1.9067E-02    1.8882E-02    1.8495E-04
  0.080    2.1817E-02    2.1605E-02    2.1198E-04
  0.090    2.4575E-02    2.4336E-02    2.3918E-04
  0.100    2.7341E-02    2.7075E-02    2.6654E-04
  0.110    3.0115E-02    2.9821E-02    2.9407E-04
  0.120    3.2897E-02    3.2575E-02    3.2178E-04
  0.130    3.5688E-02    3.5338E-02    3.4967E-04
  0.140    3.8487E-02    3.8110E-02    3.7774E-04
  0.150    4.1296E-02    4.0890E-02    4.0600E-04
  0.160    4.4115E-02    4.3680E-02    4.3445E-04
  0.170    4.6943E-02    4.6480E-02    4.6309E-04
  0.180    4.9781E-02    4.9289E-02    4.9194E-04
  0.190    5.2630E-02    5.2109E-02    5.2100E-04
  0.200    5.5490E-02    5.4939E-02    5.5027E-04
  0.210    5.8360E-02    5.7781E-02    5.7975E-04
  0.220    6.1243E-02    6.0633E-02    6.0946E-04
  0.230    6.4137E-02    6.3498E-02    6.3939E-04
  0.240    6.7044E-02    6.6374E-02    6.6956E-04
  0.250    6.9963E-02    6.9263E-02    6.9997E-04
  0.260    7.2895E-02    7.2165E-02    7.3061E-04
  0.270    7.5841E-02    7.5079E-02    7.6151E-04
  0.280    7.8800E-02    7.8008E-02    7.9267E-04
  0.290    8.1774E-02    8.0950E-02    8.2409E-04
  0.300    8.4763E-02    8.3907E-02    8.5578E-04
  0.310    8.7767E-02    8.6879E-02    8.8774E-04
  0.320    9.0786E-02    8.9866E-02    9.1999E-04
  0.330    9.3822E-02    9.2869E-02    9.5253E-04
  0.340    9.6874E-02    9.5889E-02    9.8536E-04
  0.350    9.9944E-02    9.8925E-02    1.0185E-03
  0.360    1.0303E-01    1.0198E-01    1.0520E-03
  0.370    1.0614E-01    1.0505E-01    1.0857E-03
  0.380    1.0926E-01    1.0814E-01    1.1198E-03
  0.390    1.1240E-01    1.1125E-01    1.1543E-03
  0.400    1.1557E-01    1.1438E-01    1.1890E-03
  0.410    1.1875E-01    1.1753E-01    1.2242E-03
  0.420    1.2195E-01    1.2069E-01    1.2597E-03
  0.430    1.2518E-01    1.2389E-01    1.2956E-03
  0.440    1.2843E-01    1.2710E-01    1.3318E-03
  0.450    1.3170E-01    1.3033E-01    1.3685E-03
  0.460    1.3500E-01    1.3359E-01    1.4056E-03
  0.470    1.3832E-01    1.3688E-01    1.4431E-03
  0.480    1.4166E-01    1.4018E-01    1.4810E-03
  0.490    1.4504E-01    1.4352E-01    1.5193E-03
  0.500    1.4844E-01    1.4688E-01    1.5581E-03
  0.510    1.5186E-01    1.5026E-01    1.5974E-03
  0.520    1.5532E-01    1.5368E-01    1.6371E-03
  0.530    1.5880E-01    1.5712E-01    1.6774E-03
  0.540    1.6232E-01    1.6060E-01    1.7181E-03
  0.550    1.6586E-01    1.6411E-01    1.7594E-03
  0.560    1.6944E-01    1.6764E-01    1.8012E-03
  0.570    1.7306E-01    1.7121E-01    1.8436E-03
  0.580    1.7671E-01    1.7482E-01    1.8865E-03
  0.590    1.8039E-01    1.7846E-01    1.9300E-03
  0.600    1.8411E-01    1.8214E-01    1.9742E-03
  0.610    1.8787E-01    1.8585E-01    2.0189E-03
  0.620    1.9167E-01    1.8960E-01    2.0643E-03
  0.630    1.9551E-01    1.9340E-01    2.1104E-03
  0.640    1.9939E-01    1.9723E-01    2.1572E-03
  0.650    2.0332E-01    2.0111E-01    2.2046E-03
  0.660    2.0729E-01    2.0504E-01    2.2528E-03
  0.670    2.1131E-01    2.0901E-01    2.3018E-03
  0.680    2.1537E-01    2.1302E-01    2.3515E-03
  0.690    2.1949E-01    2.1709E-01    2.4020E-03
  0.700    2.2366E-01    2.2121E-01    2.4534E-03
  0.710    2.2789E-01    2.2538E-01    2.5057E-03
  0.720    2.3217E-01    2.2961E-01    2.5588E-03
  0.730    2.3651E-01    2.3389E-01    2.6129E-03
  0.740    2.4090E-01    2.3824E-01    2.6679E-03
  0.750    2.4537E-01    2.4264E-01    2.7240E-03
  0.760    2.4989E-01    2.4711E-01    2.7811E-03
  0.770    2.5449E-01    2.5165E-01    2.8392E-03
  0.780    2.5916E-01    2.5626E-01    2.8985E-03
  0.790    2.6390E-01    2.6094E-01    2.9589E-03
  0.800    2.6871E-01    2.6569E-01    3.0206E-03
  0.810    2.7361E-01    2.7052E-01    3.0835E-03
  0.820    2.7859E-01    2.7544E-01    3.1477E-03
  0.830    2.8365E-01    2.8044E-01    3.2133E-03
  0.840    2.8881E-01    2.8553E-01    3.2803E-03
  0.850    2.9406E-01    2.9071E-01    3.3487E-03
  0.860    2.9941E-01    2.9599E-01    3.4187E-03
  0.870    3.0486E-01    3.0137E-01    3.4904E-03
  0.880    3.1042E-01    3.0685E-01    3.5637E-03
  0.890    3.1609E-01    3.1245E-01    3.6388E-03
  0.900    3.2188E-01    3.1816E-01    3.7157E-03
  0.910    3.2779E-01    3.2399E-01    3.7946E-03
  0.920    3.3383E-01    3.2995E-01    3.8755E-03
  0.930    3.4001E-01    3.3605E-01    3.9585E-03
  0.940    3.4633E-01    3.4228E-01    4.0437E-03
  0.950    3.5280E-01    3.4866E-01    4.1313E-03
  0.960    3.5942E-01    3.5520E-01    4.2214E-03
  0.970    3.6622E-01    3.6190E-01    4.3141E-03
  0.980    3.7318E-01    3.6877E-01    4.4095E-03
  0.990    3.8033E-01    3.7582E-01    4.5078E-03
  1.000    3.8768E-01    3.8307E-01    4.6092E-03
