 Curly R     I/F(total)  I/F(solar)   I/F(saturn)
 ---------------------------------------------------
  0.010    2.8195E-03    2.7929E-03    2.6636E-05
  0.020    5.6444E-03    5.5911E-03    5.3396E-05
  0.030    8.4750E-03    8.3947E-03    8.0285E-05
  0.040    1.1311E-02    1.1204E-02    1.0730E-04
  0.050    1.4154E-02    1.4020E-02    1.3446E-04
  0.060    1.7003E-02    1.6841E-02    1.6175E-04
  0.070    1.9859E-02    1.9669E-02    1.8918E-04
  0.080    2.2721E-02    2.2504E-02    2.1676E-04
  0.090    2.5591E-02    2.5346E-02    2.4449E-04
  0.100    2.8468E-02    2.8195E-02    2.7237E-04
  0.110    3.1352E-02    3.1052E-02    3.0040E-04
  0.120    3.4245E-02    3.3916E-02    3.2860E-04
  0.130    3.7145E-02    3.6788E-02    3.5696E-04
  0.140    4.0055E-02    3.9669E-02    3.8548E-04
  0.150    4.2973E-02    4.2558E-02    4.1418E-04
  0.160    4.5900E-02    4.5457E-02    4.4306E-04
  0.170    4.8836E-02    4.8364E-02    4.7212E-04
  0.180    5.1782E-02    5.1281E-02    5.0137E-04
  0.190    5.4738E-02    5.4208E-02    5.3080E-04
  0.200    5.7705E-02    5.7144E-02    5.6044E-04
  0.210    6.0682E-02    6.0092E-02    5.9027E-04
  0.220    6.3670E-02    6.3050E-02    6.2031E-04
  0.230    6.6669E-02    6.6019E-02    6.5057E-04
  0.240    6.9681E-02    6.9000E-02    6.8104E-04
  0.250    7.2704E-02    7.1992E-02    7.1173E-04
  0.260    7.5739E-02    7.4997E-02    7.4265E-04
  0.270    7.8788E-02    7.8014E-02    7.7381E-04
  0.280    8.1850E-02    8.1044E-02    8.0521E-04
  0.290    8.4925E-02    8.4088E-02    8.3685E-04
  0.300    8.8014E-02    8.7146E-02    8.6875E-04
  0.310    9.1118E-02    9.0217E-02    9.0091E-04
  0.320    9.4237E-02    9.3304E-02    9.3334E-04
  0.330    9.7371E-02    9.6405E-02    9.6604E-04
  0.340    1.0052E-01    9.9522E-02    9.9903E-04
  0.350    1.0369E-01    1.0266E-01    1.0323E-03
  0.360    1.0687E-01    1.0580E-01    1.0659E-03
  0.370    1.1007E-01    1.0897E-01    1.0998E-03
  0.380    1.1329E-01    1.1216E-01    1.1340E-03
  0.390    1.1653E-01    1.1536E-01    1.1685E-03
  0.400    1.1978E-01    1.1858E-01    1.2033E-03
  0.410    1.2306E-01    1.2182E-01    1.2385E-03
  0.420    1.2635E-01    1.2508E-01    1.2741E-03
  0.430    1.2967E-01    1.2836E-01    1.3100E-03
  0.440    1.3300E-01    1.3166E-01    1.3463E-03
  0.450    1.3636E-01    1.3498E-01    1.3829E-03
  0.460    1.3975E-01    1.3833E-01    1.4200E-03
  0.470    1.4315E-01    1.4169E-01    1.4574E-03
  0.480    1.4658E-01    1.4509E-01    1.4953E-03
  0.490    1.5003E-01    1.4850E-01    1.5336E-03
  0.500    1.5351E-01    1.5194E-01    1.5724E-03
  0.510    1.5702E-01    1.5541E-01    1.6116E-03
  0.520    1.6056E-01    1.5890E-01    1.6513E-03
  0.530    1.6412E-01    1.6243E-01    1.6914E-03
  0.540    1.6771E-01    1.6598E-01    1.7321E-03
  0.550    1.7133E-01    1.6956E-01    1.7733E-03
  0.560    1.7498E-01    1.7317E-01    1.8150E-03
  0.570    1.7867E-01    1.7681E-01    1.8573E-03
  0.580    1.8238E-01    1.8048E-01    1.9001E-03
  0.590    1.8613E-01    1.8419E-01    1.9435E-03
  0.600    1.8992E-01    1.8793E-01    1.9875E-03
  0.610    1.9374E-01    1.9171E-01    2.0322E-03
  0.620    1.9761E-01    1.9553E-01    2.0774E-03
  0.630    2.0151E-01    1.9938E-01    2.1234E-03
  0.640    2.0545E-01    2.0328E-01    2.1700E-03
  0.650    2.0943E-01    2.0721E-01    2.2174E-03
  0.660    2.1346E-01    2.1119E-01    2.2655E-03
