 Curly R     I/F(total)  I/F(solar)   I/F(saturn)
 ---------------------------------------------------
  0.010    2.8078E-03    2.7829E-03    2.4968E-05
  0.020    5.6211E-03    5.5711E-03    5.0058E-05
  0.030    8.4401E-03    8.3648E-03    7.5272E-05
  0.040    1.1265E-02    1.1164E-02    1.0061E-04
  0.050    1.4096E-02    1.3970E-02    1.2609E-04
  0.060    1.6933E-02    1.6782E-02    1.5169E-04
  0.070    1.9777E-02    1.9600E-02    1.7744E-04
  0.080    2.2628E-02    2.2425E-02    2.0333E-04
  0.090    2.5486E-02    2.5257E-02    2.2935E-04
  0.100    2.8351E-02    2.8096E-02    2.5553E-04
  0.110    3.1224E-02    3.0943E-02    2.8186E-04
  0.120    3.4105E-02    3.3797E-02    3.0834E-04
  0.130    3.6994E-02    3.6659E-02    3.3499E-04
  0.140    3.9892E-02    3.9530E-02    3.6179E-04
  0.150    4.2798E-02    4.2410E-02    3.8876E-04
  0.160    4.5714E-02    4.5298E-02    4.1590E-04
  0.170    4.8639E-02    4.8195E-02    4.4322E-04
  0.180    5.1573E-02    5.1102E-02    4.7071E-04
  0.190    5.4517E-02    5.4019E-02    4.9839E-04
  0.200    5.7472E-02    5.6946E-02    5.2626E-04
  0.210    6.0437E-02    5.9883E-02    5.5431E-04
  0.220    6.3413E-02    6.2831E-02    5.8257E-04
  0.230    6.6401E-02    6.5790E-02    6.1102E-04
  0.240    6.9400E-02    6.8760E-02    6.3969E-04
  0.250    7.2411E-02    7.1743E-02    6.6856E-04
  0.260    7.5435E-02    7.4737E-02    6.9765E-04
  0.270    7.8471E-02    7.7744E-02    7.2697E-04
  0.280    8.1521E-02    8.0764E-02    7.5651E-04
  0.290    8.4584E-02    8.3797E-02    7.8629E-04
  0.300    8.7660E-02    8.6844E-02    8.1630E-04
  0.310    9.0752E-02    8.9905E-02    8.4656E-04
  0.320    9.3858E-02    9.2981E-02    8.7708E-04
  0.330    9.6979E-02    9.6071E-02    9.0785E-04
  0.340    1.0012E-01    9.9177E-02    9.3889E-04
  0.350    1.0327E-01    1.0230E-01    9.7019E-04
  0.360    1.0644E-01    1.0544E-01    1.0018E-03
  0.370    1.0963E-01    1.0859E-01    1.0337E-03
  0.380    1.1283E-01    1.1177E-01    1.0658E-03
  0.390    1.1605E-01    1.1496E-01    1.0983E-03
  0.400    1.1930E-01    1.1817E-01    1.1311E-03
  0.410    1.2256E-01    1.2139E-01    1.1642E-03
  0.420    1.2584E-01    1.2464E-01    1.1976E-03
  0.430    1.2914E-01    1.2791E-01    1.2314E-03
  0.440    1.3246E-01    1.3120E-01    1.2655E-03
  0.450    1.3581E-01    1.3451E-01    1.2999E-03
  0.460    1.3917E-01    1.3784E-01    1.3348E-03
  0.470    1.4257E-01    1.4120E-01    1.3700E-03
  0.480    1.4598E-01    1.4457E-01    1.4056E-03
  0.490    1.4942E-01    1.4798E-01    1.4416E-03
  0.500    1.5288E-01    1.5140E-01    1.4779E-03
  0.510    1.5637E-01    1.5486E-01    1.5148E-03
  0.520    1.5989E-01    1.5834E-01    1.5520E-03
  0.530    1.6344E-01    1.6185E-01    1.5897E-03
  0.540    1.6701E-01    1.6538E-01    1.6279E-03
  0.550    1.7061E-01    1.6895E-01    1.6665E-03
  0.560    1.7425E-01    1.7254E-01    1.7056E-03
  0.570    1.7791E-01    1.7617E-01    1.7452E-03
  0.580    1.8161E-01    1.7983E-01    1.7854E-03
  0.590    1.8535E-01    1.8352E-01    1.8261E-03
  0.600    1.8911E-01    1.8725E-01    1.8673E-03
  0.610    1.9292E-01    1.9101E-01    1.9091E-03
  0.620    1.9676E-01    1.9481E-01    1.9515E-03
  0.630    2.0064E-01    1.9864E-01    1.9945E-03
  0.640    2.0456E-01    2.0252E-01    2.0381E-03
  0.650    2.0852E-01    2.0644E-01    2.0824E-03
  0.660    2.1252E-01    2.1040E-01    2.1274E-03
  0.670    2.1657E-01    2.1440E-01    2.1730E-03
  0.680    2.2067E-01    2.1845E-01    2.2194E-03
  0.690    2.2481E-01    2.2254E-01    2.2666E-03
  0.700    2.2900E-01    2.2669E-01    2.3145E-03
  0.710    2.3325E-01    2.3088E-01    2.3632E-03
  0.720    2.3754E-01    2.3513E-01    2.4128E-03
  0.730    2.4189E-01    2.3943E-01    2.4632E-03
  0.740    2.4630E-01    2.4379E-01    2.5145E-03
  0.750    2.5077E-01    2.4821E-01    2.5668E-03
  0.760    2.5530E-01    2.5268E-01    2.6200E-03
  0.770    2.5990E-01    2.5722E-01    2.6743E-03
  0.780    2.6456E-01    2.6183E-01    2.7296E-03
  0.790    2.6930E-01    2.6651E-01    2.7860E-03
  0.800    2.7410E-01    2.7126E-01    2.8436E-03
  0.810    2.7898E-01    2.7608E-01    2.9024E-03
  0.820    2.8395E-01    2.8098E-01    2.9624E-03
  0.830    2.8899E-01    2.8597E-01    3.0238E-03
  0.840    2.9412E-01    2.9104E-01    3.0865E-03
  0.850    2.9934E-01    2.9619E-01    3.1507E-03
  0.860    3.0466E-01    3.0145E-01    3.2164E-03
  0.870    3.1008E-01    3.0679E-01    3.2837E-03
  0.880    3.1560E-01    3.1225E-01    3.3526E-03
  0.890    3.2123E-01    3.1781E-01    3.4234E-03
  0.900    3.2697E-01    3.2348E-01    3.4959E-03
  0.910    3.3284E-01    3.2927E-01    3.5704E-03
  0.920    3.3883E-01    3.3518E-01    3.6470E-03
  0.930    3.4495E-01    3.4122E-01    3.7258E-03
  0.940    3.5121E-01    3.4741E-01    3.8069E-03
  0.950    3.5762E-01    3.5373E-01    3.8904E-03
  0.960    3.6419E-01    3.6021E-01    3.9765E-03
  0.970    3.7092E-01    3.6686E-01    4.0654E-03
  0.980    3.7783E-01    3.7367E-01    4.1573E-03
  0.990    3.8491E-01    3.8066E-01    4.2523E-03
  1.000    3.9219E-01    3.8784E-01    4.3506E-03
