Albedo  I/F(total)      I/F(solar)      I/F(saturn)	    I/F(total)^2    I/F(solar)^2    I/F(saturn)^2
-----------------------------------------------------------------------------------------------------
0.530	1.641004e-01	1.624538e-01	1.646696e-03	2.693724e-02	2.639948e-02	2.712464e-06
0.540	1.676996e-01	1.660133e-01	1.686342e-03	2.813177e-02	2.756896e-02	2.844643e-06
0.550	1.713287e-01	1.696024e-01	1.726481e-03	2.936246e-02	2.877387e-02	2.981668e-06
0.560	1.749898e-01	1.732228e-01	1.767134e-03	3.063073e-02	3.001537e-02	3.123733e-06
0.570	1.786836e-01	1.768752e-01	1.808310e-03	3.193746e-02	3.129442e-02	3.270991e-06
0.580	1.824103e-01	1.805604e-01	1.850033e-03	3.328355e-02	3.261201e-02	3.423669e-06
0.590	1.861722e-01	1.842800e-01	1.892315e-03	3.467047e-02	3.396939e-02	3.581941e-06
0.600	1.899698e-01	1.880344e-01	1.935172e-03	3.609930e-02	3.536768e-02	3.746007e-06
0.610	1.938041e-01	1.918256e-01	1.978631e-03	3.757110e-02	3.680808e-02	3.916151e-06
0.620	1.976770e-01	1.956541e-01	2.022704e-03	3.908768e-02	3.829199e-02	4.092550e-06
0.630	2.015891e-01	1.995216e-01	2.067411e-03	4.065006e-02	3.982075e-02	4.275453e-06
0.640	2.055422e-01	2.034295e-01	2.112776e-03	4.225997e-02	4.139567e-02	4.465132e-06
0.650	2.095375e-01	2.073790e-01	2.158818e-03	4.391874e-02	4.301876e-02	4.661864e-06
0.660	2.135767e-01	2.113711e-01	2.205563e-03	4.562809e-02	4.469102e-02	4.865911e-06
0.670	2.176608e-01	2.154082e-01	2.253032e-03	4.738977e-02	4.641435e-02	5.077609e-06
0.680	2.217923e-01	2.194914e-01	2.301250e-03	4.920585e-02	4.819046e-02	5.297264e-06
0.690	2.259723e-01	2.236222e-01	2.350250e-03	5.107797e-02	5.002147e-02	5.525253e-06
0.700	2.302029e-01	2.278027e-01	2.400054e-03	5.300831e-02	5.190890e-02	5.761882e-06
0.710	2.344854e-01	2.320348e-01	2.450688e-03	5.499887e-02	5.385565e-02	6.007566e-06
0.720	2.388223e-01	2.363200e-01	2.502188e-03	5.705206e-02	5.586309e-02	6.262708e-06
0.730	2.432155e-01	2.406605e-01	2.554578e-03	5.917032e-02	5.793373e-02	6.527689e-06
0.740	2.476664e-01	2.450586e-01	2.607906e-03	6.135589e-02	6.007070e-02	6.803050e-06
0.750	2.521786e-01	2.495165e-01	2.662193e-03	6.361177e-02	6.227617e-02	7.089198e-06
0.760	2.567534e-01	2.540358e-01	2.717484e-03	6.594049e-02	6.455231e-02	7.386716e-06
0.770	2.613934e-01	2.586198e-01	2.773809e-03	6.834531e-02	6.690284e-02	7.696095e-06
0.780	2.661019e-01	2.632705e-01	2.831222e-03	7.082935e-02	6.933048e-02	8.017990e-06
0.790	2.708811e-01	2.679911e-01	2.889754e-03	7.339652e-02	7.183910e-02	8.352906e-06
0.800	2.757338e-01	2.727842e-01	2.949460e-03	7.604956e-02	7.443132e-02	8.701628e-06
0.810	2.806632e-01	2.776525e-01	3.010378e-03	7.879319e-02	7.711204e-02	9.064781e-06
0.820	2.856725e-01	2.826000e-01	3.072570e-03	8.163050e-02	7.988423e-02	9.443183e-06
0.830	2.907652e-01	2.876292e-01	3.136079e-03	8.456680e-02	8.275284e-02	9.837578e-06
0.840	2.959455e-01	2.927440e-01	3.200974e-03	8.760689e-02	8.572214e-02	1.024890e-05
0.850	3.012160e-01	2.979487e-01	3.267302e-03	9.075473e-02	8.879721e-02	1.067807e-05
0.860	3.065814e-01	3.032459e-01	3.335140e-03	9.401681e-02	9.198265e-02	1.112606e-05
0.870	3.120460e-01	3.086418e-01	3.404538e-03	9.739808e-02	9.528516e-02	1.159389e-05
0.880	3.176148e-01	3.141391e-01	3.475594e-03	1.009055e-01	9.870934e-02	1.208285e-05
0.890	3.232919e-01	3.197437e-01	3.548360e-03	1.045447e-01	1.022631e-01	1.259414e-05
0.900	3.290827e-01	3.254597e-01	3.622925e-03	1.083233e-01	1.059515e-01	1.312899e-05
0.910	3.349928e-01	3.312934e-01	3.699393e-03	1.122488e-01	1.097840e-01	1.368899e-05
0.920	3.410285e-01	3.372501e-01	3.777831e-03	1.163302e-01	1.137674e-01	1.427569e-05
0.930	3.471951e-01	3.433363e-01	3.858359e-03	1.205750e-01	1.179105e-01	1.489069e-05
0.940	3.534997e-01	3.495587e-01	3.941065e-03	1.249937e-01	1.222231e-01	1.553592e-05
0.950	3.599486e-01	3.559239e-01	4.026052e-03	1.295968e-01	1.267145e-01	1.621335e-05
0.960	3.665533e-01	3.624377e-01	4.113480e-03	1.343947e-01	1.313960e-01	1.692509e-05
0.970	3.733162e-01	3.691133e-01	4.203464e-03	1.394003e-01	1.362794e-01	1.767359e-05
0.980	3.802487e-01	3.759528e-01	4.296110e-03	1.446264e-01	1.413771e-01	1.846139e-05
0.990	3.873615e-01	3.829696e-01	4.391599e-03	1.500872e-01	1.467038e-01	1.929122e-05
1.000	3.946622e-01	3.901731e-01	4.490081e-03	1.557987e-01	1.522745e-01	2.016621e-05
