Apf(S=0.0) Apf(S=0.1) Apf(S=0.2) Apf(S=0.3) Apf(S=0.4) Apf(S=0.5) Apf(S=0.6) Apf(S=0.7) Apf(S=0.8) Apf(S=0.9) Apf(S=1.0) Apf(S=1.1) Apf(S=1.2) Apf(S=1.3) Apf(S=1.4) Apf(S=1.5) Apf(S=1.6) Apf(S=1.7) Apf(S=1.8) Apf(S=1.9) Apf(S=2.0)
1.00000    0.90002    0.81116    0.73203    0.66145    0.59838    0.54194    0.49137    0.44597    0.40519    0.36849    0.33543    0.30562    0.27871    0.25439    0.23239    0.21246    0.19440    0.17802    0.16314    0.14962
1.00000    0.90004    0.81120    0.73209    0.66152    0.59846    0.54202    0.49145    0.44606    0.40527    0.36857    0.33552    0.30571    0.27879    0.25447    0.23246    0.21254    0.19448    0.17809    0.16321    0.14968
1.00000    0.90007    0.81124    0.73215    0.66158    0.59853    0.54210    0.49153    0.44614    0.40535    0.36866    0.33560    0.30579    0.27887    0.25455    0.23254    0.21261    0.19455    0.17816    0.16327    0.14974
1.00000    0.90009    0.81129    0.73220    0.66165    0.59860    0.54218    0.49161    0.44622    0.40544    0.36874    0.33568    0.30587    0.27895    0.25463    0.23262    0.21268    0.19462    0.17822    0.16334    0.14981
1.00000    0.90011    0.81133    0.73226    0.66171    0.59868    0.54226    0.49169    0.44631    0.40552    0.36883    0.33577    0.30595    0.27903    0.25470    0.23269    0.21276    0.19469    0.17829    0.16340    0.14987
1.00000    0.90014    0.81137    0.73231    0.66178    0.59875    0.54234    0.49177    0.44639    0.40561    0.36891    0.33585    0.30603    0.27911    0.25478    0.23277    0.21283    0.19476    0.17836    0.16347    0.14993
1.00000    0.90016    0.81141    0.73237    0.66185    0.59882    0.54241    0.49185    0.44647    0.40569    0.36899    0.33593    0.30611    0.27919    0.25486    0.23284    0.21290    0.19483    0.17843    0.16353    0.15000
1.00000    0.90019    0.81146    0.73243    0.66191    0.59890    0.54249    0.49194    0.44656    0.40578    0.36908    0.33602    0.30620    0.27927    0.25494    0.23292    0.21298    0.19490    0.17850    0.16360    0.15006
1.00000    0.90021    0.81150    0.73248    0.66198    0.59897    0.54257    0.49202    0.44664    0.40586    0.36916    0.33610    0.30628    0.27935    0.25501    0.23299    0.21305    0.19497    0.17856    0.16366    0.15012
1.00000    0.90023    0.81154    0.73254    0.66204    0.59904    0.54265    0.49210    0.44672    0.40594    0.36925    0.33618    0.30636    0.27943    0.25509    0.23307    0.21312    0.19504    0.17863    0.16373    0.15018
