Apf(S=0.0) Apf(S=0.1) Apf(S=0.2) Apf(S=0.3) Apf(S=0.4) Apf(S=0.5) Apf(S=0.6) Apf(S=0.7) Apf(S=0.8) Apf(S=0.9) Apf(S=1.0) Apf(S=1.1) Apf(S=1.2) Apf(S=1.3) Apf(S=1.4) Apf(S=1.5) Apf(S=1.6) Apf(S=1.7) Apf(S=1.8) Apf(S=1.9) Apf(S=2.0)
0.54271    0.48905    0.44125    0.39860    0.36048    0.32635    0.29577    0.26833    0.24367    0.22149    0.20151    0.18349    0.16723    0.15255    0.13926    0.12724    0.11634    0.10646    0.09749    0.08934    0.08193
0.54507    0.49120    0.44320    0.40037    0.36208    0.32782    0.29711    0.26954    0.24478    0.22250    0.20243    0.18434    0.16801    0.15325    0.13991    0.12783    0.11689    0.10696    0.09795    0.08977    0.08233
0.54738    0.49329    0.44510    0.40209    0.36365    0.32925    0.29841    0.27073    0.24586    0.22349    0.20333    0.18517    0.16877    0.15395    0.14055    0.12841    0.11742    0.10745    0.09840    0.09018    0.08271
0.54964    0.49534    0.44695    0.40378    0.36519    0.33064    0.29968    0.27189    0.24692    0.22445    0.20422    0.18597    0.16951    0.15463    0.14117    0.12899    0.11795    0.10793    0.09885    0.09059    0.08308
0.55184    0.49733    0.44877    0.40543    0.36669    0.33201    0.30092    0.27302    0.24795    0.22540    0.20508    0.18677    0.17023    0.15529    0.14178    0.12954    0.11846    0.10841    0.09928    0.09099    0.08345
0.55399    0.49929    0.45054    0.40704    0.36815    0.33334    0.30214    0.27414    0.24897    0.22633    0.20593    0.18754    0.17094    0.15594    0.14238    0.13009    0.11896    0.10887    0.09971    0.09138    0.08381
0.55610    0.50120    0.45228    0.40862    0.36959    0.33465    0.30333    0.27522    0.24996    0.22723    0.20676    0.18830    0.17164    0.15658    0.14296    0.13063    0.11946    0.10932    0.10013    0.09177    0.08417
0.55817    0.50308    0.45398    0.41017    0.37100    0.33594    0.30450    0.27629    0.25094    0.22813    0.20758    0.18905    0.17232    0.15721    0.14354    0.13116    0.11994    0.10977    0.10054    0.09215    0.08452
0.56019    0.50491    0.45565    0.41168    0.37238    0.33719    0.30565    0.27734    0.25189    0.22900    0.20838    0.18978    0.17299    0.15782    0.14410    0.13168    0.12042    0.11021    0.10094    0.09252    0.08486
0.56217    0.50671    0.45729    0.41317    0.37373    0.33843    0.30678    0.27836    0.25283    0.22986    0.20916    0.19050    0.17365    0.15842    0.14465    0.13218    0.12089    0.11064    0.10133    0.09288    0.08519
