 Curly R     I/F(total)  I/F(solar)   I/F(saturn)
 ---------------------------------------------------
  0.010    2.7832E-03    2.7570E-03    2.6155E-05
  0.020    5.5720E-03    5.5196E-03    5.2438E-05
  0.030    8.3667E-03    8.2879E-03    7.8854E-05
  0.040    1.1168E-02    1.1062E-02    1.0540E-04
  0.050    1.3975E-02    1.3843E-02    1.3209E-04
  0.060    1.6788E-02    1.6630E-02    1.5892E-04
  0.070    1.9609E-02    1.9423E-02    1.8590E-04
  0.080    2.2437E-02    2.2224E-02    2.1303E-04
  0.090    2.5272E-02    2.5031E-02    2.4031E-04
  0.100    2.8114E-02    2.7847E-02    2.6774E-04
  0.110    3.0965E-02    3.0670E-02    2.9534E-04
  0.120    3.3824E-02    3.3501E-02    3.2310E-04
  0.130    3.6691E-02    3.6340E-02    3.5103E-04
  0.140    3.9567E-02    3.9188E-02    3.7913E-04
  0.150    4.2452E-02    4.2044E-02    4.0740E-04
  0.160    4.5346E-02    4.4910E-02    4.3586E-04
  0.170    4.8250E-02    4.7785E-02    4.6451E-04
  0.180    5.1164E-02    5.0670E-02    4.9334E-04
  0.190    5.4088E-02    5.3565E-02    5.2238E-04
  0.200    5.7023E-02    5.6471E-02    5.5161E-04
  0.210    5.9968E-02    5.9387E-02    5.8104E-04
  0.220    6.2925E-02    6.2315E-02    6.1069E-04
  0.230    6.5894E-02    6.5253E-02    6.4055E-04
  0.240    6.8875E-02    6.8204E-02    6.7063E-04
  0.250    7.1868E-02    7.1167E-02    7.0093E-04
  0.260    7.4874E-02    7.4142E-02    7.3147E-04
  0.270    7.7893E-02    7.7130E-02    7.6225E-04
  0.280    8.0925E-02    8.0132E-02    7.9327E-04
  0.290    8.3972E-02    8.3147E-02    8.2454E-04
  0.300    8.7033E-02    8.6177E-02    8.5607E-04
  0.310    9.0109E-02    8.9221E-02    8.8785E-04
  0.320    9.3200E-02    9.2280E-02    9.1991E-04
  0.330    9.6307E-02    9.5354E-02    9.5225E-04
  0.340    9.9430E-02    9.8445E-02    9.8487E-04
  0.350    1.0257E-01    1.0155E-01    1.0178E-03
  0.360    1.0573E-01    1.0468E-01    1.0510E-03
  0.370    1.0890E-01    1.0782E-01    1.0845E-03
  0.380    1.1209E-01    1.1098E-01    1.1183E-03
  0.390    1.1531E-01    1.1415E-01    1.1525E-03
  0.400    1.1854E-01    1.1735E-01    1.1870E-03
  0.410    1.2179E-01    1.2057E-01    1.2218E-03
  0.420    1.2506E-01    1.2380E-01    1.2570E-03
  0.430    1.2835E-01    1.2706E-01    1.2925E-03
  0.440    1.3167E-01    1.3034E-01    1.3284E-03
  0.450    1.3501E-01    1.3364E-01    1.3647E-03
  0.460    1.3837E-01    1.3697E-01    1.4014E-03
  0.470    1.4175E-01    1.4031E-01    1.4385E-03
  0.480    1.4516E-01    1.4368E-01    1.4760E-03
  0.490    1.4860E-01    1.4708E-01    1.5139E-03
  0.500    1.5206E-01    1.5050E-01    1.5523E-03
  0.510    1.5554E-01    1.5395E-01    1.5911E-03
  0.520    1.5906E-01    1.5743E-01    1.6304E-03
  0.530    1.6260E-01    1.6093E-01    1.6701E-03
  0.540    1.6618E-01    1.6447E-01    1.7103E-03
  0.550    1.6978E-01    1.6803E-01    1.7511E-03
  0.560    1.7342E-01    1.7162E-01    1.7924E-03
  0.570    1.7709E-01    1.7525E-01    1.8342E-03
  0.580    1.8079E-01    1.7891E-01    1.8765E-03
  0.590    1.8452E-01    1.8260E-01    1.9195E-03
  0.600    1.8830E-01    1.8633E-01    1.9630E-03
  0.610    1.9210E-01    1.9010E-01    2.0071E-03
  0.620    1.9595E-01    1.9390E-01    2.0519E-03
  0.630    1.9984E-01    1.9774E-01    2.0973E-03
  0.640    2.0377E-01    2.0162E-01    2.1434E-03
  0.650    2.0774E-01    2.0555E-01    2.1902E-03
  0.660    2.1175E-01    2.0951E-01    2.2377E-03
  0.670    2.1581E-01    2.1352E-01    2.2859E-03
  0.680    2.1991E-01    2.1758E-01    2.3349E-03
  0.690    2.2407E-01    2.2168E-01    2.3847E-03
  0.700    2.2827E-01    2.2584E-01    2.4353E-03
  0.710    2.3253E-01    2.3004E-01    2.4868E-03
  0.720    2.3684E-01    2.3430E-01    2.5391E-03
  0.730    2.4120E-01    2.3861E-01    2.5924E-03
  0.740    2.4563E-01    2.4298E-01    2.6466E-03
  0.750    2.5011E-01    2.4741E-01    2.7018E-03
  0.760    2.5466E-01    2.5190E-01    2.7580E-03
  0.770    2.5927E-01    2.5645E-01    2.8153E-03
  0.780    2.6394E-01    2.6107E-01    2.8736E-03
  0.790    2.6869E-01    2.6576E-01    2.9332E-03
  0.800    2.7351E-01    2.7052E-01    2.9939E-03
  0.810    2.7841E-01    2.7536E-01    3.0559E-03
  0.820    2.8339E-01    2.8027E-01    3.1191E-03
  0.830    2.8845E-01    2.8526E-01    3.1837E-03
  0.840    2.9359E-01    2.9034E-01    3.2497E-03
  0.850    2.9883E-01    2.9551E-01    3.3172E-03
  0.860    3.0416E-01    3.0077E-01    3.3862E-03
  0.870    3.0958E-01    3.0613E-01    3.4569E-03
  0.880    3.1511E-01    3.1158E-01    3.5292E-03
  0.890    3.2075E-01    3.1714E-01    3.6032E-03
  0.900    3.2649E-01    3.2281E-01    3.6791E-03
  0.910    3.3236E-01    3.2860E-01    3.7570E-03
  0.920    3.3835E-01    3.3451E-01    3.8369E-03
  0.930    3.4446E-01    3.4054E-01    3.9189E-03
  0.940    3.5072E-01    3.4671E-01    4.0031E-03
  0.950    3.5711E-01    3.5302E-01    4.0897E-03
  0.960    3.6365E-01    3.5948E-01    4.1788E-03
  0.970    3.7036E-01    3.6609E-01    4.2705E-03
  0.980    3.7722E-01    3.7286E-01    4.3650E-03
  0.990    3.8427E-01    3.7980E-01    4.4624E-03
  1.000    3.9149E-01    3.8693E-01    4.5629E-03
