 Curly R     I/F(total)  I/F(solar)   I/F(saturn)
 ---------------------------------------------------
  0.010    2.8391E-03    2.8139E-03    2.5222E-05
  0.020    5.6839E-03    5.6333E-03    5.0566E-05
  0.030    8.5345E-03    8.4584E-03    7.6035E-05
  0.040    1.1391E-02    1.1290E-02    1.0163E-04
  0.050    1.4254E-02    1.4127E-02    1.2736E-04
  0.060    1.7124E-02    1.6971E-02    1.5323E-04
  0.070    2.0001E-02    1.9822E-02    1.7923E-04
  0.080    2.2885E-02    2.2679E-02    2.0538E-04
  0.090    2.5776E-02    2.5544E-02    2.3167E-04
  0.100    2.8675E-02    2.8417E-02    2.5811E-04
  0.110    3.1582E-02    3.1297E-02    2.8470E-04
  0.120    3.4497E-02    3.4186E-02    3.1145E-04
  0.130    3.7421E-02    3.7083E-02    3.3836E-04
  0.140    4.0354E-02    3.9988E-02    3.6543E-04
  0.150    4.3296E-02    4.2903E-02    3.9268E-04
  0.160    4.6247E-02    4.5827E-02    4.2009E-04
  0.170    4.9208E-02    4.8760E-02    4.4769E-04
  0.180    5.2179E-02    5.1704E-02    4.7546E-04
  0.190    5.5161E-02    5.4658E-02    5.0342E-04
  0.200    5.8154E-02    5.7622E-02    5.3157E-04
  0.210    6.1157E-02    6.0597E-02    5.5992E-04
  0.220    6.4172E-02    6.3584E-02    5.8846E-04
  0.230    6.7199E-02    6.6582E-02    6.1722E-04
  0.240    7.0239E-02    6.9592E-02    6.4618E-04
  0.250    7.3290E-02    7.2615E-02    6.7536E-04
  0.260    7.6355E-02    7.5650E-02    7.0476E-04
  0.270    7.9433E-02    7.8699E-02    7.3438E-04
  0.280    8.2525E-02    8.1761E-02    7.6424E-04
  0.290    8.5631E-02    8.4837E-02    7.9434E-04
  0.300    8.8752E-02    8.7928E-02    8.2468E-04
  0.310    9.1888E-02    9.1033E-02    8.5527E-04
  0.320    9.5039E-02    9.4153E-02    8.8612E-04
  0.330    9.8207E-02    9.7289E-02    9.1724E-04
  0.340    1.0139E-01    1.0044E-01    9.4862E-04
  0.350    1.0459E-01    1.0361E-01    9.8029E-04
  0.360    1.0781E-01    1.0680E-01    1.0122E-03
