 Curly R     I/F(total)  I/F(solar)   I/F(saturn)
 ---------------------------------------------------
  0.010    2.7893E-03    2.7636E-03    2.5709E-05
  0.020    5.5845E-03    5.5330E-03    5.1540E-05
  0.030    8.3859E-03    8.3084E-03    7.7496E-05
  0.040    1.1194E-02    1.1090E-02    1.0358E-04
  0.050    1.4008E-02    1.3878E-02    1.2980E-04
  0.060    1.6829E-02    1.6673E-02    1.5615E-04
  0.070    1.9658E-02    1.9475E-02    1.8263E-04
  0.080    2.2494E-02    2.2284E-02    2.0926E-04
  0.090    2.5337E-02    2.5101E-02    2.3604E-04
  0.100    2.8189E-02    2.7926E-02    2.6296E-04
  0.110    3.1049E-02    3.0759E-02    2.9004E-04
  0.120    3.3918E-02    3.3600E-02    3.1727E-04
  0.130    3.6795E-02    3.6450E-02    3.4467E-04
  0.140    3.9681E-02    3.9309E-02    3.7222E-04
  0.150    4.2577E-02    4.2178E-02    3.9995E-04
  0.160    4.5483E-02    4.5055E-02    4.2785E-04
  0.170    4.8399E-02    4.7943E-02    4.5593E-04
  0.180    5.1326E-02    5.0841E-02    4.8419E-04
  0.190    5.4263E-02    5.3750E-02    5.1264E-04
  0.200    5.7211E-02    5.6670E-02    5.4128E-04
  0.210    6.0171E-02    5.9600E-02    5.7011E-04
  0.220    6.3142E-02    6.2543E-02    5.9915E-04
  0.230    6.6126E-02    6.5497E-02    6.2839E-04
  0.240    6.9122E-02    6.8464E-02    6.5785E-04
  0.250    7.2131E-02    7.1443E-02    6.8752E-04
  0.260    7.5153E-02    7.4436E-02    7.1741E-04
  0.270    7.8190E-02    7.7442E-02    7.4754E-04
  0.280    8.1240E-02    8.0462E-02    7.7790E-04
  0.290    8.4305E-02    8.3496E-02    8.0850E-04
  0.300    8.7385E-02    8.6545E-02    8.3935E-04
  0.310    9.0480E-02    8.9610E-02    8.7045E-04
  0.320    9.3591E-02    9.2689E-02    9.0181E-04
  0.330    9.6719E-02    9.5785E-02    9.3344E-04
  0.340    9.9863E-02    9.8898E-02    9.6535E-04
  0.350    1.0302E-01    1.0203E-01    9.9754E-04
  0.360    1.0620E-01    1.0517E-01    1.0300E-03
  0.370    1.0940E-01    1.0834E-01    1.0628E-03
  0.380    1.1262E-01    1.1152E-01    1.0959E-03
  0.390    1.1586E-01    1.1473E-01    1.1293E-03
  0.400    1.1911E-01    1.1795E-01    1.1630E-03
  0.410    1.2239E-01    1.2119E-01    1.1970E-03
  0.420    1.2569E-01    1.2446E-01    1.2314E-03
  0.430    1.2901E-01    1.2774E-01    1.2662E-03
  0.440    1.3235E-01    1.3105E-01    1.3013E-03
  0.450    1.3572E-01    1.3438E-01    1.3368E-03
  0.460    1.3911E-01    1.3773E-01    1.3726E-03
  0.470    1.4252E-01    1.4111E-01    1.4089E-03
  0.480    1.4596E-01    1.4452E-01    1.4455E-03
  0.490    1.4943E-01    1.4794E-01    1.4826E-03
  0.500    1.5292E-01    1.5140E-01    1.5201E-03
  0.510    1.5644E-01    1.5488E-01    1.5581E-03
  0.520    1.5999E-01    1.5839E-01    1.5965E-03
  0.530    1.6357E-01    1.6193E-01    1.6353E-03
  0.540    1.6718E-01    1.6550E-01    1.6747E-03
  0.550    1.7082E-01    1.6910E-01    1.7146E-03
  0.560    1.7449E-01    1.7274E-01    1.7549E-03
  0.570    1.7820E-01    1.7640E-01    1.7958E-03
  0.580    1.8194E-01    1.8010E-01    1.8373E-03
  0.590    1.8571E-01    1.8383E-01    1.8793E-03
  0.600    1.8953E-01    1.8760E-01    1.9219E-03
